Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
low_1p5s_rep2,34,1.1328438647342995,0.0,True,-232.3889923095703,-326.1568908691406,20.753679275512695,-329.97308349609375,274.7679443359375,-333.3779296875,21.04421043395996,-329.8359680175781,0.8157378177893836,-3.279940953012432,3,False,False,195.40809550273298
low_1p5s_rep2,35,1.166162801932367,0.033318937198067555,True,-232.3907928466797,-326.130615234375,20.69320297241211,-330.0133056640625,275.1053771972656,-332.8641052246094,21.135929107666016,-329.6693420410156,0.7601592761385727,12.92360365415142,2,True,False,195.40809550273298
low_1p5s_rep2,36,1.1994817391304349,0.06663787439613533,True,-231.8780975341797,-325.54559326171875,21.260133743286133,-329.20269775390625,275.44293212890625,-332.35028076171875,21.608322779337566,-329.03285725911456,0.7684611390795753,33.405365049791506,3,False,False,195.40809550273298
low_1p5s_rep2,37,1.2328006763285024,0.09995681159420289,True,-232.92237854003906,-325.45391845703125,20.3089656829834,-329.04693603515625,272.9847412109375,-332.32000732421875,20.123776117960613,-328.94028727213544,0.7775612305481743,52.3416076574051,3,False,False,195.40809550273298
low_1p5s_rep2,38,1.26611961352657,0.13327574879227044,False,-235.57008361816406,-325.3768310546875,17.557926177978516,-328.8006286621094,269.97918701171875,-331.9956970214844,17.322343190511067,-328.72438557942706,0.7500978460516272,72.28872958144461,3,False,False,195.40809550273298
low_1p5s_rep2,39,1.2994385507246378,0.16659468599033822,False,-239.0126953125,-325.2456970214844,14.044677734375,-328.6781311035156,266.5361328125,-332.076171875,13.856038411458334,-328.6666666666667,0.7740767029025035,88.35844926376615,3,False,False,195.40809550273298
low_1p5s_rep2,40,1.3327574879227053,0.19991362318840578,False,-241.87936401367188,-324.9645690917969,10.989940643310547,-328.56689453125,263.542724609375,-331.93707275390625,10.88443374633789,-328.48951212565106,0.790368488626654,94.87253955588844,3,False,False,195.40809550273298
low_1p5s_rep2,41,1.3660764251207729,0.23323256038647333,False,-245.18289184570312,-324.7632141113281,7.8979644775390625,-328.4897155761719,260.60687255859375,-331.7916564941406,7.7739817301432295,-328.3481953938802,0.7961295309121346,95.41050926596724,3,False,False,195.40809550273298
low_1p5s_rep2,42,1.3993953623188407,0.2665514975845411,False,-248.40252685546875,-324.8160705566406,4.604020118713379,-328.3279113769531,257.3525695800781,-331.63916015625,4.518020947774251,-328.26104736328125,0.7729245348320941,97.45373078730178,3,False,False,195.40809550273298
low_1p5s_rep2,43,1.4327142995169082,0.29987043478260866,False,-251.68856811523438,-324.71728515625,1.4593517780303955,-328.2532653808594,254.18194580078125,-331.49859619140625,1.31757648785909,-328.15638224283856,0.7680171508268238,101.57719619751508,3,False,False,195.40809550273298
low_1p5s_rep2,44,1.4660332367149758,0.3331893719806762,False,-254.93685913085938,-324.8175354003906,-1.8532328605651855,-328.1710510253906,251.00320434570312,-331.34881591796875,-1.9289625485738118,-328.1124674479167,0.7396014869279287,103.6786043458423,3,False,False,195.40809550273298
low_1p5s_rep2,45,1.4993521739130435,0.366508309178744,False,-258.8673095703125,-324.732177734375,-5.612154483795166,-328.0284729003906,247.0761260986328,-331.268310546875,-5.801112651824951,-328.00965372721356,0.7401459664929823,105.40268636125994,3,False,False,195.40809550273298
low_1p5s_rep2,46,1.532671111111111,0.39982724637681155,False,-262.4382019042969,-324.61700439453125,-9.2748441696167,-327.9332580566406,243.5583038330078,-331.1408996582031,-9.38491408030192,-327.8970540364583,0.7386828766032639,105.3116450545136,3,False,False,195.40809550273298
low_1p5s_rep2,47,1.5659900483091787,0.4331461835748791,False,-265.8319396972656,-324.41888427734375,-12.78281021118164,-327.75640869140625,240.0116729736328,-330.9493103027344,-12.867692311604818,-327.7082010904948,0.7396457231225921,103.64352640632242,3,False,False,195.40809550273298
low_1p5s_rep2,48,1.5993089855072464,0.4664651207729469,False,-269.46673583984375,-324.1058044433594,-16.350688934326172,-327.5644836425781,236.57012939453125,-330.7260437011719,-16.415765126546223,-327.46544392903644,0.7495306312174471,106.03632016507457,3,False,False,195.40809550273298
low_1p5s_rep2,49,1.632627922705314,0.49978405797101444,False,-272.33966064453125,-324.1523742675781,-19.218412399291992,-327.55303955078125,233.70504760742188,-330.7236633300781,-19.28434181213379,-327.4763590494792,0.7439776808979004,110.7449734969156,3,False,False,195.40809550273298
