frame,time_s,x_px,y_px,area_px2
99,3.309056084656085,913.8452981503038,565.5247704048635,1288.5
100,3.342480893592005,910.0303514376997,563.2836794462194,1252.0
101,3.375905702527925,905.2543051661994,560.5236951007876,1248.5
102,3.409330511463845,901.3049382716049,557.8877914951988,1215.0
103,3.442755320399765,897.3119066992134,555.6977217249797,1229.0
104,3.476180129335685,894.1508972267536,553.263458401305,1226.0
105,3.5096049382716052,891.2036284863253,550.0709450311399,1231.0
106,3.543029747207525,887.444631342865,547.1804037005887,1189.0
107,3.576454556143445,883.6680672268908,544.2001400560224,1190.0
108,3.6098793650793652,879.5163616195229,540.9432889628397,1202.0
109,3.6433041740152854,876.0466865332766,537.3214133673904,1174.5
110,3.6767289829512055,872.850291909925,533.7545176536001,1199.0
111,3.7101537918871252,869.876648986808,530.2415340677275,1225.5
112,3.7435786008230454,866.2191890806905,525.940853740131,1245.5
113,3.7770034097589655,863.2626721763085,522.5063360881543,1210.0
114,3.8104282186948857,860.5068587105624,518.417695473251,1215.0
115,3.8438530276308054,857.8911038784919,514.8746948738813,1229.0
116,3.8772778365667255,855.909379748584,511.2967260671363,1206.5
117,3.9107026455026457,853.8213936601032,507.2760787599497,1193.5
118,3.944127454438566,851.3976388888889,503.16180555555553,1200.0
119,3.977552263374486,849.4535996670828,498.35275350256615,1201.5
120,4.010977072310406,846.3581072711507,494.29629629629625,1345.5
121,4.044401881246326,845.0413456599896,489.5020544427324,1298.0
122,4.0778266901822455,843.0334581772782,484.789138576779,1335.0
123,4.111251499118166,841.8022763046373,479.76219881341564,1376.5
124,4.144676308054086,839.9907033639143,474.7624464831804,1362.5
125,4.178101116990006,839.0107251675806,469.43205362583785,1367.5
126,4.211525925925926,838.2952635599695,465.04099821746877,1309.0
127,4.244950734861846,836.912482432605,460.06273157020564,1304.5
128,4.278375543797766,836.6983455175067,455.1169680646402,1299.5
129,4.311800352733687,836.8804249255084,450.50395128902704,1286.5
130,4.345225161669607,836.3720512820512,444.70435897435897,1300.0
131,4.378649970605526,836.3322936972058,439.174269005848,1282.5
132,4.412074779541446,836.518173586858,434.0250937782951,1288.5
133,4.445499588477366,836.9104769351055,429.1369559551733,1279.0
134,4.478924397413286,837.3530423280423,424.3666666666667,1260.0
135,4.5123492063492066,838.0648335355169,419.63337377004984,1236.5
136,4.545774015285127,838.4664819213511,415.8120876220638,1263.0
137,4.579198824221047,838.6917989417988,411.3220899470899,1260.0
138,4.612623633156967,839.8047546788061,406.31550328780975,1318.0
139,4.646048442092887,841.2996788696211,401.4273603082852,1297.5
140,4.679473251028806,842.963759614131,396.86155651153695,1278.5
141,4.7128980599647265,844.6514539579968,391.9994614970382,1238.0
142,4.746322868900647,846.2455322455322,387.9301994301994,1287.0
143,4.779747677836567,848.2313268608414,383.47779935275076,1287.5
144,4.813172486772487,849.9331735889243,379.75372736954205,1252.0
145,4.846597295708407,851.7626666666666,375.7637333333333,1250.0
146,4.880022104644327,853.9442609413708,371.22598403523256,1211.0
147,4.913446913580247,856.5619922759355,366.96084698361966,1251.5
148,4.946871722516168,859.0807322533911,363.0865270644014,1265.5
149,4.980296531452087,861.8771371769384,359.1897945659377,1257.5
150,5.013721340388007,866.0642146151978,355.5478271425103,1373.0
151,5.047146149323927,868.1113090995485,351.89403658826325,1403.0
152,5.080570958259847,871.0496039000609,348.866422912858,1367.5
153,5.113995767195767,874.90483234714,345.39977810650885,1352.0
154,5.147420576131688,878.4341957255343,342.0368703912011,1333.5
155,5.180845385067608,881.7621371371371,338.2591341341341,1332.0
156,5.214270194003528,884.999872530274,335.3988527724665,1307.5
157,5.247695002939448,888.2227232869848,332.55217336840786,1330.5
158,5.281119811875367,891.3646601941748,330.18485436893206,1287.5
159,5.314544620811287,894.9495896834701,327.2123225218184,1279.5
160,5.347969429747208,899.110853013292,324.7850045167118,1291.5
161,5.381394238683128,903.8635018654315,322.1929756850637,1295.5
162,5.414819047619048,908.0788530465949,319.22055811571937,1302.0
163,5.448243856554968,911.8518518518518,316.8430634023854,1327.5
164,5.481668665490888,915.7672576386269,315.0717968062366,1325.5
165,5.515093474426808,920.1797876235811,313.28780666422557,1365.5
166,5.5485182833627285,924.8966789667896,311.3079950799508,1355.0
167,5.581943092298648,929.1742075664621,310.0996932515337,1304.0
168,5.615367901234568,934.3236233550529,307.9741918998339,1304.5
169,5.648792710170488,939.004377736085,306.54834271419634,1332.5
170,5.682217519106408,944.3559701492537,304.99875621890544,1340.0
171,5.715642328042328,948.9511677282377,304.33096040964153,1334.5
172,5.7490671369782484,954.2290318487501,303.20187793427226,1313.5
173,5.782491945914169,958.7822327044025,302.7856394129979,1272.0
174,5.815916754850089,963.2210857592447,302.26685024914764,1271.0
175,5.849341563786009,968.2326604554864,301.4412525879917,1288.0
176,5.882766372721928,972.6044307849916,301.6579587655269,1301.5
177,5.916191181657848,977.7424650506605,301.83711683981016,1299.5
178,5.9496159905937684,982.3288025889967,301.53734627831716,1287.5
179,5.983040799529689,987.2495410437974,302.2625229478101,1271.0
180,6.016465608465609,992.6003821808192,303.5958437835901,1395.5
181,6.049890417401529,997.4219533064417,304.2756386749786,1363.5
182,6.083315226337449,1001.4828172434728,304.7695203400121,1372.5
183,6.116740035273369,1006.7623323754788,305.85907567049804,1392.0
184,6.150164844209289,1011.8269090909091,306.81466666666665,1375.0
185,6.183589653145209,1016.592868679339,308.28823456329974,1341.5
186,6.217014462081129,1021.9759950248756,309.2904228855721,1340.0
187,6.250439271017049,1026.5312578144535,311.1580395098774,1333.0
188,6.283864079952969,1031.3978984681605,313.72604127104694,1316.5
189,6.317288888888889,1035.2587420933285,315.31519274376416,1396.5
190,6.350713697824809,1040.016654330126,318.14914877868245,1351.0
191,6.3841385067607295,1045.1293676701728,320.7253052835207,1378.5
192,6.41756331569665,1049.7679871652474,323.48809083055653,1350.5
193,6.45098812463257,1053.602986548192,326.0440577563865,1350.5
194,6.484412933568489,1057.6001483679524,328.56379821958456,1348.0
195,6.517837742504409,1061.6779555886367,331.29462845800765,1343.5
196,6.551262551440329,1064.8483382936506,334.3497023809524,1344.0
197,6.5846873603762495,1068.5510958205912,337.6047400611621,1308.0
198,6.61811216931217,1071.7716217973727,340.7368968656522,1281.5
199,6.65153697824809,1075.6634768740032,344.7391015417331,1254.0
200,6.68496178718401,1079.3619456366237,348.14241123683183,1281.5
201,6.71838659611993,1082.4989533308706,352.90961704223616,1353.5
202,6.75181140505585,1085.2370093457944,356.54679127725854,1337.5
203,6.7852362139917695,1088.5554740061161,360.20318042813454,1362.5
204,6.81866102292769,1091.4093893224328,364.0082992691688,1345.5
205,6.85208583186361,1094.0305844477464,368.0288509162952,1346.0
206,6.88551064079953,1096.5879454131918,372.19888804649986,1319.0
207,6.91893544973545,1098.5345936213992,376.86715534979425,1296.0
208,6.95236025867137,1100.7367613200306,381.4011256075722,1303.0
209,6.98578506760729,1103.0620741862226,385.8222306333585,1321.0
210,7.0192098765432105,1104.527924750147,390.3452087007642,1417.5
211,7.052634685479131,1106.0757293606455,394.17206703910614,1342.5
212,7.08605949441505,1108.2380590396554,398.0405422526289,1315.5
213,7.11948430335097,1109.4447983014861,403.4164897381458,1413.0
214,7.15290911228689,1110.2185712547157,408.239625167336,1369.5
215,7.18633392122281,1111.6807391091531,413.01541850220264,1362.0
216,7.2197587301587305,1112.2369034474298,416.9265120844068,1358.5
217,7.253183539094651,1113.2603745868528,420.90525156077854,1361.5
218,7.286608348030571,1113.6299183370452,425.4510022271715,1347.0
219,7.320033156966491,1114.0048798798798,429.7054554554554,1332.0
220,7.353457965902411,1114.7786905650983,434.4896689071446,1339.0
221,7.38688277483833,1114.5898611641828,440.0396127881798,1308.5
222,7.4203075837742505,1114.6905407149309,444.47425474254743,1291.5
223,7.453732392710171,1114.3438664097623,449.96788696210655,1297.5
224,7.487157201646091,1113.6936341242058,453.96680928302857,1285.5
225,7.520582010582011,1113.6098936306548,458.61104703319234,1300.5
226,7.554006819517931,1113.1726488592096,463.98233166388417,1198.0
227,7.587431628453851,1111.8013708210938,468.355993845293,1191.5
228,7.620856437389771,1110.819587628866,472.6379857256146,1261.0
229,7.6542812463256915,1109.413145539906,477.4250838363514,1242.5
230,7.687706055261611,1107.924279499728,482.57504078303424,1226.0
231,7.721130864197531,1106.2599667774086,486.9491971207087,1204.0
232,7.754555673133451,1104.3623309633347,491.9375435661508,1195.5
233,7.787980482069371,1103.02533949321,496.17807643847124,1190.5
234,7.821405291005291,1100.8461983232146,500.21812662619254,1153.0
235,7.8548300999412115,1099.274888984386,504.7590603065463,1163.5
236,7.888254908877132,1097.1122198120029,508.4796818510484,1152.5
237,7.921679717813052,1095.4172839506173,511.7031227305736,1147.5
238,7.955104526748972,1092.6640153188982,515.4583885697451,1131.5
239,7.988529335684891,1088.8922077922077,520.0747474747474,1155.0
240,8.021954144620812,1085.8285862921055,525.0863571335674,1281.5
241,8.055378953556732,1082.429539295393,528.9225178615422,1353.0
242,8.088803762492653,1079.7920175759796,532.7346515317954,1365.5
243,8.122228571428572,1076.3189567430024,536.5685750636131,1310.0
244,8.155653380364491,1072.818890593047,539.6794478527607,1304.0
245,8.189078189300412,1069.063311049941,543.0533490627867,1271.5
246,8.222502998236331,1065.047619047619,545.8221706026584,1291.5
247,8.255927807172252,1061.1275936405282,548.5506601994072,1237.0
248,8.289352616108172,1056.9513744992403,551.8870009669844,1206.5
249,8.322777425044093,1053.5575282135974,553.6933663638865,1211.0
250,8.356202233980012,1048.8348883234378,556.6767034209781,1179.0
251,8.389627042915933,1044.8636172891313,560.1446356133724,1191.5
252,8.423051851851852,1040.5065985525755,562.6212572725982,1174.5
253,8.456476660787771,1036.6088607594936,564.2063291139241,1185.0
254,8.489901469723693,1031.3911719939115,566.5343849453438,1204.5
255,8.523326278659612,1026.9087478096778,568.3588084647527,1236.5
256,8.556751087595533,1022.9971320557945,569.379481162821,1278.5
257,8.590175896531452,1018.7321382177188,571.085346843336,1283.0
258,8.623600705467373,1013.9551831644583,572.6808261886205,1283.0
259,8.657025514403292,1009.0615914307574,573.8121652639633,1307.0
260,8.690450323339213,1004.3780136268343,574.9684224318657,1272.0
261,8.723875132275133,999.620735965619,576.3031157668546,1241.0
262,8.757299941211052,994.5651521353526,577.0372492836676,1221.5
263,8.790724750146973,989.4952571810287,577.7402805611223,1247.5
264,8.824149559082892,986.2740469407134,578.6403473070139,1228.5
265,8.857574368018813,980.5610113107118,578.5626081170991,1252.5
266,8.890999176954733,975.8666136303367,578.1601697162556,1257.0
267,8.924423985890654,971.2769272092397,577.9865699704538,1241.0
268,8.957848794826573,966.0567612687813,577.2562604340568,1198.0
269,8.991273603762494,961.755212677231,576.9920767306088,1199.0
270,9.024698412698413,957.2945454545454,576.2471515151515,1375.0
271,9.058123221634332,952.5397335236735,575.8463002617178,1401.0
272,9.091548030570253,948.6039966891332,575.0145441645974,1409.5
273,9.124972839506173,943.0909418982317,573.76542764345,1385.5
274,9.158397648442094,938.9114373088685,572.6538226299693,1362.5
275,9.191822457378013,934.788926468746,571.3844419391206,1330.5
276,9.225247266313934,929.8095238095239,570.4866031746031,1312.5
277,9.258672075249853,925.8725263428423,568.7328450269854,1297.0
278,9.292096884185774,922.6376199616122,567.1088931541906,1302.5
279,9.325521693121694,918.6334097859327,565.0415392456676,1308.0
280,9.358946502057613,914.9803006739241,563.33411093831,1286.0
281,9.392371310993534,910.2664169787764,560.6083645443196,1335.0
282,9.425796119929453,906.5640240010213,558.1200051066003,1305.5
283,9.459220928865374,902.0935426237876,555.2549770290965,1306.0
284,9.492645737801293,898.5619526017515,552.3538124678,1294.0
285,9.526070546737214,894.2933643771828,549.7803647652308,1288.5
286,9.559495355673134,891.0242705912729,547.058223599277,1291.0
287,9.592920164609055,887.5115337919871,544.0144341022527,1235.5
288,9.626344973544974,883.9675281643471,540.3040424121934,1257.5
289,9.659769782480893,880.1549600757883,536.9063472729733,1231.5
290,9.693194591416814,876.3868924686768,533.0653999724632,1210.5
291,9.726619400352734,873.3890001334934,530.2209317848084,1248.5
292,9.760044209288655,869.2614479406496,526.195318495779,1303.0
293,9.793469018224574,866.5630089181853,523.1243375985523,1289.5
294,9.826893827160495,865.4720092024539,518.7554959100204,1304.0
295,9.860318636096414,862.2252152521525,515.2457564575645,1355.0
296,9.893743445032335,860.104931540046,511.31079607415484,1375.5
297,9.927168253968254,857.9378927911275,507.38607516943927,1352.5
298,9.960593062904174,855.9815418023887,503.02569670647847,1381.5
299,9.994017871840095,853.8580734059876,498.56895903795566,1330.5
300,10.027442680776014,852.3748148148148,494.2527160493827,1350.0
301,10.060867489711935,849.9312072336264,488.82636852394916,1364.0
302,10.094292298647854,848.2984319676276,484.77250885179564,1318.0
303,10.127717107583775,846.5845752608047,480.2277694982613,1342.0
304,10.161141916519695,845.3003162555343,475.40923466160655,1317.5
305,10.194566725455616,843.9386973180076,470.50401680879986,1348.5
306,10.227991534391535,842.7896870644875,465.2644115038641,1315.5
307,10.261416343327454,841.6462098393573,460.90110441767064,1328.0
308,10.294841152263375,841.5342832785287,455.8352210449397,1368.5
309,10.328265961199294,840.980709006639,451.27996993611424,1330.5
310,10.361690770135215,841.1134304844427,445.7307338847315,1269.5
311,10.395115579071135,840.4910325390724,440.70138355111453,1301.0
312,10.428540388007056,840.7125603864733,435.18204932621404,1311.0
313,10.461965196942975,841.0896030245747,430.33005671077507,1322.5
314,10.495390005878896,841.0843742346314,426.30443301493995,1361.0
315,10.528814814814815,842.3270873167621,421.31064372211597,1307.5
316,10.562239623750735,842.2071209330877,417.3319828115408,1357.5
317,10.595664432686656,843.1317335333082,412.681664791901,1333.5
318,10.629089241622575,844.3487217671878,407.7846860263092,1343.0
319,10.662514050558496,845.4634273772205,403.07236154649945,1276.0
320,10.695938859494415,847.2061829000128,398.70366058724613,1288.5
321,10.729363668430336,848.7425578126995,393.71496103232397,1304.5
322,10.762788477366255,850.4673681573342,389.061380433421,1330.5
323,10.796213286302176,852.219169246646,385.0415376676986,1292.0
324,10.829638095238096,854.2138581072475,380.9373328238441,1308.5
325,10.863062904174015,856.041948409717,377.1938392186326,1331.0
326,10.896487713109936,859.0944971537002,372.2292220113852,1317.5
327,10.929912522045855,861.5039667548168,368.21470847500314,1323.5
328,10.963337330981776,864.4579764121663,363.82594661700807,1342.5
329,10.996762139917696,866.9548411787217,360.11264191861204,1306.5
330,11.030186948853617,869.3472377405337,356.664556176288,1342.5
331,11.063611757789536,871.8335185871309,353.40533530937387,1349.5
332,11.097036566725457,874.3884112149533,350.0935825545171,1337.5
333,11.130461375661376,877.8915052538295,346.12267375617165,1316.5
334,11.163886184597295,881.1628730399594,342.7800961052099,1318.0
335,11.197310993533216,884.8557385420655,339.07851397931825,1305.5
336,11.230735802469136,888.7082526152655,337.0473976494898,1290.5
337,11.264160611405057,892.091395793499,333.85455704270237,1307.5
338,11.297585420340976,894.92012345679,330.8027160493827,1350.0
339,11.331010229276897,898.1419984973704,328.3266967192587,1331.0
340,11.364435038212816,901.7906253885366,325.78341414894936,1340.5
341,11.397859847148737,906.2002723109294,322.7919296942691,1346.5
342,11.431284656084657,910.4316754584274,320.50263752825924,1327.0
343,11.464709465020576,914.7231680236862,318.59425117197134,1351.0
344,11.498134273956497,918.8178824721377,316.1477963525836,1316.0
345,11.531559082892416,922.7279174725983,314.60064474532555,1292.5
346,11.564983891828337,927.8607723577235,312.4846290650406,1312.0
347,11.598408700764256,931.6548672566372,310.77068103116585,1299.5
348,11.631833509700177,937.3485016648169,308.8571957084721,1351.5
349,11.665258318636097,941.8594347772429,307.5015426385289,1350.5
350,11.698683127572018,947.0738450345581,306.4590760276464,1374.5
351,11.732107936507937,952.0145507457257,305.0987025585061,1374.5
352,11.765532745443856,957.3725416510083,304.641112363773,1330.5
353,11.798957554379777,961.579947819605,304.20673375574603,1341.5
354,11.832382363315697,965.8803292787811,303.5594053323504,1356.5
355,11.865807172251618,970.6403738317757,302.9140186915888,1337.5
356,11.899231981187537,975.3244848944507,302.7939577803059,1318.5
357,11.932656790123458,979.9765329295988,302.52245773403985,1321.0
358,11.966081599059377,984.672256097561,302.23831300813004,1312.0
359,11.999506407995298,990.0037355248412,302.9724816336695,1338.5
360,12.032931216931217,995.2128074019965,304.55332359386415,1369.0
361,12.066356025867137,999.9249216678717,304.56917329476977,1383.0
362,12.099780834803058,1004.4250977517106,305.9932795698925,1364.0
363,12.133205643738977,1009.0846617074035,306.47880505372535,1411.5
364,12.166630452674898,1014.5051932367148,307.19432367149756,1380.0
365,12.200055261610817,1019.5382653061224,308.68294460641397,1372.0
366,12.233480070546738,1024.5691950653475,310.2302430682789,1364.5
367,12.266904879482658,1028.8156133828995,311.6800495662949,1345.0
368,12.300329688418579,1033.1412450396824,313.4688740079365,1344.0
369,12.333754497354498,1037.3006535947711,315.62770236299644,1326.0
370,12.367179306290417,1042.503800623053,317.68211838006226,1337.5
371,12.400604115226338,1047.577265973254,320.5096582466568,1346.0
372,12.434028924162257,1051.906671664168,322.67478760619684,1334.0
373,12.467453733098179,1056.3619762351468,325.43227016885555,1332.5
374,12.500878542034098,1060.258663674894,328.43792071802545,1337.0
375,12.534303350970019,1064.6627495577457,331.7442506949709,1319.0
376,12.567728159905938,1067.0117825921702,334.1194729507158,1315.5
377,12.601152968841859,1070.5870328567844,337.57863054928515,1329.0
378,12.634577777777778,1074.3258911084997,340.33594464029244,1276.5
379,12.668002586713698,1078.2520045819015,343.9196894488991,1309.5
380,12.701427395649619,1081.654372623574,347.9722433460076,1315.0
381,12.734852204585538,1084.7446646341464,351.75546239837394,1312.0
382,12.768277013521459,1088.3143002157085,355.7677959649791,1313.5
383,12.801701822457378,1090.9172559235826,359.8780548319067,1343.5
384,12.8351266313933,1093.4937420178799,363.1821200510855,1305.0
385,12.868551440329218,1096.0452254976065,367.5273368606702,1323.0
386,12.90197624926514,1099.326117230029,372.21711609064437,1316.5
387,12.935401058201059,1101.0595416043845,376.3086696562033,1338.0
388,12.968825867136978,1103.8898507088193,380.84054698281267,1328.5
389,13.002250676072899,1106.442365269461,385.54628243512974,1336.0
390,13.035675485008818,1108.0440138739384,390.1644540126779,1393.5
391,13.06910029394474,1109.5580024067388,393.66462093862816,1385.0
392,13.102525102880659,1110.6746371639304,397.88246490601944,1401.0
393,13.13594991181658,1112.385100559324,402.5721766035939,1400.5
394,13.169374720752499,1113.4638993710691,407.51584905660377,1325.0
395,13.20279952968842,1114.264709572199,411.89750345000624,1328.5
396,13.23622433862434,1115.3604854854855,416.5397897897898,1332.0
397,13.269649147560258,1116.076130153999,420.67809239940385,1342.0
398,13.30307395649618,1116.545830202855,425.1138241923366,1331.0
399,13.336498765432099,1116.5875685102142,428.924514200299,1338.0
400,13.36992357436802,1116.7687969924812,434.112030075188,1330.0
401,13.403348383303939,1117.1751022494886,438.9794222903885,1304.0
402,13.43677319223986,1116.8594393004114,444.08886316872423,1296.0
403,13.47019800117578,1116.6031369447737,449.6906550678792,1264.5
404,13.5036228101117,1116.6558612891067,453.85777107676836,1326.5
405,13.53704761904762,1116.2824704813804,458.4668483197093,1284.5
406,13.570472427983539,1115.1767373616112,463.0887021475256,1249.5
407,13.60389723691946,1115.0221610280619,467.3625753999475,1271.0
408,13.63732204585538,1114.2034380250743,472.751841799147,1289.5
409,13.6707468547913,1112.6435400516796,477.7338501291989,1290.0
410,13.70417166372722,1111.1590517812208,482.8299562971792,1258.5
411,13.73759647266314,1109.4780545670226,487.26914458942923,1264.5
412,13.77102128159906,1108.3415052062737,491.4050349281666,1264.5
413,13.80444609053498,1106.6901868548282,496.22357245524626,1275.5
414,13.8378708994709,1104.6902251724587,500.4629701939346,1280.5
415,13.87129570840682,1102.6306023781524,504.905919247354,1275.5
416,13.90472051734274,1100.911803364879,508.70741324921136,1268.0
417,13.93814532627866,1099.1555023923445,511.989500265816,1254.0
418,13.97157013521458,1096.8438768827766,515.6239685658153,1272.5
419,14.0049949441505,1093.5158359293873,520.1766614745586,1284.0
420,14.038419753086421,1090.267519804997,525.018281535649,1367.5
421,14.07184456202234,1086.5172078316916,529.7472941748753,1370.5
422,14.105269370958261,1083.406548933039,533.1114790286975,1359.0
423,14.13869417989418,1080.4488073394496,536.6251987767583,1362.5
424,14.1721189888301,1077.195243431702,540.3785331839123,1338.5
425,14.20554379776602,1073.8346957311535,543.8441676398079,1284.5
426,14.23896860670194,1069.6566811194325,547.0341610826434,1268.5
427,14.272393415637861,1066.061372777994,550.0129752173349,1284.5
428,14.30581822457378,1062.1936885141176,553.1052766066181,1304.5
429,14.339243033509701,1058.268237082067,555.3527102330294,1316.0
430,14.37266784244562,1053.0271464646464,558.3241161616161,1320.0
431,14.406092651381542,1048.882301107754,561.0008811681772,1324.0
432,14.439517460317461,1044.5875902992775,563.406346749226,1292.0
433,14.47294226925338,1040.3480010384214,565.7328660436137,1284.0
434,14.506367078189301,1035.8970685767342,568.0387319273112,1256.5
435,14.53979188712522,1031.3373587845733,570.2120503830671,1283.5
436,14.573216696061142,1026.9697554697555,571.662676962677,1295.0
437,14.60664150499706,1022.8746604578968,572.9326089768464,1288.5
438,14.640066313932982,1018.3696293446196,574.0339874310632,1299.5
439,14.673491122868901,1013.2179067865903,575.4264104660671,1223.0
440,14.706915931804822,1008.7734385272846,576.3733070348454,1267.5
441,14.740340740740741,1003.2988775776558,577.4427042547637,1277.0
