method,frame,time_s,x_px,y_px,marker_radius_px,marker_radius_mm,area_px2,x_mm,y_mm,motion_radius_px,motion_radius_mm,theta_rad,theta_unwrapped_rad,theta_unwrapped_deg,rev_float,rev_index
hough,48,1.6010098267939201,829.0,551.0,20.0,3.466199300456407,1226.5,-20.607564185179804,-7.942759390058641,127.43219632799983,22.085269488386825,-2.7737099689620184,-2.7737099689620184,-158.92187481488622,0.26003733523160166,1
hough,49,1.6343641981854602,827.0,547.0,20.0,3.466199300456407,1248.0,-20.954184115225445,-7.24951952996736,127.93728788981876,22.172806889298986,-2.808512516930789,-2.808512516930789,-160.9159139297984,0.26557633277302434,1
hough,50,1.667718569577,825.0,544.0,20.0,3.466199300456407,1242.0,-21.300804045271086,-6.729589634898899,128.8937321410322,22.338568209023062,-2.835584867969201,-2.835584867969201,-162.46704538579598,0.26988503126190655,1
hough,51,1.7010729409685401,823.0,539.0,20.0,3.466199300456407,1216.0,-21.647423975316727,-5.863039809784797,129.406026041492,22.427353846993157,-2.8770958435095175,-2.8770958435095175,-164.8454490877269,0.27649170821171465,1
hough,52,1.7344273123600802,822.0,537.0,19.0,3.2928893354335864,1243.0,-21.820733940339547,-5.516419879739156,129.86690133233927,22.50722812752978,-2.893974478495659,-2.893974478495659,-165.8125236363747,0.27917802640240297,1
hough,53,1.76778168375162,821.0,530.0,20.0,3.466199300456407,1230.5,-21.994043905362368,-4.303250124579414,129.31205141976986,22.41106710858946,-2.9483782085665062,-2.9483782085665062,-168.92962775920319,0.28783664896581546,1
hough,54,1.80113605514316,821.0,526.0,20.0,3.466199300456407,1211.5,-21.994043905362368,-3.6100102644881327,128.60392030696397,22.2883409301975,-2.978907435013792,-2.978907435013792,-170.67882358643183,0.2926955262636728,1
hough,55,1.8344904265347002,820.0,520.0,20.0,3.466199300456407,1221.0,-22.16735387038519,-2.5701504743512107,128.7626594943694,22.315852013214485,-3.0261649921529234,-3.0261649921529234,-173.3864821606024,0.3002168000808133,1
hough,56,1.86784479792624,820.0,516.0,20.0,3.466199300456407,1235.5,-22.16735387038519,-1.8769106142599294,128.36348451173197,22.246671010935607,-3.0571240868993077,-3.0571240868993077,-175.16030762711586,0.3051440930433506,1
hough,57,1.90119916931778,820.0,512.0,20.0,3.466199300456407,1224.0,-22.16735387038519,-1.183670754168648,128.0880393788756,22.198933624594567,-3.0882462909907327,-3.0882462909907327,-176.94347857069928,0.3100973456644157,1
hough,58,1.9345535407093202,819.0,509.0,19.0,3.2928893354335864,1234.0,-22.34066383540801,-0.663740859100187,128.96270289009655,22.350521527131004,-3.1118914022599715,-3.1118914022599715,-178.2982436525439,0.313860582002873,1
hough,59,1.96790791210086,820.0,501.0,19.0,3.2928893354335864,1195.5,-22.16735387038519,0.7227388610823757,127.97378810027436,22.17913273949637,3.109000448991834,-3.1741848581877523,-181.86739576848993,0.32377489343605637,1
hough,60,2.0012622834924003,819.0,498.0,19.0,3.2928893354335864,1214.5,-22.34066383540801,1.2426687561508367,129.10508644328792,22.375198015754425,3.086026286426004,-3.197159020753582,-183.18371832135944,0.32743134497180504,1
hough,61,2.03461665488394,821.0,493.0,20.0,3.466199300456407,1192.0,-21.994043905362368,2.109218581264938,127.48804706618004,22.094948977867336,3.0459854941150084,-3.237199813064578,-185.47788672913936,0.33380403499341593,1
hough,62,2.06797102627548,822.0,489.0,21.0,3.639509265479227,1214.5,-21.820733940339547,2.8024584413562197,126.93995498987861,21.99995915929425,3.0138608932237134,-3.269324413955873,-187.31849077875276,0.3389168240201198,1
hough,63,2.1013253976670203,821.0,484.0,20.0,3.466199300456407,1220.5,-21.994043905362368,3.6690082664703216,128.65949601794927,22.29797275472448,2.9762964777548753,-3.306888829424711,-189.47077324499313,0.34489538642634304,1
hough,64,2.13467976905856,822.0,480.0,20.0,3.466199300456407,1192.0,-21.820733940339547,4.362248126561603,128.39710255171872,22.252497352269845,2.944280760339461,-3.338904546840125,-191.30513873097985,0.3499908461096395,1
hough,65,2.1680341404501,823.0,475.0,20.0,3.466199300456407,1212.5,-21.647423975316727,5.228797951675705,128.49788477147447,22.26996391525064,2.904588600107103,-3.378596707072483,-193.57933199205098,0.3563080496126149,1
hough,66,2.2013885118416403,825.0,473.0,20.0,3.466199300456407,1240.5,-21.300804045271086,5.575417881721346,127.04630625490364,22.01839089331587,2.8855890731990357,-3.3975962339805506,-194.6679246966285,0.35933191823644123,1
hough,67,2.23474288323318,825.0,465.0,20.0,3.466199300456407,1215.0,-21.300804045271086,6.961897601903908,129.30385641919673,22.409646833326768,2.8256998644507774,-3.457485442728809,-198.09932359628166,0.36886358184658896,1
hough,68,2.26809725462472,827.0,462.0,20.0,3.466199300456407,1196.0,-20.954184115225445,7.481827496972369,128.38179483918492,22.249844373146036,2.7986453095758974,-3.484539997603689,-199.64943540721737,0.3731694479880771,1
hough,69,2.3014516260162603,828.0,456.0,19.0,3.2928893354335864,1204.5,-20.780874150202624,8.521687287109291,129.59597259243748,22.460273477093722,2.7524324400312805,-3.5307528671483057,-202.29723779131257,0.3805244546105638,1
hough,70,2.3348059974078,831.0,453.0,20.0,3.466199300456407,1179.0,-20.260944255134167,9.041617182177752,128.0183675321134,22.18685879926913,2.721854572477139,-3.561330734702447,-204.0492205486749,0.3853910733810147,1
hough,71,2.36816036879934,831.0,450.0,19.0,3.2928893354335864,1209.0,-20.260944255134167,9.561547077246214,129.26996434800822,22.403772999654535,2.700660227325791,-3.582525079853795,-205.26356707539068,0.3887642581774473,1
hough,72,2.4015147401908803,833.0,446.0,20.0,3.466199300456407,1209.5,-19.914324325088526,10.254786937337494,129.24574291934078,22.39957518469938,2.6660604460733133,-3.617124861106273,-207.24598851323353,0.39427098439367747,1
hough,73,2.43486911158242,835.0,442.0,20.0,3.466199300456407,1182.5,-19.567704395042885,10.948026797428776,129.37619735874654,22.422184239029864,2.6314890866222194,-3.651696220557367,-209.22678150181093,0.39977318713972587,1
hough,74,2.46822348297396,837.0,438.0,20.0,3.466199300456407,1168.0,-19.221084464997244,11.641266657520058,129.6608607994191,22.471519249976105,2.597028453584983,-3.6861568535946034,-211.20123033419367,0.40525776722967793,1
hough,75,2.5015778543655003,841.0,432.0,18.0,3.119579370410766,1207.0,-18.52784460490596,12.681126447656979,129.54819468350374,22.45199308936755,2.5413887834903823,-3.741796523689204,-214.38914860411455,0.4141130957572359,1
hough,76,2.53493222575704,844.0,430.0,20.0,3.466199300456407,1209.5,-18.0079147098375,13.02774637770262,128.24578215356541,22.22627201935866,2.515304085609751,-3.7678812215698354,-215.88369170254856,0.4182646043639971,1
hough,77,2.56828659714858,848.0,427.0,21.0,3.639509265479227,1207.5,-17.31467484974622,13.547676272771081,126.8532825974178,21.984937969988422,2.477651760152128,-3.805533547027458,-218.04101104012332,0.42425715807948244,1
hough,78,2.6016409685401203,847.0,422.0,21.0,3.639509265479227,1212.0,-17.48798481476904,14.414226097885182,130.76417341344163,22.662734320521583,2.4522473910245037,-3.8309379161550825,-219.49657417232865,0.428300389002275,1
hough,79,2.63499533993166,851.0,420.0,20.0,3.466199300456407,1203.5,-16.794744954677757,14.760846027930823,129.01435305840408,22.359473015993807,2.420559927010401,-3.8626253801691854,-221.31213212380945,0.4333436055341661,1
hough,80,2.6683497113232,855.0,417.0,20.0,3.466199300456407,1226.5,-16.101505094586475,15.280775922999284,128.083870805965,22.198211169369234,2.3823411597910216,-3.9008441473885647,-223.50190618367282,0.4394263112560089,1
hough,81,2.7017040827147403,857.0,414.0,19.0,3.2928893354335864,1223.0,-15.754885164540836,15.800705818067746,128.7473336496467,22.313195891601648,2.354742429879223,-3.928442877300363,-225.0831969275403,0.44381878554452975,1
hough,82,2.73505845410628,862.0,411.0,20.0,3.466199300456407,1206.5,-14.888335339426733,16.320635713136205,127.46701118174528,22.09130324947172,2.310332803583245,-3.972852503596341,-227.62768108405305,0.4508867970903984,1
hough,83,2.76841282549782,864.0,408.0,20.0,3.466199300456407,1227.0,-14.541715409381094,16.840565608204667,128.38316439806857,22.250081731348256,2.2830719694536135,-4.000113337725972,-229.1896118256871,0.45522549359493747,1
hough,84,2.8017671968893603,867.0,405.0,20.0,3.466199300456407,1217.5,-14.021785514312633,17.36049550327313,128.76266234537462,22.315852507322102,2.250204792923574,-4.032980514256012,-231.07276232536984,0.4604564672051672,1
hough,85,2.8351215682809,870.0,403.0,19.0,3.2928893354335864,1182.0,-13.501855619244171,17.70711543331877,128.4837309105465,22.267510910108278,2.2222559859125464,-4.060929321267039,-232.67411100952734,0.46490465799449365,1
hough,86,2.86847593967244,874.0,399.0,19.0,3.2928893354335864,1188.5,-12.80861575915289,18.40035529341005,129.360674832953,22.419494030627522,2.178904744907261,-4.104280562272326,-235.15795415578472,0.471804222289653,1
hough,87,2.9018303110639803,877.0,398.0,20.0,3.466199300456407,1206.0,-12.28868586408443,18.57366525843287,128.50326715176968,22.27089673539134,2.1552960973090505,-4.127889209870536,-236.51063002317383,0.47556165525462274,1
hough,88,2.93518468245552,881.0,396.0,19.0,3.2928893354335864,1236.5,-11.595446003993148,18.920285188478513,128.04110244471107,22.190798986176233,2.120616550791944,-4.162568756387643,-238.49762167403165,0.4810810765070056,1
hough,89,2.9685390538470604,885.0,393.0,21.0,3.639509265479227,1205.0,-10.902206143901866,19.440215083546974,128.6052043302198,22.288563464223056,2.081898679579102,-4.201286627600484,-240.71599228625854,0.4872432170965248,1
hough,90,3.0018934252386003,889.0,390.0,20.0,3.466199300456407,1216.5,-10.208966283810586,19.960144978615432,129.36024600462918,22.419419710405716,2.0435758259946786,-4.239609481184908,-242.9117300555438,0.49334248867787267,1
hough,91,3.03524779663014,893.0,389.0,21.0,3.639509265479227,1165.0,-9.515726423719304,20.133454943638252,128.49189497385973,22.268925823635534,2.0123112760634077,-4.270874031116179,-244.7030568149817,0.4983183963429779,1
hough,92,3.0686021680216804,896.0,386.0,19.0,3.2928893354335864,1194.5,-8.995796528650843,20.653384838706714,129.98366584837055,22.527464581719066,1.9815776159991572,-4.301607691180429,-246.463965825653,0.5032098102615093,1
hough,93,3.1019565394132202,902.0,385.0,20.0,3.466199300456407,1171.5,-7.955936738513921,20.826694803729534,128.63990018373903,22.29457660138291,1.9356956535795085,-4.3474896536000776,-249.09280862807668,0.510512151379353,1
hough,94,3.13531091080476,905.0,382.0,19.0,3.2928893354335864,1178.5,-7.43600684344546,21.346624698797996,130.42933041570748,22.60470269229614,1.9059967029602978,-4.377188604219288,-250.7944331545249,0.5152388861750424,1
hough,95,3.1686652821963004,910.0,382.0,19.0,3.2928893354335864,1173.0,-6.569457018331358,21.346624698797996,128.87106732488664,22.334640170529628,1.8693493838315653,-4.413835923348021,-252.89416987107035,0.5210714881654465,1
hough,96,3.2020196535878402,913.0,381.0,20.0,3.466199300456407,1179.0,-6.049527123262897,21.519934663820816,128.983167385894,22.35406822818187,1.8448365459009886,-4.438348761278598,-254.2986520283806,0.5249728274913081,1
hough,97,3.23537402497938,919.0,380.0,20.0,3.466199300456407,1196.5,-5.009667333125975,21.693244628843637,128.46450093624713,22.26417816393506,1.7977498383988133,-4.485435468780773,-256.9965216394222,0.5324669097442016,1
hough,98,3.2687283963709204,922.0,378.0,21.0,3.639509265479227,1164.5,-4.489737438057514,22.039864558889278,129.7820245458662,22.49251813463488,1.771756489049006,-4.511428818130581,-258.4858308525753,0.536603879780738,1
hough,99,3.3020827677624602,927.0,377.0,20.0,3.466199300456407,1154.5,-3.623187612943412,22.213174523912098,129.86399067860253,22.506723682232472,1.73248233647099,-4.550702970708596,-260.7360740392485,0.5428545552992746,1
hough,100,3.335437139154,931.0,376.0,21.0,3.639509265479227,1180.5,-2.9299477528521307,22.38648448893492,130.27183080991603,22.577406441125316,1.7009368132289773,-4.582248493950609,-262.54349938354767,0.5478751812556613,1
hough,101,3.3687915105455404,935.0,376.0,21.0,3.639509265479227,1214.0,-2.2367078927608497,22.38648448893492,129.81334026663023,22.49794546110516,1.6703791525367948,-4.612806154642792,-264.2943243730025,0.5527385840041469,1
hough,102,3.4021458819370802,941.0,378.0,19.0,3.2928893354335864,1190.5,-1.1968481026239275,22.039864558889278,127.3575776549372,22.072337328768292,1.6250468288490827,-4.658138478330503,-266.8916751958293,0.559953447400888,1
hough,103,3.43550025332862,946.0,377.0,19.0,3.2928893354335864,1189.0,-0.33029827750982577,22.213174523912098,128.1843780102775,22.215630069433175,1.585664707595371,-4.697520599584215,-269.14810453193945,0.5662213066678606,1
hough,104,3.4688546247201604,950.0,376.0,20.0,3.466199300456407,1192.0,0.3629415825814556,22.38648448893492,129.18718432366632,22.389426396531253,1.554585215644056,-4.72860009153553,-270.9288282501606,0.5711677614406973,1
hough,105,3.5022089961117002,956.0,375.0,19.0,3.2928893354335864,1181.5,1.4028013727183777,22.55979445395774,130.42162062088642,22.603366508025367,1.5086948052447955,-4.774490501934791,-273.55815508616155,0.5784714470962554,1
hough,106,3.53556336750324,960.0,376.0,19.0,3.2928893354335864,1185.0,2.096041232809659,22.38648448893492,129.73516144441442,22.484396292161414,1.4774387365942525,-4.805746570585334,-275.3489959040088,0.5834460049236089,1
hough,107,3.5689177388947804,965.0,377.0,20.0,3.466199300456407,1185.0,2.9625910579237607,22.213174523912098,129.3051176744032,22.409865421422484,1.4382078850924631,-4.844977422087123,-277.5967581217658,0.5896897888618227,1
hough,108,3.60227211028632,967.0,377.0,21.0,3.639509265479227,1181.5,3.309210987969401,22.213174523912098,129.58468335840283,22.458316940338044,1.4229088286749123,-4.860276478504674,-278.473329485024,0.5921247093153178,1
hough,109,3.63562648167786,973.0,379.0,21.0,3.639509265479227,1220.0,4.349070778106324,21.866554593866457,128.64151521204562,22.294856501882236,1.3744669060347643,-4.908718401144822,-281.2488472038037,0.5998344807563724,1
hough,110,3.6689808530694004,978.0,380.0,19.0,3.2928893354335864,1193.5,5.215620603220425,21.693244628843637,128.73709946178664,22.311422204861586,1.3348485613982166,-4.948336745781369,-283.5188111427726,0.6061399361423973,1
hough,111,3.70233522446094,982.0,381.0,20.0,3.466199300456407,1167.0,5.908860463311706,21.519934663820816,128.7658874370996,22.31641144785615,1.3028242234496663,-4.98036108372992,-285.3536705489252,0.6112367678261544,1
hough,112,3.73568959585248,987.0,382.0,20.0,3.466199300456407,1221.5,6.7754102884258085,21.346624698797996,129.22559773220934,22.396083823022252,1.263454006878974,-5.019731300300612,-287.6094177969419,0.6175027324039786,1
hough,113,3.7690439672440204,992.0,383.0,20.0,3.466199300456407,1203.5,7.64196011353991,21.173314733775175,129.88401152963274,22.510193495224243,1.2244228871088998,-5.058762420070686,-289.8457362294368,0.6237147280497978,1
hough,114,3.80239833863556,996.0,387.0,19.0,3.2928893354335864,1196.0,8.335199973631191,20.480074873683893,127.58231924413181,22.111287285730782,1.18427805045223,-5.098907256727356,-292.14586593910605,0.6301039772433235,1
hough,115,3.8357527100271,1000.0,387.0,20.0,3.466199300456407,1192.5,9.028439833722473,20.480074873683893,129.1433373903745,22.381827286056094,1.1555857685681337,-5.127599538611452,-293.78981259566444,0.6346704957337634,1
hough,116,3.8691070814186403,1005.0,390.0,20.0,3.466199300456407,1199.0,9.894989658836574,19.960144978615432,128.5454086933552,22.278200284489536,1.110564637576002,-5.172620669603584,-296.36933339041923,0.641835831274749,1
hough,117,3.90246145281018,1009.0,392.0,20.0,3.466199300456407,1212.0,10.588229518927855,19.61352504856979,128.6079105918018,22.289032486323176,1.0757844160870422,-5.207400891092544,-298.36209329226676,0.6473712754465476,1
hough,118,3.93581582420172,1013.0,394.0,21.0,3.639509265479227,1214.5,11.281469379019137,19.266905118524154,128.82572428453895,22.32678176979294,1.0410799043109462,-5.24210540286864,-300.3505153470992,0.6528946700433044,1
hough,119,3.9691701955932603,1019.0,396.0,20.0,3.466199300456407,1222.0,12.321329169156058,18.920285188478513,130.27861110861403,22.57858153445551,0.9935616735191054,-5.289623633660481,-303.07310942140026,0.6604574313608074,1
hough,120,4.002524566984801,1023.0,399.0,21.0,3.639509265479227,1218.0,13.01456902924734,18.40035529341005,130.04325689574975,22.53779230405603,0.9551878995365415,-5.3279974076430445,-305.27176471459006,0.6665648071752235,1
hough,121,4.0358789383763405,1025.0,402.0,20.0,3.466199300456407,1244.0,13.361188959292981,17.88042539834159,128.7928729061208,22.321088298548343,0.9290560681607025,-5.354129239018883,-306.7690083633732,0.6707238173107322,1
hough,122,4.06923330976788,1030.0,405.0,20.0,3.466199300456407,1221.0,14.227738784407082,17.36049550327313,129.5126426849124,22.445831573735198,0.884249716505733,-5.398935590673853,-309.33622320858194,0.6778549696585342,1
hough,123,4.10258768115942,1032.0,406.0,20.0,3.466199300456407,1246.5,14.574358714452723,17.187185538250308,130.02523178427094,22.534668372616103,0.8674771913210477,-5.415708115858538,-310.2972181134413,0.6805243999498103,1
