Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,66.83399200439453,66.48713684082031,False,77.44128799438477,92.44128799438477
1,0.03331915204678362,66.1402816772461,66.83399200439453,False,77.44128799438477,92.44128799438477
2,0.06663830409356725,66.89827728271484,66.89827728271484,False,77.44128799438477,92.44128799438477
3,0.09995745614035088,67.4345474243164,66.89827728271484,False,77.44128799438477,92.44128799438477
4,0.1332766081871345,66.86619567871094,67.4345474243164,False,77.44128799438477,92.44128799438477
5,0.16659576023391814,67.84239959716797,67.60965728759766,False,77.44128799438477,92.44128799438477
6,0.19991491228070177,67.60965728759766,67.84239959716797,False,77.44128799438477,92.44128799438477
7,0.2332340643274854,68.4688720703125,67.60965728759766,False,77.44128799438477,92.44128799438477
8,0.266553216374269,67.60514068603516,68.4688720703125,False,77.44128799438477,92.44128799438477
9,0.29987236842105264,68.60565948486328,67.8058853149414,False,77.44128799438477,92.44128799438477
10,0.3331915204678363,67.8058853149414,68.60565948486328,False,77.44128799438477,92.44128799438477
11,0.3665106725146199,68.96951293945312,67.8058853149414,False,77.44128799438477,92.44128799438477
12,0.39982982456140354,67.07142639160156,67.44802856445312,False,77.44128799438477,92.44128799438477
13,0.43314897660818713,67.44802856445312,67.07142639160156,False,77.44128799438477,92.44128799438477
14,0.4664681286549708,67.05463409423828,67.05463409423828,False,77.44128799438477,92.44128799438477
15,0.4997872807017544,66.83683013916016,66.83683013916016,False,77.44128799438477,92.44128799438477
16,0.533106432748538,66.21280670166016,66.83683013916016,False,77.44128799438477,92.44128799438477
17,0.5664255847953217,66.93461608886719,66.93461608886719,False,77.44128799438477,92.44128799438477
18,0.5997447368421053,68.13227844238281,68.0031967163086,False,77.44128799438477,92.44128799438477
19,0.6330638888888889,68.0031967163086,68.0031967163086,False,77.44128799438477,92.44128799438477
20,0.6663830409356726,67.55435943603516,67.78033447265625,False,77.44128799438477,92.44128799438477
21,0.6997021929824562,67.78033447265625,67.57292938232422,False,77.44128799438477,92.44128799438477
22,0.7330213450292398,67.57292938232422,67.57292938232422,False,77.44128799438477,92.44128799438477
23,0.7663404970760234,67.55979919433594,67.55979919433594,False,77.44128799438477,92.44128799438477
24,0.7996596491228071,67.35591125488281,67.55979919433594,False,77.44128799438477,92.44128799438477
25,0.8329788011695907,67.6788101196289,67.35591125488281,False,77.44128799438477,92.44128799438477
26,0.8662979532163743,66.55196380615234,66.55196380615234,False,77.44128799438477,92.44128799438477
27,0.8996171052631579,66.38610076904297,66.38610076904297,False,77.44128799438477,92.44128799438477
28,0.9329362573099416,65.9948501586914,66.38610076904297,False,77.44128799438477,92.44128799438477
29,0.9662554093567252,66.78285217285156,66.78285217285156,False,77.44128799438477,92.44128799438477
30,0.9995745614035088,68.28250885009766,66.87014770507812,False,77.44128799438477,92.44128799438477
31,1.0328937134502925,66.87014770507812,67.11494445800781,False,77.44128799438477,92.44128799438477
32,1.066212865497076,67.11494445800781,66.87014770507812,False,77.44128799438477,92.44128799438477
33,1.0995320175438597,66.4697036743164,67.11494445800781,False,77.44128799438477,92.44128799438477
34,1.1328511695906434,160.99827575683594,160.99827575683594,True,77.44128799438477,92.44128799438477
35,1.1661703216374268,163.471923828125,163.471923828125,True,77.44128799438477,92.44128799438477
36,1.1994894736842105,163.9127960205078,163.9127960205078,True,77.44128799438477,92.44128799438477
37,1.2328086257309943,164.01577758789062,163.9127960205078,True,77.44128799438477,92.44128799438477
38,1.2661277777777777,66.8083724975586,67.138671875,False,77.44128799438477,92.44128799438477
39,1.2994469298245614,67.138671875,66.8083724975586,False,77.44128799438477,92.44128799438477
40,1.3327660818713452,66.3796615600586,66.3796615600586,False,77.44128799438477,92.44128799438477
41,1.3660852339181286,66.01951599121094,66.01951599121094,False,77.44128799438477,92.44128799438477
42,1.3994043859649123,64.81071472167969,65.44049072265625,False,77.44128799438477,92.44128799438477
43,1.4327235380116958,65.44049072265625,65.44049072265625,False,77.44128799438477,92.44128799438477
44,1.4660426900584795,66.13701629638672,66.13701629638672,False,77.44128799438477,92.44128799438477
45,1.4993618421052632,66.9741439819336,66.9741439819336,False,77.44128799438477,92.44128799438477
46,1.5326809941520467,67.58683013916016,67.58683013916016,False,77.44128799438477,92.44128799438477
47,1.5660001461988304,67.98137664794922,67.98137664794922,False,77.44128799438477,92.44128799438477
