Test ID,Friction Level,Cycle Duration Setting (s),Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
high_1p5s_rep2,High,1.5,1,1.1328511695906434,2.6322130116959066,1.4993618421052632,17.602959738837345,-117.06707339816626,134.6700331370036,134.6700331370036,0.0,0.0,4.988372802734375,0.5806578218836704,0.6523690746920844
high_1p5s_rep2,High,1.5,2,2.6322130116959066,4.13157485380117,1.4993618421052632,-121.08057149251302,-258.66499736573957,137.58442587322656,137.58442587322656,0.0,0.0,3.0011800130208144,0.6585851255691414,0.6576357670604869
high_1p5s_rep2,High,1.5,3,4.13157485380117,5.630936695906433,1.4993618421052632,-260.43413040373065,-402.4976179334852,142.06348752975452,142.06348752975452,0.0,0.0,3.3641153971354356,0.37637906012763583,0.7796251775409477
