Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
high_1p5s_rep2,34,1.1328511695906434,0.0,True,-235.60804748535156,-328.1893615722656,18.063554763793945,-331.8220520019531,269.46075439453125,-334.7257385253906,17.30542055765788,-331.5790506998698,0.7414552343608268,-1.5251697400970896,3,False,False,202.24493483173552
high_1p5s_rep2,35,1.1661703216374268,0.033319152046783485,True,-235.580322265625,-328.3531494140625,18.12506675720215,-331.7802734375,269.53399658203125,-334.66668701171875,17.359580357869465,-331.60003662109375,0.716115556758539,16.52684660336961,3,False,False,202.24493483173552
high_1p5s_rep2,36,1.1994894736842105,0.06663830409356719,True,-234.84619140625,-327.23663330078125,18.8969669342041,-330.6982421875,270.380859375,-333.7164001464844,18.1438783009847,-330.55042521158856,0.7348041583911084,37.06270012358178,3,False,False,202.24493483173552
high_1p5s_rep2,37,1.2328086257309943,0.0999574561403509,True,-236.71304321289062,-327.423828125,17.002418518066406,-330.60125732421875,268.66156005859375,-333.3684997558594,16.316978454589844,-330.4645284016927,0.673933523352071,55.555674693765674,3,False,False,202.24493483173552
high_1p5s_rep2,38,1.2661277777777777,0.13327660818713438,False,-240.36358642578125,-327.5347900390625,13.345579147338867,-330.7535400390625,264.9787902832031,-333.396484375,12.653594334920248,-330.5616048177083,0.6645698052580273,76.68242300934446,3,False,False,202.24493483173552
high_1p5s_rep2,39,1.2994469298245614,0.1665957602339181,False,-243.4743194580078,-327.257568359375,10.204458236694336,-330.4889221191406,261.89788818359375,-333.5442199707031,9.542675654093424,-330.43023681640625,0.712702481964714,92.75268981316188,3,False,False,202.24493483173552
high_1p5s_rep2,40,1.3327660818713452,0.1999149122807018,False,-246.388427734375,-327.2327880859375,7.274969577789307,-330.4272766113281,258.9483947753906,-333.29547119140625,6.611645539601644,-330.3185119628906,0.6873623182226903,94.75576882981619,3,False,False,202.24493483173552
high_1p5s_rep2,41,1.3660852339181286,0.23323406432748528,False,-249.8316192626953,-327.09942626953125,4.008885860443115,-330.3176574707031,255.84837341308594,-333.153076171875,3.3418800036112466,-330.19005330403644,0.6858725425062934,94.35234167408213,3,False,False,202.24493483173552
high_1p5s_rep2,42,1.3994043859649123,0.266553216374269,False,-252.9015350341797,-326.8458251953125,0.8483671545982361,-329.9971008300781,252.69686889648438,-332.7979736328125,0.21456700563430786,-329.8802998860677,0.6744824121726134,99.04848098093723,3,False,False,202.24493483173552
high_1p5s_rep2,43,1.4327235380116958,0.29987236842105247,False,-256.0301513671875,-326.660400390625,-2.1675467491149902,-329.90576171875,249.75025939941406,-332.6201171875,-2.815812905629476,-329.728759765625,0.6750969592085755,103.39624457440225,3,False,False,202.24493483173552
high_1p5s_rep2,44,1.4660426900584795,0.3331915204678362,False,-259.6205749511719,-326.6946716308594,-5.831921100616455,-329.83160400390625,246.17654418945312,-332.6816101074219,-6.425317287445068,-329.7359619140625,0.6781578527387171,104.42084461903166,3,False,False,202.24493483173552
high_1p5s_rep2,45,1.4993618421052632,0.3665106725146199,False,-263.7030029296875,-326.6395263671875,-9.779053688049316,-329.8059387207031,242.21463012695312,-332.6398620605469,-10.422475496927897,-329.6951090494792,0.6795133627783916,103.23399649497728,3,False,False,202.24493483173552
high_1p5s_rep2,46,1.5326809941520467,0.39982982456140337,False,-267.3202819824219,-326.4000244140625,-13.497858047485352,-329.7958984375,238.59388732910156,-332.44171142578125,-14.074750900268555,-329.54587809244794,0.6842004699377964,101.19994904812594,3,False,False,202.24493483173552
high_1p5s_rep2,47,1.5660001461988304,0.4331489766081871,False,-270.4486083984375,-326.4346923828125,-16.57585906982422,-329.61773681640625,235.54164123535156,-332.2008361816406,-17.16094207763672,-329.4177551269531,0.6529007305151028,99.76445569300905,3,False,False,202.24493483173552
high_1p5s_rep2,48,1.5993192982456141,0.4664681286549708,False,-273.0543518066406,-326.1677551269531,-19.28636360168457,-329.2112731933594,232.82972717285156,-331.9198303222656,-19.83699607849121,-329.09961954752606,0.6514445584665777,100.94861665012665,3,False,False,202.24493483173552
high_1p5s_rep2,49,1.6326384502923976,0.49978728070175427,False,-276.5434875488281,-326.0973815917969,-22.478321075439453,-329.0961608886719,229.6525115966797,-331.7740478515625,-23.123099009195965,-328.98919677734375,0.6425088015609935,104.4090684665191,3,False,False,202.24493483173552
high_1p5s_rep2,50,1.6659576023391813,0.533106432748538,False,-280.4468688964844,-326.16424560546875,-26.38124656677246,-329.105712890625,225.93202209472656,-331.6981506347656,-26.965364456176758,-328.98936971028644,0.6261255878797622,108.66915113378184,3,False,False,202.24493483173552
high_1p5s_rep2,51,1.699276754385965,0.5664255847953217,False,-284.55181884765625,-326.0823059082031,-30.64236831665039,-329.0520935058594,221.69293212890625,-331.4794921875,-31.16708501180013,-328.8712972005208,0.61081972537298,111.60424153984701,3,False,False,202.24493483173552
high_1p5s_rep2,52,1.7325959064327485,0.5997447368421052,False,-288.3150329589844,-326.20361328125,-34.35021209716797,-328.8492736816406,218.0947723388672,-331.3324279785156,-34.856824239095054,-328.79510498046875,0.5802600706570706,109.63154329960494,3,False,False,202.24493483173552
high_1p5s_rep2,53,1.7659150584795322,0.6330638888888889,False,-291.8308410644531,-326.0611877441406,-37.76034164428711,-328.772705078125,214.544921875,-331.2218322753906,-38.34875361124674,-328.68524169921875,0.5839002112869736,106.75062938469286,3,False,False,202.24493483173552
high_1p5s_rep2,54,1.7992342105263157,0.6663830409356724,False,-295.2698669433594,-326.2150573730469,-41.257667541503906,-328.780517578125,211.13674926757812,-331.04510498046875,-41.79692840576172,-328.6802266438802,0.546463933365297,96.81089763318555,3,False,False,202.24493483173552
high_1p5s_rep2,55,1.8325533625730994,0.6997021929824561,False,-298.20867919921875,-326.1543273925781,-44.37166213989258,-328.74053955078125,208.12083435058594,-330.9406433105469,-44.8198356628418,-328.61183675130206,0.5415989512324891,73.44011114013396,3,False,False,202.24493483173552
high_1p5s_rep2,56,1.8658725146198831,0.7330213450292398,False,-302.3422546386719,-325.5229797363281,-48.39908218383789,-327.738037109375,204.09828186035156,-330.00482177734375,-48.8810183207194,-327.7552795410156,0.5070366835007764,52.20467829937266,3,False,False,202.24493483173552
high_1p5s_rep2,57,1.8991916666666666,0.7663404970760233,False,-302.9447021484375,-329.0337829589844,-49.04922866821289,-329.45928955078125,203.79554748535156,-329.8875427246094,-49.399461110432945,-329.460205078125,0.09653226685486724,47.251414373509,3,False,False,202.24493483173552
high_1p5s_rep2,58,1.9325108187134503,0.799659649122807,False,-301.8371276855469,-327.32666015625,-47.96082305908203,-328.802490234375,204.97073364257812,-330.22900390625,-48.27573903401693,-328.7860514322917,0.3281129643644483,46.055707614621674,3,False,False,202.24493483173552
high_1p5s_rep2,59,1.965829970760234,0.8329788011695907,False,-302.91357421875,-327.4744873046875,-48.986114501953125,-328.96942138671875,204.10739135742188,-330.28289794921875,-49.26409912109375,-328.908935546875,0.3173605085379717,47.84476067799831,3,False,False,202.24493483173552
high_1p5s_rep2,60,1.9991491228070175,0.8662979532163742,False,-306.8055114746094,-327.22747802734375,-52.7230224609375,-329.2580261230469,200.23922729492188,-331.03045654296875,-53.096435546875,-329.17198689778644,0.42972644457291176,66.45990760542007,3,False,False,202.24493483173552
high_1p5s_rep2,61,2.032468274853801,0.8996171052631579,False,-309.72491455078125,-326.8452453613281,-55.53059768676758,-329.08221435546875,197.40614318847656,-331.23724365234375,-55.949789683024086,-329.0549011230469,0.4961965368608571,86.68632810453909,3,False,False,202.24493483173552
high_1p5s_rep2,62,2.065787426900585,0.9329362573099416,False,-312.1461181640625,-326.6800537109375,-57.82520294189453,-328.9757385253906,195.15484619140625,-330.9725646972656,-58.27215830485026,-328.87611897786456,0.48479484767446374,91.41365438559154,3,False,False,202.24493483173552
high_1p5s_rep2,63,2.0991065789473686,0.9662554093567253,False,-315.2851867675781,-326.66949462890625,-61.275081634521484,-329.0394287109375,191.9195098876953,-330.977294921875,-61.54691950480143,-328.89540608723956,0.4866138719121952,92.50320254667601,3,False,False,202.24493483173552
high_1p5s_rep2,64,2.132425730994152,0.9995745614035085,False,-318.70904541015625,-326.7440185546875,-64.47372436523438,-329.107421875,188.5545654296875,-331.2682189941406,-64.87606811523438,-329.0398864746094,0.510998053936851,99.22144618383152,3,False,False,202.24493483173552
high_1p5s_rep2,65,2.1657448830409356,1.0328937134502922,False,-321.8008117675781,-326.8405456542969,-67.61431121826172,-329.2005615234375,185.5869598388672,-331.3537292480469,-67.94272104899089,-329.13161214192706,0.5096290590808795,103.80419878114542,3,False,False,202.24493483173552
high_1p5s_rep2,66,2.1990640350877193,1.066212865497076,False,-325.78375244140625,-326.91876220703125,-71.65625762939453,-329.27789306640625,181.6656494140625,-331.5776672363281,-71.92478688557942,-329.2581075032552,0.5260191353605789,107.83637076570402,3,False,False,202.24493483173552
high_1p5s_rep2,67,2.232383187134503,1.0995320175438597,False,-329.22265625,-326.9122314453125,-75.06075286865234,-329.3462829589844,178.2126922607422,-331.6181335449219,-75.35690561930339,-329.29221598307294,0.5313398061315691,112.77131253504265,3,False,False,202.24493483173552
high_1p5s_rep2,68,2.2657023391812867,1.1328511695906434,False,-332.84136962890625,-327.01678466796875,-78.83647918701172,-329.4582824707031,174.5312957763672,-331.75054931640625,-79.0488510131836,-329.4085388183594,0.5345515921595545,112.62515507814047,3,False,False,202.24493483173552
high_1p5s_rep2,69,2.2990214912280704,1.166170321637427,False,-337.07080078125,-326.90032958984375,-83.17568969726562,-329.60357666015625,170.33358764648438,-331.7972412109375,-83.30430094401042,-329.4337158203125,0.5529389666087986,107.93173680806973,3,False,False,202.24493483173552
high_1p5s_rep2,70,2.3323406432748537,1.1994894736842103,False,-340.8664245605469,-326.5582275390625,-86.92851257324219,-329.32525634765625,166.52813720703125,-331.6581115722656,-87.08893330891927,-329.18053181966144,0.575867409354347,106.67287757132945,3,False,False,202.24493483173552
high_1p5s_rep2,71,2.3656597953216374,1.232808625730994,False,-344.2306823730469,-326.24755859375,-89.9677734375,-328.94622802734375,163.28549194335938,-331.5263366699219,-90.3043212890625,-328.9067077636719,0.5959234677672507,110.39130981668686,3,False,False,202.24493483173552
high_1p5s_rep2,72,2.398978947368421,1.2661277777777777,False,-346.8127136230469,-326.21771240234375,-92.6517333984375,-328.9521179199219,160.64651489257812,-331.4181823730469,-92.93931070963542,-328.8626708984375,0.5871497328227905,115.5933444351615,3,False,False,202.24493483173552
high_1p5s_rep2,73,2.432298099415205,1.2994469298245614,False,-350.9210510253906,-326.5432434082031,-96.72785186767578,-328.9739990234375,156.6220703125,-331.1695556640625,-97.00894419352214,-328.8955993652344,0.5222429683444713,117.89240298774132,3,False,False,202.24493483173552
high_1p5s_rep2,74,2.4656172514619885,1.3327660818713452,False,-356.0193176269531,-326.26220703125,-101.88673400878906,-328.81329345703125,151.52908325195312,-331.1292419433594,-102.12565612792969,-328.7349141438802,0.5494096950775521,120.93340774707347,3,False,False,202.24493483173552
high_1p5s_rep2,75,2.4989364035087718,1.3660852339181284,False,-360.7961120605469,-325.902587890625,-106.42960357666016,-328.4940185546875,146.87881469726562,-330.8146667480469,-106.7823003133138,-328.4037577311198,0.5543559277173683,123.50031859664374,3,False,False,202.24493483173552
high_1p5s_rep2,76,2.5322555555555555,1.3994043859649121,False,-363.8147277832031,-325.719482421875,-109.61795043945312,-328.36029052734375,143.757568359375,-330.8033142089844,-109.89170328776042,-328.2943623860677,0.5738539465303131,115.31117330224521,3,False,False,202.24493483173552
high_1p5s_rep2,77,2.565574707602339,1.4327235380116958,False,-367.6246643066406,-325.4400329589844,-113.35757446289062,-328.04119873046875,140.04449462890625,-330.821044921875,-113.64591471354167,-328.1007588704427,0.607280793665094,96.91378946031851,3,False,False,202.24493483173552
high_1p5s_rep2,78,2.598893859649123,1.4660426900584795,False,-371.3603515625,-324.8790283203125,-117.21697998046875,-327.6103210449219,136.2225341796875,-330.5413513183594,-117.45159912109375,-327.67690022786456,0.639134538278369,79.42580435253362,3,False,False,202.24493483173552
high_1p5s_rep2,79,2.6322130116959066,1.4993618421052632,True,-373.9804992675781,-323.3550109863281,-119.9072036743164,-326.49041748046875,133.5765838623047,-329.98956298828125,-120.10370635986328,-326.6116638183594,0.7489013415469516,72.68176238625757,3,False,False,202.24493483173552
high_1p5s_rep2,80,2.6655321637426903,1.532680994152047,True,-374.9502258300781,-323.6759948730469,-120.9556884765625,-327.74395751953125,132.62060546875,-331.9781494140625,-121.09510294596355,-327.7993672688802,0.9370830090758605,71.44039716441151,3,False,False,202.24493483173552
high_1p5s_rep2,81,2.6988513157894736,1.5660001461988302,True,-375.9634704589844,-323.548583984375,-121.8771743774414,-327.9709777832031,131.71192932128906,-332.27667236328125,-122.04290517171223,-327.9320780436198,0.9849470071411083,70.39689291469367,3,False,False,202.24493483173552
