Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase240_rep2,1,1.2661222222222221,4.264832748538011,2.998710526315789,17.807229148017033,-117.40975528293184,135.21698443094888,135.20397652520074,0.0,0.0,3.3038228352864394,0.7250121785719209,0.772825846503052
phase240_rep2,2,4.264832748538011,7.2635432748538005,2.998710526315789,-121.45596906873914,-253.11558504237064,131.6596159736315,131.65566161606043,0.0,0.0,1.7536519368489962,0.58107483145916,0.547652963185326
phase240_rep2,3,7.2635432748538005,10.26225380116959,2.998710526315789,-257.1996808780564,-396.1099785698785,138.91029769182205,138.91029769182205,0.0,0.0,2.1350606282551894,0.46271767813704134,0.7558696653974866
