frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity
195,6.497210924646265,-0.002789075353734738,1164.640319071791,342.57916364515347,67.20477294921875,-30.147708892822266,7.549098518056046,0.8387222327500583
196,6.530529955029067,0.03052995502906697,1164.2545649838883,343.16803914548274,67.1365737915039,-30.255104064941406,7.596847877864805,0.8328960934078135
197,6.563848985411868,0.06384898541186779,1156.3927602877018,341.77962504421646,65.72476959228516,-30.023361206054688,7.6429473243155295,0.829589529469741
198,6.5971680157946695,0.0971680157946695,1154.0103056147832,341.47050461975834,65.2970962524414,-29.973304748535156,7.6253539738087435,0.8324262155616314
199,6.630487046177471,0.1304870461774712,1151.3909230951533,341.0110202630643,64.8266830444336,-29.896650314331055,7.623998957543259,0.8033700053890984
200,6.663806076560272,0.16380607656027202,1149.7363166125344,340.62684951281125,64.52938079833984,-29.831247329711914,7.566869168400964,0.839837832604157
201,6.697125106943074,0.19712510694307372,1147.36470729655,339.9710301718956,64.10304260253906,-29.718482971191406,7.56959941174018,0.8230360039339826
202,6.730444137325875,0.23044413732587543,1148.9569583931134,341.72381635581064,64.3914794921875,-30.031475067138672,7.590044932220003,0.83815634901954
203,6.763763167708676,0.26376316770867625,1151.721240533718,343.57927635533116,64.89021301269531,-30.36013412475586,7.56959941174018,0.8364523104328505
204,6.797082198091478,0.29708219809147796,1150.3439703597464,342.8930321501135,64.64214324951172,-30.239450454711914,7.591406009059102,0.8317032624938618
205,6.830401228474279,0.3304012284742788,1145.9028713222262,342.02174169916105,63.84439468383789,-30.092809677124023,7.634832354066551,0.8412459316942218
206,6.8637202588570805,0.3637202588570805,1143.0676015821648,341.0381157856886,63.33436584472656,-29.921924591064453,7.580510551690959,0.8069279828592605
207,6.897039289239882,0.3970392892398822,1142.6684908184359,341.3644655235316,63.26335144042969,-29.981904983520508,7.525796660413736,0.8363737432461225
208,6.930358319622683,0.430358319622683,1140.4002385211686,341.14645199761475,62.856285095214844,-29.948041915893555,7.5995673509706565,0.810990190363138
209,6.963677350005485,0.4636773500054847,1138.3544089147285,340.70082364341084,62.488677978515625,-29.87248420715332,7.540882554963675,0.8102655802923384
210,6.9969963803882855,0.49699638038828553,1137.229943916118,341.07266520360884,62.28771209716797,-29.942461013793945,7.516180780494436,0.8219223253597457
