Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,71.16568756103516,70.99663543701172,False,80.39241790771484,95.39241790771484
1,0.033319061302681995,70.82758331298828,71.16568756103516,False,80.39241790771484,95.39241790771484
2,0.06663812260536399,72.2867660522461,71.86206817626953,False,80.39241790771484,95.39241790771484
3,0.09995718390804598,71.86206817626953,71.86206817626953,False,80.39241790771484,95.39241790771484
4,0.13327624521072798,71.67413330078125,71.67413330078125,False,80.39241790771484,95.39241790771484
5,0.16659530651340995,71.28595733642578,71.67413330078125,False,80.39241790771484,95.39241790771484
6,0.19991436781609195,72.07315063476562,71.50517272949219,False,80.39241790771484,95.39241790771484
7,0.23323342911877396,71.50517272949219,71.50517272949219,False,80.39241790771484,95.39241790771484
8,0.26655249042145596,70.93595886230469,70.93595886230469,False,80.39241790771484,95.39241790771484
9,0.29987155172413793,70.40000915527344,70.82475280761719,False,80.39241790771484,95.39241790771484
10,0.3331906130268199,70.82475280761719,70.68399047851562,False,80.39241790771484,95.39241790771484
11,0.36650967432950193,70.68399047851562,70.68399047851562,False,80.39241790771484,95.39241790771484
12,0.3998287356321839,70.40787506103516,70.40787506103516,False,80.39241790771484,95.39241790771484
13,0.4331477969348659,69.43423461914062,69.88995361328125,False,80.39241790771484,95.39241790771484
14,0.4664668582375479,69.88995361328125,69.50665283203125,False,80.39241790771484,95.39241790771484
15,0.4997859195402299,69.50665283203125,69.88995361328125,False,80.39241790771484,95.39241790771484
16,0.5331049808429119,70.37696075439453,70.37696075439453,False,80.39241790771484,95.39241790771484
17,0.5664240421455938,71.06724548339844,70.37696075439453,False,80.39241790771484,95.39241790771484
18,0.5997431034482759,69.86029052734375,69.86029052734375,False,80.39241790771484,95.39241790771484
19,0.6330621647509579,68.88946533203125,69.86029052734375,False,80.39241790771484,95.39241790771484
20,0.6663812260536398,69.95073699951172,69.95073699951172,False,80.39241790771484,95.39241790771484
21,0.6997002873563218,70.3364486694336,70.3364486694336,False,80.39241790771484,95.39241790771484
22,0.7330193486590039,71.55197143554688,70.83382415771484,False,80.39241790771484,95.39241790771484
23,0.7663384099616858,70.83382415771484,70.83382415771484,False,80.39241790771484,95.39241790771484
24,0.7996574712643678,69.72709655761719,69.72709655761719,False,80.39241790771484,95.39241790771484
25,0.8329765325670498,68.26969909667969,69.22695922851562,False,80.39241790771484,95.39241790771484
26,0.8662955938697318,69.22695922851562,69.22695922851562,False,80.39241790771484,95.39241790771484
27,0.8996146551724138,69.33744049072266,69.22695922851562,False,80.39241790771484,95.39241790771484
28,0.9329337164750958,68.71675109863281,68.71675109863281,False,80.39241790771484,95.39241790771484
29,0.9662527777777777,68.59162139892578,68.71675109863281,False,80.39241790771484,95.39241790771484
30,0.9995718390804598,70.0250015258789,70.0250015258789,False,80.39241790771484,95.39241790771484
31,1.0328909003831417,71.0536880493164,71.0536880493164,False,80.39241790771484,95.39241790771484
32,1.0662099616858238,71.0719223022461,71.0536880493164,False,80.39241790771484,95.39241790771484
33,1.0995290229885057,70.70414733886719,70.70414733886719,False,80.39241790771484,95.39241790771484
34,1.1328480842911877,70.12684631347656,70.43063354492188,False,80.39241790771484,95.39241790771484
35,1.1661671455938698,70.43063354492188,70.43063354492188,False,80.39241790771484,95.39241790771484
36,1.1994862068965517,70.62696075439453,70.62696075439453,False,80.39241790771484,95.39241790771484
37,1.2328052681992336,166.3125762939453,166.3125762939453,True,80.39241790771484,95.39241790771484
38,1.2661243295019158,167.5911865234375,167.5911865234375,True,80.39241790771484,95.39241790771484
39,1.2994433908045977,167.77166748046875,167.5911865234375,True,80.39241790771484,95.39241790771484
40,1.3327624521072796,167.14013671875,167.14013671875,True,80.39241790771484,95.39241790771484
41,1.3660815134099618,72.58448791503906,72.58448791503906,False,80.39241790771484,95.39241790771484
42,1.3994005747126437,71.69827270507812,72.14236450195312,False,80.39241790771484,95.39241790771484
43,1.4327196360153256,72.14236450195312,72.14236450195312,False,80.39241790771484,95.39241790771484
44,1.4660386973180077,72.52019500732422,72.14236450195312,False,80.39241790771484,95.39241790771484
45,1.4993577586206897,71.59629821777344,71.59629821777344,False,80.39241790771484,95.39241790771484
46,1.5326768199233716,71.42413330078125,71.42413330078125,False,80.39241790771484,95.39241790771484
47,1.5659958812260537,70.7056655883789,71.42413330078125,False,80.39241790771484,95.39241790771484
48,1.5993149425287356,72.00936126708984,71.97265625,False,80.39241790771484,95.39241790771484
49,1.6326340038314175,71.97265625,72.00936126708984,False,80.39241790771484,95.39241790771484
50,1.6659530651340997,73.30369567871094,73.30369567871094,False,80.39241790771484,95.39241790771484
51,1.6992721264367816,74.43406677246094,73.4122543334961,False,80.39241790771484,95.39241790771484
52,1.7325911877394635,73.4122543334961,74.11650085449219,False,80.39241790771484,95.39241790771484
53,1.7659102490421457,74.11650085449219,73.94902038574219,False,80.39241790771484,95.39241790771484
54,1.7992293103448276,73.94902038574219,74.11650085449219,False,80.39241790771484,95.39241790771484
55,1.8325483716475095,74.221923828125,74.14852142333984,False,80.39241790771484,95.39241790771484
56,1.8658674329501916,74.14852142333984,74.221923828125,False,80.39241790771484,95.39241790771484
57,1.8991864942528736,74.28620147705078,74.14852142333984,False,80.39241790771484,95.39241790771484
58,1.9325055555555555,73.43897247314453,73.5805435180664,False,80.39241790771484,95.39241790771484
59,1.9658246168582376,73.5805435180664,73.5805435180664,False,80.39241790771484,95.39241790771484
60,1.9991436781609195,74.28146362304688,73.5805435180664,False,80.39241790771484,95.39241790771484
61,2.0324627394636017,72.749267578125,73.03398895263672,False,80.39241790771484,95.39241790771484
62,2.0657818007662834,73.03398895263672,73.03398895263672,False,80.39241790771484,95.39241790771484
63,2.0991008620689655,73.35073852539062,73.35073852539062,False,80.39241790771484,95.39241790771484
64,2.1324199233716477,74.64334869384766,74.64334869384766,False,80.39241790771484,95.39241790771484
65,2.1657389846743293,75.15443420410156,74.83251190185547,False,80.39241790771484,95.39241790771484
66,2.1990580459770115,74.83251190185547,74.83251190185547,False,80.39241790771484,95.39241790771484
67,2.2323771072796936,73.59605407714844,73.59605407714844,False,80.39241790771484,95.39241790771484
68,2.2656961685823753,72.02265930175781,73.08399200439453,False,80.39241790771484,95.39241790771484
69,2.2990152298850575,73.08399200439453,73.083251953125,False,80.39241790771484,95.39241790771484
70,2.3323342911877396,73.083251953125,73.083251953125,False,80.39241790771484,95.39241790771484
71,2.3656533524904213,72.45984649658203,72.45984649658203,False,80.39241790771484,95.39241790771484
72,2.3989724137931034,72.1507339477539,72.1507339477539,False,80.39241790771484,95.39241790771484
73,2.4322914750957856,71.61273956298828,71.61273956298828,False,80.39241790771484,95.39241790771484
74,2.4656105363984673,70.89679718017578,71.29778289794922,False,80.39241790771484,95.39241790771484
75,2.4989295977011494,71.29778289794922,70.89679718017578,False,80.39241790771484,95.39241790771484
76,2.5322486590038316,69.73053741455078,69.73053741455078,False,80.39241790771484,95.39241790771484
77,2.5655677203065133,67.20098114013672,69.73053741455078,False,80.39241790771484,95.39241790771484
78,2.5988867816091954,69.79409790039062,69.68034362792969,False,80.39241790771484,95.39241790771484
79,2.6322058429118775,69.68034362792969,69.7711181640625,False,80.39241790771484,95.39241790771484
80,2.6655249042145592,69.7711181640625,69.70561218261719,False,80.39241790771484,95.39241790771484
81,2.6988439655172414,69.70561218261719,69.7711181640625,False,80.39241790771484,95.39241790771484
82,2.7321630268199235,168.9123077392578,168.9123077392578,True,80.39241790771484,95.39241790771484
83,2.765482088122605,170.57693481445312,170.3746337890625,True,80.39241790771484,95.39241790771484
84,2.7988011494252873,170.3746337890625,170.3746337890625,True,80.39241790771484,95.39241790771484
85,2.8321202107279695,168.83990478515625,168.83990478515625,True,80.39241790771484,95.39241790771484
86,2.865439272030651,164.4581298828125,164.4581298828125,True,80.39241790771484,95.39241790771484
87,2.8987583333333333,69.92842864990234,69.92842864990234,False,80.39241790771484,95.39241790771484
88,2.9320773946360155,66.71568298339844,67.70932006835938,False,80.39241790771484,95.39241790771484
89,2.965396455938697,67.70932006835938,67.6465835571289,False,80.39241790771484,95.39241790771484
90,2.9987155172413793,67.6465835571289,67.70932006835938,False,80.39241790771484,95.39241790771484
91,3.0320345785440614,68.72850799560547,68.72850799560547,False,80.39241790771484,95.39241790771484
92,3.065353639846743,69.37043762207031,69.37043762207031,False,80.39241790771484,95.39241790771484
93,3.0986727011494253,70.76274108886719,70.76274108886719,False,80.39241790771484,95.39241790771484
94,3.1319917624521074,71.00099182128906,71.00099182128906,False,80.39241790771484,95.39241790771484
95,3.165310823754789,71.10147094726562,71.10147094726562,False,80.39241790771484,95.39241790771484
96,3.1986298850574713,71.63054656982422,71.63054656982422,False,80.39241790771484,95.39241790771484
97,3.2319489463601534,72.00492858886719,72.00492858886719,False,80.39241790771484,95.39241790771484
98,3.265268007662835,72.43152618408203,72.00492858886719,False,80.39241790771484,95.39241790771484
99,3.2985870689655172,71.08366394042969,71.08366394042969,False,80.39241790771484,95.39241790771484
100,3.3319061302681994,70.027587890625,70.49260711669922,False,80.39241790771484,95.39241790771484
101,3.365225191570881,70.49260711669922,70.49260711669922,False,80.39241790771484,95.39241790771484
102,3.398544252873563,71.44556427001953,71.44556427001953,False,80.39241790771484,95.39241790771484
103,3.4318633141762453,72.01477813720703,71.56379699707031,False,80.39241790771484,95.39241790771484
