Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
low_1p5s_rep1,37,1.2328052681992336,0.0,True,-234.27166748046875,-326.7412109375,19.208871841430664,-330.53521728515625,271.56781005859375,-334.09320068359375,18.835004806518555,-330.45654296875,0.8326916830475668,-0.7008616049867722,3,False,False,195.04361882414287
low_1p5s_rep1,38,1.2661243295019158,0.03331906130268214,True,-234.1990203857422,-326.7688293457031,19.288658142089844,-330.5408630371094,271.7773742675781,-333.938720703125,18.955670674641926,-330.4161376953125,0.8118501681625687,16.772298888178454,3,False,False,195.04361882414287
low_1p5s_rep1,39,1.2994433908045977,0.06663812260536406,True,-234.18710327148438,-326.21868896484375,19.27254867553711,-329.9543151855469,271.7413024902344,-333.3694152832031,18.942249298095703,-329.84747314453125,0.8097571815600191,36.930841868970866,3,False,False,195.04361882414287
low_1p5s_rep1,40,1.3327624521072796,0.09995718390804598,True,-235.82388305664062,-326.1512145996094,17.685850143432617,-329.74676513671875,270.2518615722656,-332.9366760253906,17.37127621968587,-329.61155192057294,0.7681755368227554,56.55966185014451,3,False,False,195.04361882414287
low_1p5s_rep1,41,1.3660815134099618,0.13327624521072812,False,-238.97671508789062,-326.26165771484375,14.454830169677734,-329.645751953125,267.02679443359375,-332.8217468261719,14.16830317179362,-329.5763854980469,0.7427702694723051,75.5003534156122,3,False,False,195.04361882414287
low_1p5s_rep1,42,1.3994005747126437,0.16659530651341004,False,-242.2525634765625,-326.0949401855469,11.115583419799805,-329.6189880371094,264.0126953125,-332.8868713378906,10.958571751912435,-329.5335998535156,0.7686200837759086,89.68690420774129,3,False,False,195.04361882414287
low_1p5s_rep1,43,1.4327196360153256,0.19991436781609195,False,-245.19569396972656,-325.78265380859375,8.152623176574707,-329.35491943359375,261.0039367675781,-332.73858642578125,7.986955324808757,-329.29205322265625,0.7872793155575437,94.68357509920523,3,False,False,195.04361882414287
low_1p5s_rep1,44,1.4660386973180077,0.2332334291187741,False,-248.5220184326172,-325.800537109375,4.9437761306762695,-329.18646240234375,257.8431091308594,-332.6552734375,4.754955609639485,-329.21409098307294,0.775573695073006,95.87689752233646,3,False,False,195.04361882414287
low_1p5s_rep1,45,1.4993577586206897,0.266552490421456,False,-251.65216064453125,-325.69537353515625,1.8902125358581543,-329.2023620605469,254.78915405273438,-332.4571228027344,1.675735314687093,-329.1182861328125,0.764938928919676,98.27656953464783,3,False,False,195.04361882414287
low_1p5s_rep1,46,1.5326768199233716,0.29987155172413793,False,-255.07676696777344,-325.68719482421875,-1.431172251701355,-329.0176086425781,251.45643615722656,-332.3788146972656,-1.6838343540827434,-329.0278727213542,0.7568689929456394,101.51736656400024,3,False,False,195.04361882414287
low_1p5s_rep1,47,1.5659958812260537,0.33319061302682007,False,-258.46295166015625,-325.655029296875,-4.923555374145508,-328.9166259765625,247.9827880859375,-332.19268798828125,-5.134572982788086,-328.92144775390625,0.7395845535743427,104.10063499880722,3,False,False,195.04361882414287
low_1p5s_rep1,48,1.5993149425287356,0.366509674329502,False,-262.05230712890625,-325.6190185546875,-8.422764778137207,-328.8215637207031,244.4808807373047,-332.0110778808594,-8.664730389912924,-328.8172200520833,0.7229903032874325,102.89222816855212,3,False,False,195.04361882414287
low_1p5s_rep1,49,1.6326340038314175,0.3998287356321839,False,-265.76531982421875,-325.628662109375,-12.264291763305664,-328.7939453125,240.775634765625,-331.8916015625,-12.41799227396647,-328.7714029947917,0.7083765111857022,99.104960646846,3,False,False,195.04361882414287
low_1p5s_rep1,50,1.6659530651340997,0.43314779693486605,False,-269.1768798828125,-325.4366149902344,-15.727741241455078,-328.58404541015625,237.3946075439453,-331.52899169921875,-15.836671193440756,-328.5165506998698,0.6890451849473809,99.664146558688,3,False,False,195.04361882414287
low_1p5s_rep1,51,1.6992721264367816,0.46646685823754797,False,-271.80316162109375,-325.1292724609375,-18.321273803710938,-328.46405029296875,234.76197814941406,-331.50323486328125,-18.454152425130207,-328.3655192057292,0.7208981513886837,104.5847981586889,3,False,False,195.04361882414287
low_1p5s_rep1,52,1.7325911877394635,0.4997859195402299,False,-274.7955627441406,-325.1157531738281,-21.30154800415039,-328.3720703125,231.9418182373047,-331.4033508300781,-21.38509750366211,-328.29705810546875,0.7108895775526528,109.02423614583799,3,False,False,195.04361882414287
low_1p5s_rep1,53,1.7659102490421457,0.533104980842912,False,-279.19659423828125,-325.11932373046875,-25.457735061645508,-328.3240051269531,227.7902374267578,-331.27349853515625,-25.62136395772298,-328.2389424641927,0.6954636756127826,113.14650170342497,3,False,False,195.04361882414287
low_1p5s_rep1,54,1.7992293103448276,0.5664240421455939,False,-283.9150390625,-325.0747375488281,-30.18628692626953,-328.0799865722656,223.17723083496094,-331.0074462890625,-30.3080317179362,-328.05405680338544,0.6702994390789355,116.55333299507244,3,False,False,195.04361882414287
low_1p5s_rep1,55,1.8325483716475095,0.5997431034482759,False,-287.8649597167969,-325.3767395019531,-34.19312286376953,-328.09564208984375,219.24063110351562,-330.8016662597656,-34.272483825683594,-328.0913492838542,0.6129168293932706,115.18336738575834,3,False,False,195.04361882414287
