Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
phase090_rep1,28,0.9329339966832504,0.0,True,-240.93653869628906,-330.59130859375,13.08289909362793,-334.1979675292969,265.65484619140625,-337.2357482910156,12.600402196248373,-334.0083414713542,0.7514468961236687,-9.294234091390392,3,False,False,360.73295298480133
phase090_rep1,29,0.9662530679933665,0.03331907131011613,True,-240.5993194580078,-330.4985046386719,13.419867515563965,-334.14923095703125,265.99761962890625,-337.1990966796875,12.9393892288208,-333.9489440917969,0.7577883498578168,-10.460052341948126,3,False,False,360.73295298480133
phase090_rep1,30,0.9995721393034827,0.06663814262023227,True,-240.39476013183594,-330.16375732421875,13.710636138916016,-333.79876708984375,266.24395751953125,-337.0290222167969,13.18661117553711,-333.6638488769531,0.7763453857071202,-0.6348322047712778,3,False,False,360.73295298480133
phase090_rep1,31,1.0328912106135988,0.0999572139303484,True,-239.17457580566406,-329.4320068359375,14.941490173339844,-333.0415344238281,267.3719787597656,-336.034912109375,14.379631042480469,-332.8361511230469,0.746816212937909,14.179393297402001,3,False,False,360.73295298480133
phase090_rep1,32,1.0662102819237147,0.1332762852404643,True,-239.88336181640625,-329.1930236816406,14.23359489440918,-332.7601623535156,266.8589172363281,-335.8423767089844,13.736383438110352,-332.59852091471356,0.7517786006235685,27.536285402137416,3,False,False,360.73295298480133
phase090_rep1,33,1.0995293532338308,0.16659535655058044,False,-242.08111572265625,-329.5253601074219,12.046408653259277,-332.9790344238281,264.5692443847656,-336.0599365234375,11.511512438456217,-332.8547770182292,0.7389373829223185,42.126899719314245,3,False,False,360.73295298480133
phase090_rep1,34,1.132848424543947,0.19991442786069658,False,-244.32203674316406,-329.5412292480469,9.783138275146484,-333.13031005859375,262.4504089355469,-336.1352233886719,9.303836822509766,-332.9355875651042,0.7454760378480109,53.31030213507825,3,False,False,360.73295298480133
phase090_rep1,35,1.166167495854063,0.2332334991708127,False,-245.9814910888672,-329.4098205566406,8.101822853088379,-332.91650390625,260.8216552734375,-336.0223083496094,7.647329012552897,-332.7828776041667,0.747521298111982,54.45052688322605,3,False,False,360.73295298480133
phase090_rep1,36,1.1994865671641792,0.26655257048092884,False,-247.75112915039062,-329.2898864746094,6.33127498626709,-332.8584899902344,259.0677185058594,-336.0614318847656,5.88262144724528,-332.7366027832031,0.7654764428916374,50.63306617213734,3,False,False,360.73295298480133
phase090_rep1,37,1.2328056384742951,0.29987164179104475,False,-249.1913604736328,-329.3361511230469,4.931775093078613,-332.7797546386719,257.6722717285156,-336.0166015625,4.470895449320476,-332.71083577473956,0.7551132691753851,48.90527267889047,3,False,False,360.73295298480133
