Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold
0,0.0,61.554656982421875,61.439273834228516,False,87.78120037765503
1,0.033319071310116084,61.323890686035156,61.323890686035156,False,87.78120037765503
2,0.06663814262023217,61.243873596191406,61.323890686035156,False,87.78120037765503
3,0.09995721393034826,62.57794952392578,62.57794952392578,False,87.78120037765503
4,0.13327628524046434,62.927696228027344,62.624385833740234,False,87.78120037765503
5,0.16659535655058044,62.624385833740234,62.77780532836914,False,87.78120037765503
6,0.19991442786069652,62.77780532836914,62.77780532836914,False,87.78120037765503
7,0.2332334991708126,63.27560806274414,63.27560806274414,False,87.78120037765503
8,0.2665525704809287,64.50320434570312,64.28488159179688,False,87.78120037765503
9,0.2998716417910448,64.28488159179688,64.50320434570312,False,87.78120037765503
10,0.3331907131011609,64.5862045288086,64.5862045288086,False,87.78120037765503
11,0.36650978441127696,65.15628051757812,65.15628051757812,False,87.78120037765503
12,0.39982885572139304,65.84337615966797,65.78357696533203,False,87.78120037765503
13,0.4331479270315091,65.78357696533203,65.84337615966797,False,87.78120037765503
14,0.4664669983416252,67.43902587890625,66.61853790283203,False,87.78120037765503
15,0.4997860696517413,66.61853790283203,66.61853790283203,False,87.78120037765503
16,0.5331051409618573,65.7691421508789,66.58689880371094,False,87.78120037765503
17,0.5664242122719735,66.58689880371094,66.58689880371094,False,87.78120037765503
18,0.5997432835820896,67.55961608886719,67.55961608886719,False,87.78120037765503
19,0.6330623548922056,68.46038818359375,67.97962188720703,False,87.78120037765503
20,0.6663814262023218,67.97962188720703,68.46038818359375,False,87.78120037765503
21,0.6997004975124378,68.85391998291016,68.85391998291016,False,87.78120037765503
22,0.7330195688225539,70.27857208251953,68.88817596435547,False,87.78120037765503
23,0.7663386401326701,68.88817596435547,68.88817596435547,False,87.78120037765503
24,0.7996577114427861,67.64120483398438,67.64120483398438,False,87.78120037765503
25,0.8329767827529022,66.82464599609375,67.59247589111328,False,87.78120037765503
26,0.8662958540630182,67.59247589111328,67.59247589111328,False,87.78120037765503
27,0.8996149253731344,68.49690246582031,68.49690246582031,False,87.78120037765503
28,0.9329339966832504,172.01788330078125,170.95269775390625,True,87.78120037765503
29,0.9662530679933665,170.95269775390625,170.95269775390625,True,87.78120037765503
30,0.9995721393034827,170.9248809814453,170.9248809814453,True,87.78120037765503
31,1.0328912106135988,169.9120635986328,169.9120635986328,True,87.78120037765503
32,1.0662102819237147,153.6669921875,153.6669921875,True,87.78120037765503
33,1.0995293532338308,71.32549285888672,71.32549285888672,False,87.78120037765503
34,1.132848424543947,68.46160888671875,68.46160888671875,False,87.78120037765503
35,1.166167495854063,67.91761779785156,67.94075775146484,False,87.78120037765503
36,1.1994865671641792,67.94075775146484,67.91761779785156,False,87.78120037765503
37,1.2328056384742951,67.81219482421875,67.94075775146484,False,87.78120037765503
38,1.2661247097844113,67.96809387207031,67.96809387207031,False,87.78120037765503
39,1.2994437810945274,68.88455963134766,67.96809387207031,False,87.78120037765503
40,1.3327628524046435,67.2233657836914,67.95294952392578,False,87.78120037765503
41,1.3660819237147597,67.95294952392578,67.25804901123047,False,87.78120037765503
42,1.3994009950248756,67.25804901123047,67.25804901123047,False,87.78120037765503
43,1.4327200663349917,66.97523498535156,67.25804901123047,False,87.78120037765503
44,1.4660391376451078,67.37548065185547,67.32315826416016,False,87.78120037765503
45,1.499358208955224,67.32315826416016,67.32315826416016,False,87.78120037765503
46,1.5326772802653401,67.30514526367188,67.30514526367188,False,87.78120037765503
47,1.565996351575456,66.7747573852539,66.98381805419922,False,87.78120037765503
48,1.5993154228855722,66.98381805419922,66.94999694824219,False,87.78120037765503
49,1.6326344941956883,66.94999694824219,66.94999694824219,False,87.78120037765503
50,1.6659535655058044,66.50615692138672,66.50615692138672,False,87.78120037765503
51,1.6992726368159206,65.96062469482422,65.96062469482422,False,87.78120037765503
52,1.7325917081260365,65.37647247314453,65.37647247314453,False,87.78120037765503
53,1.7659107794361526,64.85710906982422,64.85710906982422,False,87.78120037765503
54,1.7992298507462687,63.19308090209961,63.19308090209961,False,87.78120037765503
55,1.8325489220563849,63.03115463256836,63.19308090209961,False,87.78120037765503
56,1.8658679933665008,63.59113311767578,63.24708557128906,False,87.78120037765503
57,1.899187064676617,63.24708557128906,63.58700942993164,False,87.78120037765503
58,1.932506135986733,63.58700942993164,63.51917266845703,False,87.78120037765503
59,1.9658252072968492,63.51917266845703,63.51917266845703,False,87.78120037765503
60,1.9991442786069653,60.46154022216797,61.98792266845703,False,87.78120037765503
61,2.0324633499170814,61.98792266845703,61.98792266845703,False,87.78120037765503
62,2.0657824212271976,62.026100158691406,61.98792266845703,False,87.78120037765503
63,2.0991014925373137,61.91201400756836,62.026100158691406,False,87.78120037765503
64,2.1324205638474294,62.10098648071289,61.91201400756836,False,87.78120037765503
65,2.1657396351575455,61.89638900756836,61.89638900756836,False,87.78120037765503
66,2.1990587064676617,61.452945709228516,61.89638900756836,False,87.78120037765503
67,2.232377777777778,62.16617965698242,61.7848014831543,False,87.78120037765503
68,2.265696849087894,61.7848014831543,61.7848014831543,False,87.78120037765503
69,2.29901592039801,60.795413970947266,60.795413970947266,False,87.78120037765503
70,2.332334991708126,60.72058868408203,60.72058868408203,False,87.78120037765503
71,2.3656540630182423,59.35630798339844,59.997310638427734,False,87.78120037765503
72,2.3989731343283585,59.997310638427734,59.997310638427734,False,87.78120037765503
73,2.432292205638474,60.011573791503906,60.011573791503906,False,87.78120037765503
74,2.4656112769485903,60.71868896484375,60.024261474609375,False,87.78120037765503
75,2.4989303482587064,60.024261474609375,60.024261474609375,False,87.78120037765503
76,2.5322494195688225,59.719703674316406,60.024261474609375,False,87.78120037765503
77,2.5655684908789387,60.253807067871094,60.253807067871094,False,87.78120037765503
78,2.598887562189055,60.37403106689453,60.37403106689453,False,87.78120037765503
