Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase270_rep3,1,0.9995714285714286,3.998285714285714,2.9987142857142857,19.281543731689453,-113.38524881998698,132.66679255167645,132.66679255167645,0.0,0.0,2.2354634602864394,0.6300114604600063,0.5206431717546132
phase270_rep3,2,3.998285714285714,6.997,2.9987142857142857,-116.65570237901476,-244.84696716732446,128.1912647883097,127.85967990027528,0.0,0.0,2.5301513671875,0.6140694091126703,1.8078290519744775
phase270_rep3,3,6.997,9.995714285714286,2.9987142857142857,-245.99190192752417,-380.0501090155708,134.05820708804663,135.20949492984357,1.1512878417969432,0.353759765625,2.86492919921875,0.3555392878109016,0.6132464812810372
