Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
high_6p0s_rep2,26,0.8674362758014932,0.0,True,-235.4102783203125,-328.39056396484375,18.41268539428711,-331.77874755859375,270.1703186035156,-334.6091003417969,17.724241892496746,-331.5928039550781,0.7046906577336076,-8.779905911433627,3,False,False,676.0684184051904
high_6p0s_rep2,27,0.900799209486166,0.0333629336846728,True,-235.315673828125,-328.3146667480469,18.62697982788086,-331.7257080078125,270.2306213378906,-334.5285339355469,17.847309112548828,-331.52296956380206,0.7042093670588475,-10.313320910374179,3,False,False,676.0684184051904
high_6p0s_rep2,28,0.9341621431708388,0.0667258673693456,True,-234.49081420898438,-327.8428955078125,19.449527740478516,-331.1236877441406,271.1533508300781,-334.0427551269531,18.704021453857422,-331.00311279296875,0.7024860848819668,-5.518801867232733,3,False,False,676.0684184051904
high_6p0s_rep2,29,0.9675250768555116,0.1000888010540184,True,-233.60525512695312,-327.3432922363281,20.253541946411133,-330.7743835449219,271.9170837402344,-333.5110778808594,19.52179018656413,-330.5429178873698,0.6990206478729903,2.787333092150556,3,False,False,676.0684184051904
high_6p0s_rep2,30,1.0008880105401845,0.13345173473869132,False,-233.81524658203125,-327.1613464355469,20.088623046875,-330.380859375,271.8488464355469,-333.0758056640625,19.374074300130207,-330.2060038248698,0.6701249001197968,12.965554398422572,3,False,False,676.0684184051904
high_6p0s_rep2,31,1.0342509442248573,0.16681466842336412,False,-235.2786407470703,-327.437744140625,18.73801040649414,-330.54815673828125,270.4557189941406,-333.4902648925781,17.971696217854817,-330.49205525716144,0.6856709117508923,22.50806397829091,3,False,False,676.0684184051904
high_6p0s_rep2,32,1.06761387790953,0.20017760210803692,False,-236.45689392089844,-327.4375915527344,17.3048152923584,-330.8355712890625,269.1618347167969,-333.5264587402344,16.669918696085613,-330.59987386067706,0.689945821650867,28.637120861043403,3,False,False,676.0684184051904
high_6p0s_rep2,33,1.100976811594203,0.23354053579270972,False,-237.66514587402344,-327.4903259277344,16.281532287597656,-330.8486633300781,268.05078125,-333.5708923339844,15.55572255452474,-330.6366271972656,0.6888729147657635,29.356259365710148,3,False,False,676.0684184051904
high_6p0s_rep2,34,1.1343397452788757,0.2669034694773825,False,-237.9683074951172,-327.2640380859375,15.827201843261719,-330.5472106933594,267.6233215332031,-333.3508605957031,15.160738627115885,-330.3873697916667,0.6897511211032384,26.249294338602343,3,False,False,676.0684184051904
high_6p0s_rep2,35,1.1677026789635485,0.30026640316205533,False,-239.05889892578125,-327.11761474609375,14.77894115447998,-330.4416809082031,266.8227844238281,-333.30047607421875,14.180942217508951,-330.2865905761719,0.7002313658237904,24.032057412040015,3,False,False,676.0684184051904
high_6p0s_rep2,36,1.2010656126482213,0.33362933684672813,False,-239.88487243652344,-327.260498046875,14.04442310333252,-330.4233093261719,265.9526062011719,-333.1910400390625,13.370718955993652,-330.29161580403644,0.6717166539570678,23.670776403854433,3,False,False,676.0684184051904
high_6p0s_rep2,37,1.2344285463328941,0.36699227053140093,False,-240.64125061035156,-327.1935119628906,13.056273460388184,-330.3694763183594,265.12506103515625,-333.105224609375,12.513361295064291,-330.2227376302083,0.6696783716557627,23.40721078554312,3,False,False,676.0684184051904
high_6p0s_rep2,38,1.267791480017567,0.40035520421607373,False,-241.477294921875,-327.04864501953125,12.29202938079834,-330.24945068359375,264.2687072753906,-333.0885009765625,11.694480578104654,-330.1288655598958,0.684220543916673,23.575298254581845,3,False,False,676.0684184051904
high_6p0s_rep2,39,1.3011544137022397,0.43371813790074654,False,-242.1462860107422,-327.0899353027344,11.814865112304688,-330.13714599609375,263.70556640625,-332.98309326171875,11.124715169270834,-330.07005818684894,0.6674638099301292,24.251362255040604,3,False,False,676.0684184051904
high_6p0s_rep2,40,1.3345173473869125,0.46708107158541934,False,-242.74154663085938,-326.9171447753906,11.003753662109375,-330.0708923339844,262.960693359375,-333.056396484375,10.407633463541666,-330.0148111979167,0.6955395990787594,23.38195702706482,3,False,False,676.0684184051904
