Test ID,Friction Level,Cycle Duration Setting (s),Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
high_6p0s_rep2,High,6.0,1,0.8674362758014932,6.872764339042599,6.005328063241106,18.091857486301,-124.93817732069228,143.03003480699329,144.95995326571995,1.9135103967454974,0.4333180745442746,5.725575764973939,0.5909389170982622,0.37802894371510026
high_6p0s_rep2,High,6.0,2,6.872764339042599,12.844729468599033,5.971965129556434,-126.38221147325304,-266.62170028686523,140.23948881361218,144.9031908671061,4.840054146448722,0.8989298502604015,3.0653177897135038,0.5307459428369894,0.32481098762062727
high_6p0s_rep2,High,6.0,3,12.844729468599033,18.85005753184014,6.005328063241106,-268.29919507768415,-412.72437540690106,144.42518032921691,152.58457206090287,8.362837219238202,1.0986663818359261,3.8652547200520644,0.4064292305901137,0.5445070651569648
