Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,66.05110931396484,67.19535827636719,False,78.83541870117188,93.83541870117188
1,0.033362933684672816,68.33960723876953,68.33960723876953,False,78.83541870117188,93.83541870117188
2,0.06672586736934563,68.42015075683594,68.33960723876953,False,78.83541870117188,93.83541870117188
3,0.10008880105401845,68.24630737304688,68.24630737304688,False,78.83541870117188,93.83541870117188
4,0.13345173473869126,67.86822509765625,67.86822509765625,False,78.83541870117188,93.83541870117188
5,0.16681466842336407,67.73152923583984,67.86822509765625,False,78.83541870117188,93.83541870117188
6,0.2001776021080369,67.92083740234375,67.73152923583984,False,78.83541870117188,93.83541870117188
7,0.2335405357927097,67.67670440673828,67.92083740234375,False,78.83541870117188,93.83541870117188
8,0.2669034694773825,68.3524398803711,67.88080596923828,False,78.83541870117188,93.83541870117188
9,0.30026640316205533,67.88080596923828,68.11225891113281,False,78.83541870117188,93.83541870117188
10,0.33362933684672813,68.11225891113281,68.11225891113281,False,78.83541870117188,93.83541870117188
11,0.36699227053140093,68.1825942993164,68.1825942993164,False,78.83541870117188,93.83541870117188
12,0.4003552042160738,68.55536651611328,68.55536651611328,False,78.83541870117188,93.83541870117188
13,0.4337181379007466,69.04068756103516,68.6301498413086,False,78.83541870117188,93.83541870117188
14,0.4670810715854194,68.6301498413086,69.04068756103516,False,78.83541870117188,93.83541870117188
15,0.5004440052700923,69.13029479980469,68.6301498413086,False,78.83541870117188,93.83541870117188
16,0.533806938954765,68.4735107421875,69.13029479980469,False,78.83541870117188,93.83541870117188
17,0.5671698726394379,70.3916244506836,69.2862777709961,False,78.83541870117188,93.83541870117188
18,0.6005328063241107,69.2862777709961,69.71446228027344,False,78.83541870117188,93.83541870117188
19,0.6338957400087835,69.71446228027344,69.71446228027344,False,78.83541870117188,93.83541870117188
20,0.6672586736934563,70.42548370361328,70.42548370361328,False,78.83541870117188,93.83541870117188
21,0.7006216073781291,71.12156677246094,70.42548370361328,False,78.83541870117188,93.83541870117188
22,0.7339845410628019,69.79581451416016,70.17562103271484,False,78.83541870117188,93.83541870117188
23,0.7673474747474747,70.17562103271484,70.17562103271484,False,78.83541870117188,93.83541870117188
24,0.8007104084321476,70.47230529785156,70.47230529785156,False,78.83541870117188,93.83541870117188
25,0.8340733421168204,70.71231079101562,70.71231079101562,False,78.83541870117188,93.83541870117188
26,0.8674362758014932,164.56329345703125,164.09852600097656,True,78.83541870117188,93.83541870117188
27,0.900799209486166,164.09852600097656,164.52906799316406,True,78.83541870117188,93.83541870117188
28,0.9341621431708388,164.52906799316406,164.52906799316406,True,78.83541870117188,93.83541870117188
29,0.9675250768555116,165.13235473632812,164.52906799316406,True,78.83541870117188,93.83541870117188
30,1.0008880105401845,70.64179229736328,70.64179229736328,False,78.83541870117188,93.83541870117188
31,1.0342509442248573,69.687255859375,69.687255859375,False,78.83541870117188,93.83541870117188
32,1.06761387790953,69.06749725341797,69.687255859375,False,78.83541870117188,93.83541870117188
33,1.100976811594203,70.18768310546875,70.18768310546875,False,78.83541870117188,93.83541870117188
34,1.1343397452788757,71.70123291015625,70.47573852539062,False,78.83541870117188,93.83541870117188
35,1.1677026789635485,70.47573852539062,70.75980377197266,False,78.83541870117188,93.83541870117188
