Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,63.03940963745117,62.970197677612305,False,73.26773643493652,88.26773643493652
1,0.033568301468550846,62.90098571777344,63.03940963745117,False,73.26773643493652,88.26773643493652
2,0.06713660293710169,63.065521240234375,63.065521240234375,False,73.26773643493652,88.26773643493652
3,0.10070490440565254,63.36206817626953,63.36206817626953,False,73.26773643493652,88.26773643493652
4,0.13427320587420338,64.46804809570312,64.38990020751953,False,73.26773643493652,88.26773643493652
5,0.16784150734275424,64.38990020751953,64.38990020751953,False,73.26773643493652,88.26773643493652
6,0.20140980881130507,63.323402404785156,63.323402404785156,False,73.26773643493652,88.26773643493652
7,0.23497811027985593,62.931793212890625,63.15073013305664,False,73.26773643493652,88.26773643493652
8,0.26854641174840677,63.15073013305664,63.15073013305664,False,73.26773643493652,88.26773643493652
9,0.3021147132169576,63.80024719238281,63.29951858520508,False,73.26773643493652,88.26773643493652
10,0.3356830146855085,63.29951858520508,63.51551818847656,False,73.26773643493652,88.26773643493652
11,0.3692513161540593,63.51551818847656,63.349510192871094,False,73.26773643493652,88.26773643493652
12,0.40281961762261015,63.349510192871094,63.349510192871094,False,73.26773643493652,88.26773643493652
13,0.436387919091161,62.956336975097656,63.064781188964844,False,73.26773643493652,88.26773643493652
14,0.46995622055971187,63.064781188964844,63.064781188964844,False,73.26773643493652,88.26773643493652
15,0.5035245220282627,63.133827209472656,63.133827209472656,False,73.26773643493652,88.26773643493652
16,0.5370928234968135,63.266258239746094,63.266258239746094,False,73.26773643493652,88.26773643493652
17,0.5706611249653644,64.15369415283203,63.266258239746094,False,73.26773643493652,88.26773643493652
18,0.6042294264339152,61.68785858154297,62.41495132446289,False,73.26773643493652,88.26773643493652
19,0.637797727902466,62.41495132446289,62.239315032958984,False,73.26773643493652,88.26773643493652
20,0.671366029371017,62.239315032958984,62.41495132446289,False,73.26773643493652,88.26773643493652
21,0.7049343308395678,62.46985626220703,62.46985626220703,False,73.26773643493652,88.26773643493652
22,0.7385026323081186,62.95390701293945,62.95390701293945,False,73.26773643493652,88.26773643493652
23,0.7720709337766695,63.26921463012695,63.26921463012695,False,73.26773643493652,88.26773643493652
24,0.8056392352452203,63.867244720458984,63.26921463012695,False,73.26773643493652,88.26773643493652
25,0.8392075367137711,63.20023727416992,63.867244720458984,False,73.26773643493652,88.26773643493652
