Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
high_3p0s_rep3,28,0.9399124411194237,0.0,True,-235.09071350097656,-327.30755615234375,17.56023597717285,-330.84527587890625,267.9294738769531,-334.1754150390625,16.799665451049805,-330.7760823567708,0.7822248295794015,-6.50488227191559,3,False,False,349.8470371306157
high_3p0s_rep3,29,0.9734807425879746,0.03356830146855083,True,-234.9421844482422,-327.13372802734375,17.598501205444336,-330.78875732421875,268.0672912597656,-334.09417724609375,16.907869338989258,-330.67222086588544,0.7927860838607255,-4.439633023362159,3,False,False,349.8470371306157
high_3p0s_rep3,30,1.0070490440565254,0.06713660293710166,True,-234.8663787841797,-327.21337890625,17.753829956054688,-330.3440246582031,268.279052734375,-333.35638427734375,17.055501302083332,-330.3045959472656,0.6995011225940851,5.846005907448267,3,False,False,349.8470371306157
high_3p0s_rep3,31,1.0406173455250762,0.1007049044056525,True,-234.14065551757812,-326.80517578125,18.706335067749023,-329.7322692871094,269.0581970214844,-332.7808532714844,17.87462552388509,-329.77276611328125,0.6803771607020617,19.03663019129978,3,False,False,349.8470371306157
high_3p0s_rep3,32,1.074185646993627,0.13427320587420333,True,-235.3975372314453,-326.5767517089844,17.337770462036133,-329.67718505859375,267.9607238769531,-332.5796203613281,16.633652369181316,-329.61118570963544,0.683256363535935,30.995339618659777,3,False,False,349.8470371306157
high_3p0s_rep3,33,1.107753948462178,0.16784150734275416,False,-237.2368621826172,-326.48150634765625,15.3846435546875,-329.4962158203125,266.00958251953125,-332.63470458984375,14.719121297200521,-329.5374755859375,0.7005210394402511,43.58011947530065,3,False,False,349.8470371306157
high_3p0s_rep3,34,1.1413222499307287,0.201409808811305,False,-239.3070068359375,-326.60028076171875,13.271623611450195,-329.69805908203125,263.8298034667969,-332.8088073730469,12.598140080769857,-329.70238240559894,0.7069733545624994,50.5150642423989,3,False,False,349.8470371306157
high_3p0s_rep3,35,1.1748905513992796,0.23497811027985582,False,-241.08786010742188,-326.4749450683594,11.588956832885742,-329.6263732910156,262.3807678222656,-332.6888732910156,10.96062151590983,-329.5967305501302,0.707122082797957,49.39633279799721,3,False,False,349.8470371306157
high_3p0s_rep3,36,1.2084588528678304,0.26854641174840665,False,-242.61863708496094,-326.4456787109375,9.924564361572266,-329.6137390136719,260.71527099609375,-332.6611633300781,9.340399424235025,-329.5735270182292,0.7074884699162091,46.32061159645778,3,False,False,349.8470371306157
high_3p0s_rep3,37,1.2420271543363812,0.3021147132169575,False,-243.68450927734375,-326.0420227050781,8.754100799560547,-329.3859558105469,259.5628967285156,-332.5369567871094,8.210829416910807,-329.32164510091144,0.739420903530473,43.94798923956501,3,False,False,349.8470371306157
high_3p0s_rep3,38,1.275595455804932,0.3356830146855083,False,-245.44044494628906,-326.0237121582031,7.138593673706055,-329.17254638671875,257.983154296875,-332.3838195800781,6.560434341430664,-329.193359375,0.7238197159799064,44.766786015076605,3,False,False,349.8470371306157
high_3p0s_rep3,39,1.309163757273483,0.3692513161540594,False,-246.80418395996094,-325.9018859863281,5.794816493988037,-328.97015380859375,256.6327209472656,-332.01617431640625,5.207784493764241,-328.9627380371094,0.6958283938940828,45.56526386425306,3,False,False,349.8470371306157
high_3p0s_rep3,40,1.342732058742034,0.4028196176226102,False,-248.4788055419922,-325.8825378417969,4.2342529296875,-328.9528503417969,255.03970336914062,-332.0568542480469,3.598383585611979,-328.9640808105469,0.702545260275023,44.84251062014126,3,False,False,349.8470371306157
high_3p0s_rep3,41,1.3763003602105848,0.43638791909116104,False,-250.35952758789062,-325.7618713378906,2.257298231124878,-328.9153137207031,253.12779235839844,-331.9497985839844,1.6751876672108967,-328.8756612141927,0.7041374267371444,46.73460360943503,3,False,False,349.8470371306157
high_3p0s_rep3,42,1.4098686616791356,0.46995622055971187,False,-251.4517822265625,-325.4617004394531,1.1246026754379272,-328.77374267578125,252.06884765625,-331.9094543457031,0.5805560350418091,-328.7149658203125,0.7336519571035439,51.230374874347426,3,False,False,349.8470371306157
high_3p0s_rep3,43,1.4434369631476864,0.5035245220282627,False,-252.95921325683594,-325.3731384277344,-0.28002676367759705,-328.6072082519531,250.6527557373047,-331.76025390625,-0.8621614277362823,-328.5802001953125,0.7266212153274251,51.99553529056753,3,False,False,349.8470371306157
high_3p0s_rep3,44,1.4770052646162373,0.5370928234968135,False,-255.14303588867188,-325.5064697265625,-2.5236966609954834,-328.8272399902344,248.49383544921875,-331.90325927734375,-3.0576323668162027,-328.7456563313802,0.7276856759398378,52.74693664169132,3,False,False,349.8470371306157
high_3p0s_rep3,45,1.510573566084788,0.5706611249653644,False,-257.4157409667969,-325.4091491699219,-4.753943920135498,-328.71978759765625,246.16958618164062,-331.8507385253906,-5.333366235097249,-328.65989176432294,0.7328564514128759,59.81012959027468,3,False,False,349.8470371306157
high_3p0s_rep3,46,1.544141867553339,0.6042294264339152,False,-259.0307922363281,-325.259033203125,-6.273373603820801,-328.5177001953125,244.76292419433594,-331.5832824707031,-6.847080548604329,-328.4533386230469,0.7192105576562267,64.14114977326439,3,False,False,349.8470371306157
high_3p0s_rep3,47,1.5777101690218898,0.637797727902466,False,-260.7345886230469,-325.1506042480469,-7.981940746307373,-328.5645446777344,242.90625,-331.6966552734375,-8.603426456451416,-328.47060139973956,0.7446576000783811,62.6303227647918,3,False,False,349.8470371306157
high_3p0s_rep3,48,1.6112784704904406,0.6713660293710169,False,-263.86370849609375,-325.6619567871094,-11.190770149230957,-328.80572509765625,239.7882080078125,-331.9285888671875,-11.755423545837402,-328.7987569173177,0.7128594795122394,61.85162428933891,3,False,False,349.8470371306157
high_3p0s_rep3,49,1.6448467719589914,0.7049343308395677,False,-265.876953125,-325.5815124511719,-13.159377098083496,-328.7127990722656,237.94993591308594,-331.7939758300781,-13.695464769999186,-328.6960957845052,0.7064527551878939,61.5781679458718,3,False,False,349.8470371306157
high_3p0s_rep3,50,1.6784150734275423,0.7385026323081185,False,-267.85137939453125,-325.54156494140625,-15.226096153259277,-328.5512390136719,235.9190673828125,-331.68292236328125,-15.71946938832601,-328.59190877278644,0.6984459554663166,56.74462126855842,3,False,False,349.8470371306157
high_3p0s_rep3,51,1.711983374896093,0.7720709337766694,False,-269.39801025390625,-325.4877624511719,-16.680423736572266,-328.4482421875,234.4078826904297,-331.5475158691406,-17.223517100016277,-328.4945068359375,0.6891176915663313,49.36859898880972,3,False,False,349.8470371306157
high_3p0s_rep3,52,1.745551676364644,0.8056392352452202,False,-271.086669921875,-325.38189697265625,-18.366621017456055,-328.4638671875,232.7600860595703,-331.39764404296875,-18.897734959920246,-328.4144694010417,0.6840582708790021,44.91429316480734,3,False,False,349.8470371306157
high_3p0s_rep3,53,1.7791199778331948,0.839207536713771,False,-272.72528076171875,-325.2461242675781,-20.091651916503906,-328.2698059082031,231.28897094726562,-331.1888732910156,-20.509320576985676,-328.2349344889323,0.675533794861703,45.89148520966765,3,False,False,349.8470371306157
high_3p0s_rep3,54,1.8126882793017456,0.8727758381823219,False,-273.7613830566406,-325.1566162109375,-20.949094772338867,-328.2327880859375,230.16917419433594,-331.1319885253906,-21.51376787821452,-328.1737976074219,0.6793546561210294,50.56700902494167,3,False,False,349.8470371306157
high_3p0s_rep3,55,1.8462565807702966,0.9063441396508729,False,-275.28631591796875,-325.07061767578125,-22.46080780029297,-328.00244140625,228.81272888183594,-331.052001953125,-22.978131612141926,-328.04168701171875,0.6798108354833892,55.261649906597874,3,False,False,349.8470371306157
high_3p0s_rep3,56,1.8798248822388475,0.9399124411194237,False,-277.73968505859375,-324.9960021972656,-24.77931022644043,-327.95947265625,226.40945434570312,-330.8810729980469,-25.36984697977702,-327.9455159505208,0.6687989290560552,60.66823128794002,3,False,False,349.8470371306157
high_3p0s_rep3,57,1.9133931837073983,0.9734807425879746,False,-280.0954895019531,-324.87646484375,-27.12762451171875,-327.970703125,224.04544067382812,-331.17266845703125,-27.72589111328125,-328.00661214192706,0.715528373990077,64.55279228202144,3,False,False,349.8470371306157
high_3p0s_rep3,58,1.9469614851759491,1.0070490440565254,False,-282.6073913574219,-324.7986755371094,-29.711973190307617,-327.9644470214844,221.6246795654297,-331.0285949707031,-30.2315616607666,-327.9305725097656,0.7078683596128047,62.61514355650068,3,False,False,349.8470371306157
high_3p0s_rep3,59,1.9805297866445,1.0406173455250762,False,-284.65008544921875,-324.75189208984375,-31.60004234313965,-327.78106689453125,219.7796630859375,-330.84271240234375,-32.15682156880697,-327.79189046223956,0.6917937336501074,57.41475224121015,3,False,False,349.8470371306157
high_3p0s_rep3,60,2.014098088113051,1.074185646993627,False,-286.3995056152344,-324.8111572265625,-33.52632141113281,-327.8296813964844,217.9127655029297,-330.676513671875,-34.004353841145836,-327.77245076497394,0.6663431321975596,51.04303316374603,3,False,False,349.8470371306157
high_3p0s_rep3,61,2.0476663895816016,1.107753948462178,False,-287.7532043457031,-324.92303466796875,-34.85759735107422,-327.7587585449219,216.52340698242188,-330.58856201171875,-35.362464904785156,-327.7567850748698,0.6436886846021249,44.97094642577952,3,False,False,349.8470371306157
high_3p0s_rep3,62,2.0812346910501525,1.1413222499307287,False,-289.355224609375,-324.95684814453125,-36.51466751098633,-327.8041687011719,214.85060119628906,-330.7535095214844,-37.006430308024086,-327.8381754557292,0.6586786264608643,45.476657085460786,3,False,False,349.8470371306157
