Test ID,Friction Level,Cycle Duration Setting (s),Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
high_3p0s_rep1,High,3.0,1,1.4695369928400954,4.44200954653938,2.972472553699284,15.90822664896647,-123.65932464599611,139.56755129496258,139.78245506286623,0.33400932947794537,0.33400932947794537,4.290517171223939,0.5385075550250258,0.44233322365936245
high_3p0s_rep1,High,3.0,2,4.44200954653938,7.447880668257756,3.005871121718377,-121.61614481608073,-266.6939171685113,145.07777235243054,145.07777235243054,0.0,0.0,3.7575480143228788,0.5699714418078774,0.45524227689408897
high_3p0s_rep1,High,3.0,3,7.447880668257756,10.453751789976133,3.005871121718377,-265.41324562496607,-414.82543775770404,149.41219213273797,149.7276065614489,0.21856486002604925,0.21856486002604925,5.423105875651004,0.3729356175580302,0.8026469216360183
