frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity,nearest_commanded_x_mm,nearest_commanded_y_mm,x_path_deviation_mm,y_path_deviation_mm,path_deviation_mm
195,6.510607731958763,0.010607731958763189,1121.7244346116026,342.0907079646018,68.58619689941406,-29.99526596069336,7.567913339621603,0.768443576490017,68.56607043799623,-29.837059047572442,0.020126461417831365,-0.1582069131209174,0.15948197957278107
196,6.5439954639175255,0.04399546391752551,1115.5001849796522,341.6517449747194,67.46037292480469,-29.90326690673828,7.555345525790921,0.7683954780856577,67.47260521665066,-29.98763155504817,-0.012232291845975851,0.0843646483098901,0.08524683482837689
197,6.577383195876289,0.07738319587628872,1110.4491493383744,341.51758034026466,66.54611206054688,-29.869169235229492,7.4738460173137184,0.8032346853607554,66.59050829401326,-30.127540094887603,-0.04439623346638655,0.25837085965811113,0.26215744633039373
198,6.610770927835052,0.11077092783505194,1107.5183800623051,341.0376323987539,66.01658630371094,-29.775920867919922,7.516111270483902,0.7813159975208172,65.92555984041427,-30.134338424487122,0.09102646329667152,0.35841755656720053,0.36979583809975836
199,6.644158659793814,0.14415865979381426,1102.7024864598718,340.91420482520925,65.14476776123047,-29.744226455688477,7.562330223155564,0.7846742699778493,65.20134978250933,-30.04225254658289,-0.05658202127885659,0.2980260908944139,0.3033497585062603
200,6.6775463917525775,0.17754639175257747,1099.4473070788858,340.7491105385842,64.55563354492188,-29.707876205444336,7.574886448388898,0.7935833888837608,64.64380554388167,-30.15114677791455,-0.088171998959794,0.4432705724702153,0.4519547563845725
201,6.710934123711341,0.21093412371134068,1096.347181008902,340.829253214639,63.99398422241211,-29.71662712097168,7.545556087402734,0.8198677123806896,64.11217914187672,-30.26099991360707,-0.11819491946461369,0.5443727926353894,0.5570563493479804
202,6.744321855670103,0.244321855670103,1091.9670549918576,341.35475385193536,63.19943618774414,-29.804323196411133,7.496417140100881,0.8080935719262646,63.34137956655213,-30.43162266844132,-0.14194337880798713,0.6272994720301881,0.6431582623248966
203,6.777709587628866,0.2777095876288662,1088.0183416125335,341.4590498025729,62.48396682739258,-29.815876007080078,7.434181656828302,0.7819420213199209,62.67336812162486,-30.589895211015172,-0.18940129423228313,0.7740192039350937,0.7968554312528591
204,6.811097319587629,0.31109731958762943,1086.0524132730015,341.5140774258421,62.12773513793945,-29.822195053100586,7.483729259965554,0.8119603512365345,62.34340170564337,-30.671384194699232,-0.21566656770392,0.8491891415986466,0.8761474000613343
205,6.844485051546392,0.34448505154639175,1084.7684976172561,341.6736894908452,61.89481735229492,-29.848918914794922,7.492190234131831,0.7878148287728421,61.86105437916823,-30.75310142708197,0.03376297312669152,0.904182512287047,0.904812662311967
206,6.877872783505155,0.37787278350515496,1082.1218424962854,341.6724863793957,61.415374755859375,-29.84367561340332,7.5399564160656745,0.771334913302642,61.38208384173791,-30.73521624442915,0.033290914121465676,0.8915406310258298,0.8921619705709147
207,6.911260515463917,0.4112605154639173,1079.342962962963,341.78308641975303,60.9117317199707,-29.858606338500977,7.551151606219478,0.7912337903917358,60.879698828586776,-30.716456744585063,0.03203289138392762,0.8578504060840864,0.8584482659712502
208,6.9446482474226805,0.4446482474226805,1077.4395006797674,342.02434804103325,60.56633377075195,-29.899078369140625,7.546955356044787,0.7631628208914786,60.79760374908447,-30.71909985743135,-0.23126997833252005,0.820021488290724,0.8520100023687857
209,6.978035979381444,0.4780359793814437,1074.9107611548557,342.3944506936633,60.10738754272461,-29.961902618408203,7.504863809980437,0.754673801749193,60.36383517218525,-30.841734576412502,-0.2564476294606379,0.8798319580042993,0.9164440304686695
210,7.011423711340206,0.511423711340206,1071.8683946907088,342.58890558477333,59.555763244628906,-29.99165916442871,7.497825579219013,0.759216390755678,59.85645905046794,-30.990761942024758,-0.3006958058390339,0.9991027775960468,1.0433716154128987
211,7.044811443298969,0.5448114432989692,1071.6142010341782,343.04969100769324,59.50868225097656,-30.075376510620117,7.471019832294041,0.8158635169449971,59.79018511725641,-31.010708131946394,-0.281502866279844,0.9353316213262772,0.9767748489680773
212,7.0781991752577325,0.5781991752577325,1067.463451394122,342.7773172569706,58.757259368896484,-30.01772689819336,7.4865506471571965,0.7994431368635604,58.75301436349592,-31.077114697784364,0.004245005400562718,1.0593877995910042,1.0593963045022956
213,7.111586907216495,0.6115869072164948,1057.772315332092,341.0785847299814,57.004940032958984,-29.688875198364258,7.53014697135597,0.8328298373803446,57.011884662030326,-28.30034346638228,-0.006944629071341524,-1.3885317319819777,1.3885490983734818
214,7.144974639175258,0.644974639175258,1051.1749566938875,340.0025983667409,55.81163024902344,-29.479665756225586,7.542756771377106,0.7842684902809944,55.80015827044943,-28.309745517319246,0.011471978574007835,-1.1699202389063394,1.1699764833940334
215,7.178362371134021,0.6783623711340212,1043.7081942899517,340.2544802867383,54.457733154296875,-29.511503219604492,7.546955356044787,0.7464706447029918,54.43943689110707,-28.340888413810227,0.018296263189803597,-1.1706148057942656,1.1707577788729215
216,7.2117501030927835,0.7117501030927835,1039.0679883085525,339.90329139661964,53.61734390258789,-29.438474655151367,7.442698957681831,0.7837347810172535,53.75681435968109,-28.26009471300544,-0.1394704570931964,-1.1783799421459271,1.1866049454024805
217,7.245137835051547,0.7451378350515467,1034.7056898288015,339.4475075528701,52.827491760253906,-29.346853256225586,7.478083292160769,0.7601862601916047,52.7765610110105,-28.290222475830095,0.050930749243406126,-1.0566307803954906,1.057857526937195
218,7.278525567010309,0.7785255670103091,1031.187476280835,339.4096141682479,52.18973922729492,-29.33322525024414,7.4597043849330795,0.8173209032303005,52.29021663475082,-28.28972747623204,-0.10047740745589806,-1.0434977740120992,1.0483240499851487
219,7.311913298969072,0.8119132989690723,1025.913492656211,338.5490415733134,51.235294342041016,-29.165847778320312,7.520324731304696,0.7796106212190186,51.26087248325604,-28.381051551893044,-0.025578141215021333,-0.7847962264272681,0.785212938203705
220,7.3453010309278355,0.8453010309278355,1023.231884057971,338.13168415792103,50.74992752075195,-29.084430694580078,7.506270664207807,0.7766994551112446,50.81147669391253,-28.343709641415714,-0.06154917316057862,-0.7407210531643642,0.7432738252607014
221,7.378688762886598,0.8786887628865978,1019.4055700609224,337.9184383936342,50.0565299987793,-29.038143157958984,7.524535832744167,0.7779122375264058,50.112215874214165,-28.28879919698454,-0.05568587543486814,-0.7493439609744428,0.751410199938632
222,7.412076494845361,0.912076494845361,1013.8444277297228,338.2472107308512,49.047367095947266,-29.08765983581543,7.493599467706625,0.7766427043105538,48.7178774690533,-28.282279910024876,0.32948962689396666,-0.8053799257905538,0.870172534097189
223,7.445464226804124,0.9454642268041242,1009.452624920936,337.829348513599,48.251712799072266,-29.00287628173828,7.4597043849330795,0.8040294858726132,48.28541092400969,-28.35987775368713,-0.0336981249374233,-0.6429985280511517,0.6438809445077917
224,7.4788519587628866,0.9788519587628866,1006.3483596293512,337.73691460055096,47.68887710571289,-28.980052947998047,7.497825579219013,0.759216390755678,47.722924023058404,-28.330399064332475,-0.03404691734551335,-0.6496538836655716,0.6505454335728538
225,7.51223969072165,1.0122396907216498,1002.8713318284424,337.7879357913218,47.05810546875,-28.982751846313477,7.492190234131831,0.7615929406602989,47.087801283699534,-28.30260586293972,-0.029695814949533883,-0.6801459833737553,0.6807939483610072
226,7.545627422680413,1.045627422680413,997.7089184060721,337.68399746995567,46.121883392333984,-28.953895568847656,7.4597043849330795,0.7660441107208912,46.13983971128685,-28.26817141339186,-0.017956318952862205,-0.685724155455798,0.685959216547095
227,7.579015154639175,1.0790151546391753,991.3693081761006,337.3454088050314,44.972476959228516,-28.8798770904541,7.480906808701691,0.7854436780466636,44.983625565813306,-28.24117384697552,-0.011148606584789889,-0.6387032434785809,0.6388005358942975
228,7.6124028865979385,1.1124028865979385,987.6473557995708,337.43985863940424,44.297035217285156,-28.89004898071289,7.468192577762414,0.7765152339650362,44.30278097105528,-28.231650812219158,-0.005745753770121098,-0.6583981684937328,0.6584232392331612
229,7.645790618556701,1.1457906185567008,982.6379901027789,337.1318360614135,43.38874816894531,-28.824153900146484,7.448371747345102,0.7760379132179659,43.3887481689453,-28.227152503937845,1.4210854715202004e-14,-0.5970013962086398,0.5970013962086398
230,7.679178350515464,1.179178350515464,976.9771106941839,336.850406504065,42.36209487915039,-28.761869430541992,7.502049310046477,0.8038750089933975,42.357477509193906,-28.232771240079988,0.0046173699564846515,-0.5290981904620047,0.5291183376669938
231,7.712566082474227,1.2125660824742273,971.4523270440251,336.83911949685535,41.35953903198242,-28.74925422668457,7.480906808701691,0.7765813127918888,41.346463050733554,-28.249902648993544,0.013075981248867663,-0.49935157769102645,0.499522751662162
232,7.74595381443299,1.2459538144329896,969.6378816199376,336.7347040498442,41.03044509887695,-28.72669219970703,7.516111270483902,0.8201526457858578,41.018185026155315,-28.258498911598036,0.012260072721637982,-0.46819328810899563,0.46835378125243404
233,7.779341546391753,1.2793415463917528,966.407028188598,336.9308557704462,40.443729400634766,-28.75640106201172,7.4625348553005155,0.7753391412214315,40.4269490424467,-28.275874474760002,0.01678035818806478,-0.4805265872517168,0.4808194894934081
