Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
low_1p5s_rep3,29,0.9685105726872246,0.0,True,-232.42413330078125,-325.2685546875,20.654993057250977,-328.8891906738281,273.0328369140625,-332.3102722167969,20.421232223510742,-328.8226725260417,0.7981581421647405,-3.1470046306498847,3,False,False,189.38302862404672
low_1p5s_rep3,30,1.001907488986784,0.03339691629955943,True,-232.4761505126953,-325.2584228515625,20.79170799255371,-328.9412841796875,273.0828552246094,-332.2745361328125,20.466137568155926,-328.8247477213542,0.7950958650351881,8.292211871982781,3,False,False,189.38302862404672
low_1p5s_rep3,31,1.0353044052863436,0.06679383259911897,True,-232.12530517578125,-324.8422546386719,20.97471809387207,-328.384521484375,273.4114685058594,-331.43695068359375,20.75362714131673,-328.2212422688802,0.7473775193788995,27.700596552037346,3,False,False,189.38302862404672
low_1p5s_rep3,32,1.0687013215859031,0.10019074889867852,True,-232.9517059326172,-324.4500732421875,20.268800735473633,-328.00714111328125,272.8138732910156,-331.2866516113281,20.04365603129069,-327.9146219889323,0.7744363167060337,47.57317033567361,3,False,False,189.38302862404672
low_1p5s_rep3,33,1.1020982378854625,0.13358766519823784,False,-235.56689453125,-324.2566833496094,17.433691024780273,-327.8139953613281,269.9888916015625,-331.1388244628906,17.285229365030926,-327.7365010579427,0.7799204276946828,66.71639860536229,3,False,False,189.38302862404672
low_1p5s_rep3,34,1.135495154185022,0.16698458149779738,False,-238.8250732421875,-324.1755676269531,14.211620330810547,-327.5987548828125,266.8088073730469,-331.0174560546875,14.065118153889975,-327.5972595214844,0.7752396015884861,83.2079314148985,3,False,False,189.38302862404672
low_1p5s_rep3,35,1.1688920704845815,0.20038149779735692,False,-241.93295288085938,-324.064208984375,11.031110763549805,-327.6502685546875,263.7046813964844,-330.9413757324219,10.934279759724935,-327.5519510904948,0.779230636201121,92.27406469865983,3,False,False,189.38302862404672
low_1p5s_rep3,36,1.2022889867841409,0.23377841409691624,False,-245.06100463867188,-324.0166015625,8.130440711975098,-327.36944580078125,260.943359375,-330.7946472167969,8.004265149434408,-327.39356486002606,0.7674443379345522,94.79947266850793,3,False,False,189.38302862404672
low_1p5s_rep3,37,1.2356859030837004,0.2671753303964758,False,-248.06021118164062,-323.7591552734375,5.067488670349121,-327.3118591308594,258.005126953125,-330.5689392089844,5.004134813944499,-327.21331787109375,0.7709445840462988,96.09749435753166,3,False,False,189.38302862404672
low_1p5s_rep3,38,1.26908281938326,0.30057224669603533,False,-251.5948486328125,-323.8326721191406,1.5970970392227173,-327.3016357421875,254.5219268798828,-330.71575927734375,1.5080584287643433,-327.2833557128906,0.7791631345527973,98.79180226907145,3,False,False,189.38302862404672
low_1p5s_rep3,39,1.3024797356828195,0.33396916299559487,False,-254.8834991455078,-323.7774658203125,-1.7691234350204468,-327.2540588378906,251.19918823242188,-330.4281921386719,-1.8178114493687947,-327.1532389322917,0.7529137512506534,101.74972303318322,3,False,False,189.38302862404672
low_1p5s_rep3,40,1.3358766519823788,0.3673660792951542,False,-258.4085693359375,-323.8268737792969,-5.200188636779785,-327.1869812011719,247.7795867919922,-330.2792663574219,-5.276390393575032,-327.0977071126302,0.7303111233936115,102.23729609143221,3,False,False,189.38302862404672
low_1p5s_rep3,41,1.3692735682819384,0.40076299559471373,False,-261.9112243652344,-323.8653869628906,-8.70645809173584,-327.1560363769531,244.28224182128906,-330.1595458984375,-8.778480211893717,-327.06032307942706,0.7123959169703451,101.48254987228894,3,False,False,189.38302862404672
low_1p5s_rep3,42,1.402670484581498,0.4341599118942733,False,-265.2918395996094,-323.698974609375,-12.19619083404541,-326.9014892578125,240.9048614501953,-329.9857482910156,-12.194389661153158,-326.86207071940106,0.7115555661558549,101.90276155916995,3,False,False,189.38302862404672
low_1p5s_rep3,43,1.4360674008810572,0.4675568281938326,False,-268.4745178222656,-323.51641845703125,-15.48132610321045,-326.6866149902344,237.64328002929688,-329.6309509277344,-15.4375212987264,-326.611328125,0.6921706025809927,105.35550830652855,3,False,False,189.38302862404672
low_1p5s_rep3,44,1.4694643171806168,0.5009537444933921,False,-271.90704345703125,-323.5644836425781,-18.719579696655273,-326.6919860839844,234.33380126953125,-329.7315368652344,-18.76427396138509,-326.6626688639323,0.6979457461519473,110.2351031971992,3,False,False,189.38302862404672
low_1p5s_rep3,45,1.5028612334801763,0.5343506607929517,False,-275.4759216308594,-323.41644287109375,-22.397775650024414,-326.6244201660156,230.78677368164062,-329.6142578125,-22.362307866414387,-326.5517069498698,0.701396533360627,112.42331392917588,3,False,False,189.38302862404672
low_1p5s_rep3,46,1.5362581497797356,0.567747577092511,False,-280.18914794921875,-323.537353515625,-26.91432762145996,-326.45953369140625,226.4693145751953,-329.4091491699219,-26.878053665161133,-326.4686787923177,0.6639858469147926,111.76790498823071,3,False,False,189.38302862404672
low_1p5s_rep3,47,1.5696550660792952,0.6011444933920705,False,-284.2368469238281,-323.4689025878906,-30.903575897216797,-326.2930908203125,222.4105987548828,-329.1555480957031,-30.90994135538737,-326.30584716796875,0.6430647360969852,110.03252673420508,3,False,False,189.38302862404672
low_1p5s_rep3,48,1.6030519823788547,0.6345414096916301,False,-287.5606689453125,-323.6818542480469,-34.262088775634766,-326.3199157714844,219.0190887451172,-329.05511474609375,-34.267889658610024,-326.352294921875,0.6077100381357016,107.38543826995013,3,False,False,189.38302862404672
low_1p5s_rep3,49,1.636448898678414,0.6679383259911894,False,-290.5589599609375,-323.6083984375,-37.330562591552734,-326.198486328125,216.10670471191406,-328.9206848144531,-37.260939280192055,-326.2425231933594,0.6007125756383543,99.24002775112498,3,False,False,189.38302862404672
low_1p5s_rep3,50,1.6698458149779736,0.701335242290749,False,-293.96588134765625,-323.58758544921875,-40.72930908203125,-326.064208984375,212.85585021972656,-328.68365478515625,-40.61311340332031,-326.11181640625,0.5760870290786881,83.91326248680117,3,False,False,189.38302862404672
low_1p5s_rep3,51,1.7032427312775331,0.7347321585903085,False,-297.63055419921875,-323.0469055175781,-44.73439407348633,-325.4001159667969,208.89292907714844,-327.63726806640625,-44.49067306518555,-325.36142985026044,0.5192280503154474,68.16915479453405,3,False,False,189.38302862404672
low_1p5s_rep3,52,1.7366396475770924,0.7681290748898678,False,-299.7725524902344,-323.1549072265625,-46.5705451965332,-325.4808349609375,207.0218048095703,-327.8584899902344,-46.44043095906576,-325.4980773925781,0.5317496131273174,59.73135804475668,3,False,False,189.38302862404672
low_1p5s_rep3,53,1.770036563876652,0.8015259911894274,False,-300.17254638671875,-324.4104919433594,-47.01320266723633,-326.4734191894531,206.9002227783203,-328.52056884765625,-46.76184209187826,-326.46815999348956,0.4644006096422422,55.65770758969821,3,False,False,189.38302862404672
low_1p5s_rep3,54,1.8034334801762115,0.8349229074889869,False,-300.92779541015625,-324.7740783691406,-47.80563735961914,-326.818603515625,206.13328552246094,-329.0396728515625,-47.533382415771484,-326.87745157877606,0.4819829506222161,55.02930192697919,3,False,False,189.38302862404672
low_1p5s_rep3,55,1.8368303964757708,0.8683198237885462,False,-303.7425842285156,-324.70068359375,-50.48325729370117,-326.9599304199219,203.35853576660156,-329.0537414550781,-50.289101918538414,-326.90478515625,0.4918263983359215,64.20492620319223,3,False,False,189.38302862404672
low_1p5s_rep3,56,1.8702273127753304,0.9017167400881058,False,-306.9810485839844,-324.37451171875,-53.558773040771484,-326.95513916015625,200.33189392089844,-329.5736083984375,-53.402642567952476,-326.96775309244794,0.5871639454749775,79.82742824093954,3,False,False,189.38302862404672
low_1p5s_rep3,57,1.90362422907489,0.9351136563876653,False,-309.4220886230469,-324.2270812988281,-56.117679595947266,-326.75592041015625,197.8201141357422,-329.2259521484375,-55.906551361083984,-326.73631795247394,0.5646315088133672,90.0133514877291,3,False,False,189.38302862404672
low_1p5s_rep3,58,1.9370211453744492,0.9685105726872246,False,-312.39984130859375,-324.3031311035156,-58.729331970214844,-326.6971435546875,194.91461181640625,-329.02520751953125,-58.73818715413412,-326.67516072591144,0.5332929791567113,93.57416334327206,3,False,False,189.38302862404672
low_1p5s_rep3,59,1.9704180616740088,1.001907488986784,False,-315.8797607421875,-324.4211730957031,-62.288047790527344,-326.8603210449219,191.51699829101562,-329.3712158203125,-62.21693674723307,-326.8842366536458,0.5589463359129447,97.68693138167825,3,False,False,189.38302862404672
low_1p5s_rep3,60,2.003814977973568,1.0353044052863436,False,-319.25286865234375,-324.3356018066406,-65.81694030761719,-326.916015625,188.068115234375,-329.5711364746094,-65.66723124186198,-326.94091796875,0.5912694347979581,102.36178718648708,3,False,False,189.38302862404672
low_1p5s_rep3,61,2.0372118942731277,1.0687013215859031,False,-322.9056701660156,-324.422607421875,-69.45040130615234,-327.06268310546875,184.52987670898438,-329.7437744140625,-69.27539825439453,-327.07635498046875,0.600803861739112,107.18694528059224,3,False,False,189.38302862404672
low_1p5s_rep3,62,2.070608810572687,1.1020982378854627,False,-326.2620849609375,-324.4964904785156,-72.88372802734375,-327.10223388671875,181.17115783691406,-329.6656188964844,-72.65821838378906,-327.08811442057294,0.5836413012747776,112.26744136302163,3,False,False,189.38302862404672
low_1p5s_rep3,63,2.1040057268722467,1.1354951541850222,False,-329.6977233886719,-324.4325256347656,-76.47845458984375,-327.22418212890625,177.65957641601562,-329.8575744628906,-76.17220052083333,-327.1714274088542,0.6126265574333929,113.75360493546077,3,False,False,189.38302862404672
low_1p5s_rep3,64,2.1374026431718063,1.1688920704845818,False,-333.9619140625,-324.4587707519531,-80.9385986328125,-327.17376708984375,173.16033935546875,-329.89892578125,-80.58005777994792,-327.1771545410156,0.614617018166041,112.08021457272237,3,False,False,189.38302862404672
low_1p5s_rep3,65,2.170799559471366,1.2022889867841413,False,-338.3183288574219,-324.1467590332031,-85.12956237792969,-326.8746643066406,169.05397033691406,-329.76666259765625,-84.7979736328125,-326.9293619791667,0.6346101049470388,112.30700060878593,3,False,False,189.38302862404672
low_1p5s_rep3,66,2.204196475770925,1.2356859030837004,False,-341.72607421875,-323.8524169921875,-88.38169860839844,-326.7626953125,165.70321655273438,-329.6585998535156,-88.13485209147136,-326.7579040527344,0.655569675819904,114.6360312141229,3,False,False,189.38302862404672
low_1p5s_rep3,67,2.2375933920704845,1.26908281938326,False,-344.8290100097656,-323.7328186035156,-91.52442169189453,-326.80816650390625,162.6631317138672,-329.8993225097656,-91.23009999593098,-326.8134358723958,0.6961630186303137,117.25897292797966,3,False,False,189.38302862404672
low_1p5s_rep3,68,2.270990308370044,1.3024797356828195,False,-348.7613830566406,-323.858642578125,-95.31970977783203,-326.7623291015625,158.7589111328125,-329.6468811035156,-95.10739390055339,-326.7559509277344,0.6534266000178596,119.38486928114938,3,False,False,189.38302862404672
low_1p5s_rep3,69,2.3043872246696036,1.335876651982379,False,-353.62640380859375,-324.0377502441406,-100.095947265625,-326.5992431640625,153.9330596923828,-329.36041259765625,-99.92976379394531,-326.6658020019531,0.6008259760787277,121.11927759120431,3,False,False,189.38302862404672
low_1p5s_rep3,70,2.337784140969163,1.3692735682819386,False,-358.275146484375,-323.6931457519531,-104.8034439086914,-326.3397521972656,149.2511444091797,-329.1475524902344,-104.60914866129558,-326.3934834798177,0.6157364861606843,122.11906423477873,3,False,False,189.38302862404672
low_1p5s_rep3,71,2.3711810572687226,1.4026704845814981,False,-361.8912353515625,-323.4963073730469,-108.41150665283203,-326.14410400390625,145.7191162109375,-329.0369873046875,-108.19454193115234,-326.2257995605469,0.6253713465870148,116.41925845095211,3,False,False,189.38302862404672
low_1p5s_rep3,72,2.4045779735682817,1.4360674008810572,False,-365.2731628417969,-323.42535400390625,-111.89720153808594,-326.0918273925781,142.30882263183594,-329.0735168457031,-111.62051391601562,-326.1968994140625,0.6375374738254962,102.54725113455468,3,False,False,189.38302862404672
low_1p5s_rep3,73,2.4379748898678413,1.4694643171806168,False,-369.1825866699219,-322.9783935546875,-115.70733642578125,-325.5369567871094,138.38697814941406,-328.6829833984375,-115.50098164876302,-325.73277791341144,0.6439219045717987,86.46194399571255,3,False,False,189.38302862404672
low_1p5s_rep3,74,2.471371806167401,1.5028612334801763,True,-371.8418884277344,-321.8121643066406,-118.76424407958984,-324.56591796875,135.3562774658203,-328.1954650878906,-118.41661834716797,-324.85784912109375,0.7210532501294951,76.48785879664457,3,False,False,189.38302862404672
low_1p5s_rep3,75,2.5047687224669604,1.5362581497797358,True,-373.83514404296875,-320.4916687011719,-120.72024536132812,-325.36273193359375,133.44564819335938,-330.77783203125,-120.36991373697917,-325.54407755533856,1.1616308017168684,73.36126963045898,3,False,False,189.38302862404672
low_1p5s_rep3,76,2.53816563876652,1.5696550660792954,True,-374.8071594238281,-321.59368896484375,-121.5423812866211,-326.1078796386719,132.4213409423828,-331.1261901855469,-121.3093999226888,-326.2759195963542,1.076650465870062,72.7816257829958,3,False,False,189.38302862404672
low_1p5s_rep3,77,2.5715625550660794,1.603051982378855,True,-377.5743103027344,-321.9731140136719,-124.34954833984375,-326.4441833496094,129.77313232421875,-331.3614807128906,-124.0502421061198,-326.5929260253906,1.0601263688600124,76.55937764865966,3,False,False,189.38302862404672
low_1p5s_rep3,78,2.604959471365639,1.6364488986784145,True,-381.1739807128906,-322.5057373046875,-127.8592758178711,-326.5906066894531,126.31829071044922,-331.14801025390625,-127.5716552734375,-326.7481180826823,0.9756166461501379,86.03580068263092,3,False,False,189.38302862404672
low_1p5s_rep3,79,2.638356387665198,1.6698458149779736,False,-384.21533203125,-322.6918029785156,-131.0021514892578,-326.4533386230469,123.25919342041016,-330.64898681640625,-130.65276336669922,-326.59804280598956,0.8983223187883446,92.6743370883689,3,False,False,189.38302862404672
low_1p5s_rep3,80,2.6717533039647576,1.7032427312775331,False,-387.19610595703125,-322.6681823730469,-133.99636840820312,-326.4371337890625,120.08575439453125,-330.7707214355469,-133.70223999023438,-326.62534586588544,0.915076715623697,93.07197794584066,3,False,False,189.38302862404672
low_1p5s_rep3,81,2.705150220264317,1.7366396475770927,False,-390.2655944824219,-322.6252136230469,-136.98760986328125,-326.2886047363281,117.1220703125,-330.37872314453125,-136.71037801106772,-326.43084716796875,0.8754820590519734,93.61417948119158,3,False,False,189.38302862404672
low_1p5s_rep3,82,2.7385471365638767,1.7700365638766522,False,-393.13568115234375,-322.59381103515625,-139.80502319335938,-326.1470642089844,114.14179992675781,-330.34271240234375,-139.5996348063151,-326.36119588216144,0.8751518308809746,97.57263980907415,3,False,False,189.38302862404672
low_1p5s_rep3,83,2.7719440528634363,1.8034334801762117,False,-396.6703186035156,-322.605712890625,-143.44984436035156,-326.0325927734375,110.80386352539062,-330.0530700683594,-143.10543314615884,-326.23045857747394,0.8407748048364512,102.91836178755125,3,False,False,189.38302862404672
low_1p5s_rep3,84,2.805340969162996,1.8368303964757713,False,-399.9780578613281,-322.638427734375,-146.70254516601562,-326.065185546875,107.53089904785156,-329.9036560058594,-146.38323465983072,-326.2024230957031,0.8201598797951073,105.19221505028878,3,False,False,189.38302862404672
low_1p5s_rep3,85,2.838737885462555,1.8702273127753304,False,-404.2037353515625,-322.7383728027344,-150.88226318359375,-325.9403381347656,103.41193389892578,-329.6195983886719,-150.55802154541016,-326.0994364420573,0.7766526130915997,105.41111208180706,3,False,False,189.38302862404672
low_1p5s_rep3,86,2.8721348017621144,1.90362422907489,False,-407.827392578125,-322.8928527832031,-154.5069580078125,-325.96649169921875,99.6558837890625,-329.5687561035156,-154.22615559895834,-326.1427001953125,0.7536780828092454,105.58092366612631,3,False,False,189.38302862404672
