Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
low_6p0s_rep1,28,0.9329329724853406,0.0,True,-236.18655395507812,-326.8434753417969,17.059194564819336,-330.8987731933594,268.3729553222656,-334.427001953125,16.415198644002277,-330.72308349609375,0.8610904102233768,-7.552058104385582,3,False,False,653.839106667836
low_6p0s_rep1,29,0.9662520072169599,0.033319034731619346,True,-236.15365600585938,-326.8245849609375,17.001110076904297,-330.8846740722656,268.2704162597656,-334.3313903808594,16.372623443603516,-330.6802164713542,0.8526090322578205,-9.10014648576724,3,False,False,653.839106667836
low_6p0s_rep1,30,0.9995710419485792,0.06663806946323858,True,-235.97552490234375,-326.63226318359375,17.4148006439209,-330.50921630859375,268.6423645019531,-334.0284118652344,16.693880081176758,-330.3899637858073,0.8397200565195105,-3.795762362841459,3,False,False,653.839106667836
low_6p0s_rep1,31,1.0328900766801985,0.09995710419485793,True,-234.9380340576172,-326.1244201660156,18.337360382080078,-329.9273376464844,269.6095886230469,-333.4280090332031,17.66963831583659,-329.8265889485677,0.8293282413559588,3.2242643913091946,3,False,False,653.839106667836
low_6p0s_rep1,32,1.0662091114118177,0.13327613892647716,False,-235.0497283935547,-325.75811767578125,18.280792236328125,-329.7308654785156,269.6268310546875,-333.243896484375,17.619298299153645,-329.57762654622394,0.8497959207432061,10.055120223984662,3,False,False,653.839106667836
low_6p0s_rep1,33,1.0995281461434372,0.16659517365809662,False,-236.45346069335938,-326.0401916503906,16.853702545166016,-329.9386901855469,268.40045166015625,-333.41375732421875,16.266897837320965,-329.79754638671875,0.8367651441268187,18.88700798414209,3,False,False,653.839106667836
low_6p0s_rep1,34,1.1328471808750564,0.19991420838971585,False,-237.24537658691406,-326.03192138671875,16.087007522583008,-329.8798522949219,267.4982604980469,-333.5071716308594,15.446630477905273,-329.8063151041667,0.8484881206374952,24.645346027677444,3,False,False,653.839106667836
low_6p0s_rep1,35,1.1661662156066757,0.2332332431213351,False,-238.4373016357422,-326.1557312011719,14.95171070098877,-330.0068359375,266.2944030761719,-333.5771484375,14.269604047139486,-329.9132385253906,0.8423985297221358,25.087032341638114,3,False,False,653.839106667836
low_6p0s_rep1,36,1.1994852503382951,0.26655227785295454,False,-238.90138244628906,-326.04852294921875,14.475728034973145,-329.81683349609375,265.8284912109375,-333.44769287109375,13.800945599873861,-329.77101643880206,0.8398766653865625,24.28972663922621,3,False,False,653.839106667836
low_6p0s_rep1,37,1.2328042850699144,0.2998713125845738,False,-239.46827697753906,-325.9134216308594,13.948659896850586,-329.8004150390625,265.34881591796875,-333.29644775390625,13.276399612426758,-329.6700948079427,0.8378996796077967,23.056902773186927,3,False,False,653.839106667836
