frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity
195,6.4972132978723405,-0.002786702127659524,1101.5139738515052,347.8008876094518,59.11300277709961,-28.750673294067383,7.617837979902091,0.8422624789164892
196,6.530532340425532,0.03053234042553221,1096.570172353148,348.0152421151366,58.2236442565918,-28.82322883605957,7.7050575715914045,0.821083953700092
197,6.563851382978724,0.06385138297872395,1090.0863257163583,347.1751904243743,57.05026626586914,-28.71464729309082,7.587624694174613,0.8090478754609244
198,6.597170425531916,0.09717042553191568,1083.824387254902,347.3085784313725,55.922874450683594,-28.781444549560547,7.536538295113953,0.8607058177628956
199,6.6304894680851065,0.13048946808510653,1078.8637080150356,346.66496907966535,55.02507019042969,-28.698204040527344,7.5766081733821355,0.8292129093333608
200,6.663808510638298,0.16380851063829827,1075.6629416005767,346.88296082672434,54.44974899291992,-28.75957489013672,7.610981855769933,0.8075578292648398
201,6.69712755319149,0.19712755319149,1074.0502464238489,348.5024642384902,54.16934585571289,-29.064834594726562,7.6096098896739255,0.809939910701019
202,6.730446595744681,0.23044659574468085,1070.1823144104803,349.95815138282387,53.481624603271484,-29.355634689331055,7.5752299817975866,0.8090878726545482
203,6.763765638297873,0.2637656382978726,1064.1963081292154,349.21961898000234,52.398475646972656,-29.26212501525879,7.6697442362704615,0.8305458365627579
204,6.797084680851064,0.2970846808510643,1059.079147090712,348.67967714733163,51.47308349609375,-29.19879913330078,7.601372892971877,0.8212551777707633
205,6.830403723404256,0.33040372340425606,1055.3181818181818,349.22593939393937,50.7989501953125,-29.323625564575195,7.577986114318032,0.8419649178673743
206,6.863722765957447,0.3637227659574469,1054.576685660019,349.9623694207027,50.67002487182617,-29.46247673034668,7.657482447076233,0.8174557996595986
207,6.897041808510639,0.39704180851063864,1047.224212034384,349.68218720152817,49.343544006347656,-29.461544036865234,7.635635091719994,0.8353884300366943
