Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase240_rep3,1,0.7663356910569106,3.765040569105691,2.9987048780487804,17.891681671142578,-120.65345425075957,138.54513592190216,138.91574568218658,0.37060976028442383,0.37060976028442383,3.0174560546875,0.679693187944256,0.7164969573918469
phase240_rep3,2,3.765040569105691,6.763745447154471,2.9987048780487804,-122.14112938774957,-252.43323630756808,130.2921069198185,130.04618355962972,0.0,0.0,1.8042093912760606,0.5437319225527036,0.48781608448825237
phase240_rep3,3,6.763745447154471,9.762450325203252,2.9987048780487804,-256.92577828301324,-394.0186818440755,137.09290356106226,136.9990274217393,0.0,0.0,2.68975830078125,0.4564549741023106,0.7438360995665005
