Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,71.54359436035156,71.13098526000977,False,81.36798095703125,96.36798095703125
1,0.0333254330943847,70.71837615966797,71.3352279663086,False,81.36798095703125,96.36798095703125
2,0.0666508661887694,71.3352279663086,71.3352279663086,False,81.36798095703125,96.36798095703125
3,0.09997629928315412,71.40837860107422,71.3352279663086,False,81.36798095703125,96.36798095703125
4,0.1333017323775388,71.15898132324219,71.15898132324219,False,81.36798095703125,96.36798095703125
5,0.16662716547192352,70.35517120361328,70.35517120361328,False,81.36798095703125,96.36798095703125
6,0.19995259856630823,69.72892761230469,70.35517120361328,False,81.36798095703125,96.36798095703125
7,0.23327803166069294,71.65416717529297,70.6517105102539,False,81.36798095703125,96.36798095703125
8,0.2666034647550776,70.6517105102539,71.11463165283203,False,81.36798095703125,96.36798095703125
9,0.29992889784946236,71.11463165283203,71.11463165283203,False,81.36798095703125,96.36798095703125
10,0.33325433094384704,71.4007339477539,71.4007339477539,False,81.36798095703125,96.36798095703125
11,0.3665797640382318,72.08448028564453,71.45714569091797,False,81.36798095703125,96.36798095703125
12,0.39990519713261646,71.45714569091797,71.45714569091797,False,81.36798095703125,96.36798095703125
13,0.4332306302270012,70.74851989746094,70.74851989746094,False,81.36798095703125,96.36798095703125
14,0.4665560633213859,70.6642837524414,70.6642837524414,False,81.36798095703125,96.36798095703125
15,0.49988149641577057,69.82561492919922,70.6642837524414,False,81.36798095703125,96.36798095703125
16,0.5332069295101552,71.54387664794922,71.54387664794922,False,81.36798095703125,96.36798095703125
17,0.56653236260454,71.9280776977539,71.87377166748047,False,81.36798095703125,96.36798095703125
18,0.5998577956989247,71.87377166748047,71.87377166748047,False,81.36798095703125,96.36798095703125
19,0.6331832287933095,71.17462921142578,71.6554183959961,False,81.36798095703125,96.36798095703125
20,0.6665086618876941,71.6554183959961,71.6554183959961,False,81.36798095703125,96.36798095703125
21,0.6998340949820788,72.0108413696289,72.0108413696289,False,81.36798095703125,96.36798095703125
22,0.7331595280764636,72.52660369873047,72.52660369873047,False,81.36798095703125,96.36798095703125
23,0.7664849611708482,72.97118377685547,72.52660369873047,False,81.36798095703125,96.36798095703125
24,0.7998103942652329,71.10824584960938,72.10738372802734,False,81.36798095703125,96.36798095703125
25,0.8331358273596177,72.10738372802734,72.10738372802734,False,81.36798095703125,96.36798095703125
26,0.8664612604540024,72.80049133300781,72.10738372802734,False,81.36798095703125,96.36798095703125
27,0.899786693548387,72.04779052734375,72.04779052734375,False,81.36798095703125,96.36798095703125
