frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity,nearest_commanded_x_mm,nearest_commanded_y_mm,x_path_deviation_mm,y_path_deviation_mm,path_deviation_mm
195,6.504009239888425,0.004009239888424609,1087.28715784088,339.80148375543615,61.8212890625,-29.711618423461914,7.365522351758726,0.7724023490526812,61.94983203541848,-27.813325341565353,-0.12854297291848127,-1.8982930818965613,1.9026402499324633
196,6.537363133426314,0.03736313342631359,1085.6317338451695,339.88918746001275,61.5232048034668,-29.723472595214844,7.364109030753341,0.7820533060092686,61.91333919662894,-27.80590078960112,-0.3901343931621426,-1.917571805613722,1.9568562733151005
197,6.5707170269642035,0.07071702696420346,1081.5574603174603,340.1813333333333,60.78932571411133,-29.766481399536133,7.392324111232714,0.7754470976503186,60.35190459398768,-27.833358206241122,0.43742112012364487,-1.9331231932950104,1.981994580412702
198,6.604070920502092,0.10407092050209243,1077.5229276895943,340.4462081128748,60.062652587890625,-29.804641723632812,7.421834504462938,0.7428792974495172,60.31216606777441,-27.842350116693886,-0.24951347988378814,-1.9622916069389262,1.9780913344197915
199,6.637424814039981,0.1374248140399814,1075.629529683886,340.91840143921866,59.720558166503906,-29.88564682006836,7.348544559641971,0.7688456229634134,60.106331363696086,-27.80420090922624,-0.3857731971921794,-2.0814459108421204,2.116893487975543
200,6.670778707577871,0.17077870757787128,1073.2070552147238,341.34125766871165,59.28342819213867,-29.95640754699707,7.368348180503304,0.7855869244530298,59.10295733227998,-27.800497845504516,0.18047085985869415,-2.155909701492554,2.1634501085645237
201,6.70413260111576,0.20413260111576026,1070.9115413819286,341.24715261959,58.870704650878906,-29.933725357055664,7.40498582324253,0.784394347850348,58.91302754395188,-27.796736301615315,-0.04232289307297066,-2.136989055440349,2.137408115065979
202,6.73748649465365,0.23748649465365013,1061.019175694185,340.39534304569787,57.093353271484375,-29.755016326904297,7.465184259755785,0.798303921603831,56.689490898627426,-27.77054959286928,0.40386237285694904,-1.984466734035017,2.0251451885485277
203,6.770840388191539,0.2708403881915391,1052.7003831417624,339.0491698595147,55.600440979003906,-29.490463256835938,7.371172925932163,0.8162718514251208,55.583682213941,-27.781392907751613,0.01675876506290308,-1.7090703490843246,1.7091525134772638
204,6.804194281729429,0.304194281729429,1043.9951892644638,338.244841119129,54.03620147705078,-29.323230743408203,7.40358003569816,0.7569081455309846,54.21603483661849,-27.803826360143727,-0.1798333595677093,-1.519404383264476,1.5300097114386926
205,6.837548175267318,0.33754817526731795,1036.8055449573953,337.7977871041587,52.743534088134766,-29.224510192871094,7.386689717036624,0.7831371957390535,52.672885093034616,-27.75879637684096,0.0706489951001501,-1.465713816030135,1.4674155072815205
206,6.870902068805207,0.37090206880520693,1033.2790132924335,337.42165132924333,52.10990524291992,-29.147628784179688,7.368348180503304,0.7855869231561858,52.2424509797543,-27.77108867587543,-0.13254573683438053,-1.3765401083042583,1.3829067365962422
207,6.904255962343097,0.4042559623430968,1031.9907233295723,337.51711169612634,51.87774658203125,-29.16179084777832,7.440044185237402,0.7766427005231279,52.01377614767326,-27.74906979394761,-0.13602956564201207,-1.4127210538307118,1.419255022420323
208,6.937609855880986,0.4376098558809858,1024.7900811770673,337.14320142059864,50.58272933959961,-29.076297760009766,7.3965470902182435,0.7916113640577311,50.68734305156166,-27.817311246936686,-0.10461371196205249,-1.2589865130730793,1.2633254010073534
209,6.970963749418876,0.47096374941887564,1016.6209377007063,336.9898522800257,49.1126594543457,-29.028446197509766,7.349960873533824,0.8010464710307253,48.99338397241801,-27.78030792643647,0.11927548192769422,-1.2481382710732944,1.2538244631155178
210,7.004317642956765,0.5043176429567646,1014.439544989775,337.0778374233129,48.7197380065918,-29.039066314697266,7.368348180503304,0.8078047893885003,48.603012599572,-27.81761287469909,0.11672540701979983,-1.2214534399981751,1.227018062918111
211,7.037671536494654,0.5376715364946536,1011.3493840985442,336.9564514122185,48.16378402709961,-29.009462356567383,7.467972377223586,0.808097993490023,48.22528837733617,-27.835889442813453,-0.06150435023656087,-1.1735729137539295,1.1751834618453876
212,7.0710254300325435,0.5710254300325435,1006.2924812030075,336.5177944862155,47.254638671875,-28.917469024658203,7.441443084222263,0.783178216065718,47.303871701779464,-27.78984725048736,-0.049233029904463876,-1.1276217741708443,1.1286960427049333
213,7.1043793235704324,0.6043793235704324,1001.7018815153825,335.9124078311721,46.42985534667969,-28.796361923217773,7.38809871842608,0.7771446505050386,46.466186393965366,-27.75597685111155,-0.03633104728567815,-1.040385072106222,1.0410192328955037
214,7.137733217108322,0.6377332171083223,995.7399211496883,335.6680656238077,45.357112884521484,-28.737394332885742,7.386689717036624,0.7959463555124914,45.383663411317194,-27.723470621032995,-0.026550526795709573,-1.0139237118527475,1.0142712772874833
215,7.171087110646211,0.6710871106462113,990.6552944149607,335.4495830174375,44.44220733642578,-28.685274124145508,7.410606306650001,0.7523714646181363,44.45930465116246,-27.705769618892734,-0.017097314736680858,-0.9795045052527733,0.9796537112580574
216,7.204441004184101,0.7044410041841012,985.9527213443691,335.26348131427136,43.59596633911133,-28.639963150024414,7.438645023177971,0.7915414476704918,43.595966339111314,-27.698196254605044,1.4210854715202004e-14,-0.9417668954193701,0.9417668954193701
217,7.23779489772199,0.7377948977219901,978.2824880629759,335.2641631178216,42.21479415893555,-28.62126350402832,7.332947052397441,0.8481980362434864,42.20678738518514,-27.7037781080764,0.00800677375040948,-0.9174853959519211,0.9175203323147361
218,7.271148791259879,0.7711487912598791,971.2088736333587,335.1299262649377,40.94133758544922,-28.57954216003418,7.38809871842608,0.8160687125070407,40.919041321749866,-27.728082201275473,0.022296263699352892,-0.8514599587587064,0.8517518328388435
219,7.304502684797769,0.804502684797769,968.67263264788,335.2055090124397,40.48439025878906,-28.5870361328125,7.393732038892606,0.8173136699616628,40.45482978110222,-27.740534806607794,0.029560477686843,-0.8465013262047059,0.8470173062620386
220,7.337856578335658,0.837856578335658,964.5074984247005,335.1891619407687,39.734336853027344,-28.5738468170166,7.420431908871756,0.8032346853607554,39.699107487943394,-27.766961698713672,0.035229365083949915,-0.8068851183029295,0.8076538257836403
221,7.371210471873548,0.8712104718735478,959.0649383657388,335.1447452026941,38.75425720214844,-28.55242919921875,7.389507451152856,0.7837347823058136,38.71543627201674,-27.811681725031207,0.03882093013169907,-0.7407474741875433,0.741764036019215
222,7.404564365411437,0.9045643654114368,954.2805534204458,335.3809889828337,37.8919563293457,-28.58356285095215,7.359867439330648,0.7712167749524695,38.13309754466367,-27.8422008045223,-0.24114121531796684,-0.7413620464298489,0.779593977408548
223,7.437918258949327,0.9379182589493267,948.2902564102563,335.44974358974355,36.8128547668457,-28.581340789794922,7.357038353145271,0.7922396264532617,36.75054214984556,-27.742823250528136,0.062312617000145565,-0.8385175392667854,0.840829665208972
