Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold
0,0.0,61.7137336730957,61.824106216430664,False,82.68712622833252
1,0.033319059011164276,61.934478759765625,61.7137336730957,False,82.68712622833252
2,0.06663811802232855,61.17930603027344,61.17930603027344,False,82.68712622833252
3,0.09995717703349281,60.89237976074219,60.89237976074219,False,82.68712622833252
4,0.1332762360446571,60.76274490356445,60.89237976074219,False,82.68712622833252
5,0.16659529505582138,61.028770446777344,61.028770446777344,False,82.68712622833252
6,0.19991435406698563,61.119415283203125,61.028770446777344,False,82.68712622833252
7,0.2332334130781499,61.009403228759766,61.119415283203125,False,82.68712622833252
8,0.2665524720893142,62.48341369628906,62.23950958251953,False,82.68712622833252
9,0.2998715311004785,62.23950958251953,62.48341369628906,False,82.68712622833252
10,0.33319059011164276,62.93226623535156,62.93226623535156,False,82.68712622833252
11,0.366509649122807,63.64657211303711,62.93226623535156,False,82.68712622833252
12,0.39982870813397126,62.67734146118164,62.67734146118164,False,82.68712622833252
13,0.43314776714513553,62.163265228271484,62.31146240234375,False,82.68712622833252
14,0.4664668261562998,62.31146240234375,62.31146240234375,False,82.68712622833252
15,0.4997858851674641,64.37132263183594,62.330562591552734,False,82.68712622833252
16,0.5331049441786284,62.330562591552734,63.55516815185547,False,82.68712622833252
17,0.5664240031897927,63.55516815185547,63.55516815185547,False,82.68712622833252
18,0.599743062200957,65.8997573852539,65.8997573852539,False,82.68712622833252
19,0.6330621212121212,66.38682556152344,65.95294952392578,False,82.68712622833252
20,0.6663811802232855,65.95294952392578,65.95294952392578,False,82.68712622833252
21,0.6997002392344497,65.86756134033203,65.95294952392578,False,82.68712622833252
22,0.733019298245614,65.97073364257812,65.86756134033203,False,82.68712622833252
23,0.7663383572567782,64.5968246459961,65.34158325195312,False,82.68712622833252
24,0.7996574162679425,65.34158325195312,65.34158325195312,False,82.68712622833252
25,0.8329764752791068,66.06471252441406,66.06471252441406,False,82.68712622833252
26,0.8662955342902711,66.81896209716797,66.81896209716797,False,82.68712622833252
27,0.8996145933014353,67.16423797607422,67.1406478881836,False,82.68712622833252
28,0.9329336523125996,67.1406478881836,67.1406478881836,False,82.68712622833252
29,0.9662527113237639,66.97463989257812,66.97463989257812,False,82.68712622833252
30,0.9995717703349282,66.91551208496094,66.91551208496094,False,82.68712622833252
31,1.0328908293460926,66.64827728271484,66.91551208496094,False,82.68712622833252
32,1.0662098883572568,136.3468017578125,136.3468017578125,True,82.68712622833252
33,1.099528947368421,167.08274841308594,167.08274841308594,True,82.68712622833252
34,1.1328480063795854,168.44900512695312,168.44900512695312,True,82.68712622833252
35,1.1661670653907497,169.23422241210938,169.23422241210938,True,82.68712622833252
36,1.199486124401914,170.85025024414062,169.23422241210938,True,82.68712622833252
37,1.2328051834130782,69.17438507080078,69.17438507080078,False,82.68712622833252
38,1.2661242424242425,69.04261016845703,69.04261016845703,False,82.68712622833252
39,1.2994433014354068,67.60812377929688,68.95147705078125,False,82.68712622833252
40,1.332762360446571,68.95147705078125,67.64167022705078,False,82.68712622833252
41,1.3660814194577353,67.64167022705078,67.64167022705078,False,82.68712622833252
42,1.3994004784688994,66.9421157836914,66.9421157836914,False,82.68712622833252
43,1.4327195374800636,66.36650085449219,66.36650085449219,False,82.68712622833252
44,1.466038596491228,65.28292083740234,65.28292083740234,False,82.68712622833252
45,1.4993576555023922,65.14390563964844,65.14390563964844,False,82.68712622833252
46,1.5326767145135565,64.15219116210938,64.795654296875,False,82.68712622833252
47,1.5659957735247207,64.795654296875,64.73146057128906,False,82.68712622833252
48,1.599314832535885,64.73146057128906,64.73146057128906,False,82.68712622833252
49,1.6326338915470493,62.86521530151367,62.86521530151367,False,82.68712622833252
50,1.6659529505582136,62.64778137207031,62.64778137207031,False,82.68712622833252
51,1.6992720095693779,62.333168029785156,62.64778137207031,False,82.68712622833252
52,1.7325910685805421,62.758087158203125,62.333168029785156,False,82.68712622833252
53,1.7659101275917064,62.03946304321289,62.03946304321289,False,82.68712622833252
54,1.7992291866028707,61.81847381591797,62.03946304321289,False,82.68712622833252
55,1.832548245614035,62.25369644165039,61.81847381591797,False,82.68712622833252
56,1.8658673046251992,61.564632415771484,61.936580657958984,False,82.68712622833252
57,1.8991863636363635,61.936580657958984,61.936580657958984,False,82.68712622833252
58,1.9325054226475278,63.44950485229492,63.44950485229492,False,82.68712622833252
59,1.965824481658692,63.82891845703125,63.44950485229492,False,82.68712622833252
60,1.9991435406698563,62.4212532043457,63.16502380371094,False,82.68712622833252
61,2.0324625996810206,63.16502380371094,62.796302795410156,False,82.68712622833252
62,2.065781658692185,62.796302795410156,62.796302795410156,False,82.68712622833252
63,2.099100717703349,62.52426528930664,62.52426528930664,False,82.68712622833252
64,2.1324197767145137,61.05874252319336,62.52426528930664,False,82.68712622833252
65,2.1657388357256777,62.80170440673828,62.06024169921875,False,82.68712622833252
66,2.199057894736842,62.06024169921875,62.10906982421875,False,82.68712622833252
67,2.2323769537480063,62.10906982421875,62.06024169921875,False,82.68712622833252
68,2.2656960127591708,60.21711349487305,60.76863098144531,False,82.68712622833252
69,2.299015071770335,60.76863098144531,60.76863098144531,False,82.68712622833252
70,2.3323341307814993,61.2311897277832,61.2311897277832,False,82.68712622833252
71,2.3656531897926634,61.40693664550781,61.40693664550781,False,82.68712622833252
72,2.398972248803828,61.602203369140625,61.602203369140625,False,82.68712622833252
73,2.432291307814992,61.79298782348633,61.79298782348633,False,82.68712622833252
74,2.4656103668261564,63.70268630981445,63.30024337768555,False,82.68712622833252
75,2.4989294258373205,63.30024337768555,63.30024337768555,False,82.68712622833252
76,2.532248484848485,62.831459045410156,63.04264450073242,False,82.68712622833252
77,2.565567543859649,63.04264450073242,62.831459045410156,False,82.68712622833252
78,2.5988866028708135,61.9691047668457,63.04264450073242,False,82.68712622833252
79,2.6322056618819776,63.347286224365234,63.347286224365234,False,82.68712622833252
80,2.665524720893142,63.734317779541016,63.347286224365234,False,82.68712622833252
81,2.698843779904306,62.54999542236328,63.04482650756836,False,82.68712622833252
82,2.7321628389154706,63.04482650756836,63.04482650756836,False,82.68712622833252
83,2.7654818979266347,63.63581085205078,63.63581085205078,False,82.68712622833252
84,2.7988009569377987,63.83786392211914,63.83786392211914,False,82.68712622833252
85,2.8321200159489632,65.55738830566406,65.52268981933594,False,82.68712622833252
86,2.8654390749601273,65.52268981933594,65.55738830566406,False,82.68712622833252
87,2.898758133971292,65.56773376464844,65.52268981933594,False,82.68712622833252
88,2.932077192982456,65.500244140625,65.500244140625,False,82.68712622833252
89,2.9653962519936203,65.2159652709961,65.500244140625,False,82.68712622833252
90,2.9987153110047844,65.59608459472656,65.2159652709961,False,82.68712622833252
91,3.032034370015949,65.16453552246094,65.59608459472656,False,82.68712622833252
92,3.065353429027113,65.9551773071289,65.58598327636719,False,82.68712622833252
93,3.0986724880382774,65.58598327636719,65.58598327636719,False,82.68712622833252
94,3.1319915470494415,64.0205307006836,65.19680786132812,False,82.68712622833252
95,3.165310606060606,65.19680786132812,64.85679626464844,False,82.68712622833252
96,3.19862966507177,64.85679626464844,65.19680786132812,False,82.68712622833252
97,3.2319487240829345,65.22352600097656,65.22352600097656,False,82.68712622833252
98,3.2652677830940986,66.0063705444336,66.0063705444336,False,82.68712622833252
99,3.298586842105263,66.02975463867188,66.02975463867188,False,82.68712622833252
100,3.331905901116427,66.79366302490234,66.02975463867188,False,82.68712622833252
101,3.3652249601275916,64.880859375,66.40269470214844,False,82.68712622833252
102,3.3985440191387557,66.40269470214844,65.76029205322266,False,82.68712622833252
103,3.43186307814992,65.76029205322266,66.40269470214844,False,82.68712622833252
104,3.4651821371610843,67.3633041381836,66.65345001220703,False,82.68712622833252
105,3.4985011961722488,66.65345001220703,66.65345001220703,False,82.68712622833252
106,3.531820255183413,66.25592041015625,66.25592041015625,False,82.68712622833252
107,3.5651393141945773,65.77167510986328,66.25592041015625,False,82.68712622833252
108,3.5984583732057414,67.17142486572266,67.17142486572266,False,82.68712622833252
109,3.631777432216906,68.0946044921875,67.17142486572266,False,82.68712622833252
110,3.66509649122807,65.70118713378906,66.83660125732422,False,82.68712622833252
111,3.6984155502392344,66.83660125732422,66.83660125732422,False,82.68712622833252
112,3.7317346092503985,68.26396942138672,67.83995056152344,False,82.68712622833252
113,3.765053668261563,67.83995056152344,67.83995056152344,False,82.68712622833252
114,3.798372727272727,67.22142791748047,67.30443572998047,False,82.68712622833252
115,3.8316917862838915,67.30443572998047,67.30443572998047,False,82.68712622833252
116,3.8650108452950556,67.79631042480469,67.71354675292969,False,82.68712622833252
117,3.89832990430622,67.71354675292969,67.71354675292969,False,82.68712622833252
118,3.931648963317384,67.62894439697266,67.69950866699219,False,82.68712622833252
119,3.9649680223285486,67.69950866699219,67.62894439697266,False,82.68712622833252
120,3.9982870813397127,64.96580505371094,66.42843627929688,False,82.68712622833252
121,4.031606140350877,66.42843627929688,66.18218994140625,False,82.68712622833252
122,4.064925199362041,66.18218994140625,66.42843627929688,False,82.68712622833252
