frame,time_s,x_px,y_px,area_px2,x_mm,y_mm,radius_px,radius_mm
215,7.166481958762886,881.5434960777426,330.60344221988055,1423.5,-19.889162031914505,9.202999836700785,133.4231157898856,21.915153942559115
216,7.19981443298969,882.4679888656924,328.67861285084666,1437.0,-19.737311270172352,9.519158934663738,133.4094846229305,21.912914981787818
217,7.2331469072164944,882.7311940472038,327.6034182071852,1433.5,-19.694079015872546,9.695762936111004,133.64387176905132,21.95141378582927
218,7.266479381443299,884.3624439074905,324.6925555172017,1448.5,-19.42614124815275,10.173881016167684,133.50765967442206,21.929040533601075
219,7.299811855670103,885.4239594142741,323.0775971405511,1445.5,-19.25178408668298,10.439142857982697,133.33042434340078,21.899929089602807
220,7.333144329896907,886.5323976608186,320.780350877193,1425.0,-19.069719722011,10.81647256736188,133.47537712901988,21.92373802700049
221,7.366476804123711,887.7185055458259,318.95341506129597,1427.5,-18.874897882193125,11.11655235047539,133.36275343419018,21.90523924142529
222,7.399809278350515,889.1286695075756,316.9197443181818,1408.0,-18.64327414800705,11.45058897628775,133.2025896384376,21.87893184919297
223,7.43314175257732,890.4819262922406,314.63369833980926,1415.5,-18.42099759132366,11.826079004677574,133.2723658127891,21.890392798769685
224,7.466474226804124,891.4926264044943,312.90472846441946,1424.0,-18.254987013481333,12.110067583095159,133.3709218147064,21.90658092285294
225,7.499806701030928,893.1621460861288,310.3357125862479,1401.0,-17.980763310815217,12.532036281080524,133.4350345717375,21.917111638851438
226,7.533139175257731,893.8058413148871,309.4816128650822,1409.5,-17.875034405094393,12.672324766781308,133.39959709103834,21.91129092450025
227,7.566471649484535,895.7732769754607,307.1671950217212,1419.5,-17.55187709372226,13.05247496057933,133.16750027638042,21.873168314391098
228,7.59980412371134,896.7336167198016,305.57976148305585,1411.5,-17.3941383599969,13.313215763756334,133.35695245515583,21.904286412915756
229,7.633136597938144,898.4008790191996,303.0545917187138,1441.0,-17.1202854392521,13.727982603737793,133.6018626671738,21.94451366264459
230,7.666469072164948,899.1412133891214,301.69153881915383,1434.0,-16.998683259676604,13.951868202187992,133.88567904672817,21.99113136912319
231,7.699801546391752,900.7171964140178,299.85399930143205,1431.5,-16.739823238330256,14.253689675686076,133.85515220958843,21.986117242962695
232,7.733134020618556,902.6691288544963,297.84746160159455,1421.5,-16.419212378170723,14.583269616336967,133.69901377844977,21.960471029152625
233,7.766466494845361,904.5506648326455,295.88915635029804,1454.0,-16.110164351781222,14.904927230121595,133.6202513313353,21.94753405685073
234,7.799798969072165,906.1184375355881,294.34950461223093,1463.5,-15.852652900871643,15.157819726732196,133.5330998693839,21.933219163260688
235,7.833131443298969,906.7001506198585,293.6864789711505,1438.5,-15.757104751536989,15.266723711668538,133.57377267412517,21.939899795562695
236,7.866463917525773,908.4034478768945,291.998264491496,1440.5,-15.477332979030448,15.5440180919613,133.546732628894,21.935458385614005
237,7.899796391752577,910.0618721461186,290.5567351598173,1460.0,-15.204931731713163,15.78079368387749,133.41609070876444,21.914000051546168
238,7.9331288659793815,911.9439871970735,288.8702560585277,1458.0,-14.895788590848131,16.057803022977883,133.34858502061263,21.902912036256712
239,7.966461340206186,913.4651613638955,287.4599156118143,1461.5,-14.64593109170348,16.28945574535782,133.36416529331728,21.905471143595555
240,7.999793814432989,915.2924137931035,285.57114942528733,1450.0,-14.345799303887416,16.599691355538177,133.5727331437392,21.939729049524416
241,8.033126288659794,917.2016374269006,283.8693567251462,1425.0,-14.032203495561923,16.87921599998321,133.63639712019486,21.95018605194383
242,8.066458762886597,918.9621666079191,282.8464340265538,1418.5,-13.743031204883682,17.04723417493194,133.31265977502323,21.897011205033763
243,8.099791237113402,921.0523909985935,280.9198312236287,1422.0,-13.399705469871925,17.363684564823604,133.53081614837336,21.93284405511536
244,8.133123711340206,922.2077982182112,280.0392224921902,1440.5,-13.20992630803507,17.50832723636058,133.52998719282633,21.932707896636995
245,8.16645618556701,922.949167791273,279.4997750787224,1482.0,-13.088154093184654,17.596933120281623,133.5172395322293,21.93061405448125
246,8.199788659793814,925.3885648942252,277.19165237278446,1457.5,-12.687475674593246,17.976049318546725,133.9549459984892,22.0025086773354
247,8.233121134020617,926.9866066274101,275.9832582842628,1443.5,-12.424992443092846,18.174531735303766,134.0356710207819,22.01576800859961
248,8.266453608247422,928.3734663456025,275.46038298360276,1453.5,-12.197196502029792,18.260415599122176,133.6923728493778,21.959380236286094
249,8.299786082474226,930.4334812791624,273.68237168544437,1464.5,-11.858832762540828,18.552459380891694,134.05386901709483,22.018757085029755
250,8.33311855670103,932.4473744292236,272.70616438356166,1460.0,-11.528044666743693,18.712804409367124,133.8102176465571,21.978736603855722
251,8.366451030927834,934.0780043783845,271.5617006567577,1446.5,-11.26020872131812,18.900786069112513,133.94410243987602,22.00072758974135
252,8.39978350515464,935.913289458492,270.89724050340607,1443.5,-10.958757546078166,19.009925677067173,133.58937216039232,21.942462058787818
253,8.433115979381443,938.6984671699839,269.0376344086021,1457.0,-10.501283607297939,19.315371653192692,133.85116300159322,21.985462003375417
254,8.466448453608248,940.25746097337,268.09228650137743,1452.0,-10.245214117431535,19.470647931920364,133.94943327786507,22.00160319614944
255,8.499780927835051,942.3560817084493,267.5904131847725,1436.0,-9.900509257227725,19.55308215576491,133.43271823670037,21.916731173752712
256,8.533113402061856,943.8929600184352,266.538080424012,1446.5,-9.64807230464327,19.725931023176933,133.69005415434094,21.95899938355021
257,8.56644587628866,945.8471493529206,265.54692783024365,1429.5,-9.327090742755622,19.88873086145388,133.7397537758741,21.967162698057884
258,8.599778350515464,946.2692441657958,265.1627771972599,1435.5,-9.257760381612778,19.95182877525337,133.90944972385358,21.99503577538322
259,8.633110824742268,948.7938489998843,264.1129610359579,1441.5,-8.843086333149495,20.124264283524305,133.82702042000003,21.981496510671597
260,8.666443298969073,949.5522797394583,263.70574791452407,1458.5,-8.718511769633018,20.191150281432687,133.8974636426414,21.99306702496559
261,8.699775773195876,951.5537377868666,262.7500568052715,1467.0,-8.38976617739546,20.34812546265831,133.99976419604448,22.009870203057815
262,8.73310824742268,953.2754606081156,261.9380580987905,1474.5,-8.106967949736694,20.481498728215335,134.10764504086683,22.027589961045315
263,8.766440721649484,955.1940484272459,261.1774157049106,1473.0,-7.791834045393066,20.60643656270098,134.1246675571524,22.030385961293696
264,8.799773195876288,956.844702137335,260.3613005911778,1466.0,-7.520709136127512,20.74048596071136,134.3167223785326,22.061931551808804
265,8.833105670103093,958.7316017316017,259.6835269993165,1463.0,-7.210780119422291,20.851812341570525,134.32563608727438,22.063395655672057
266,8.866438144329896,960.612265758092,259.2013628620102,1467.5,-6.901875313753734,20.931009272567763,134.18063486370534,22.039578762193276
267,8.899770618556701,962.6670081967213,258.3507513661202,1464.0,-6.564377597647448,21.07072480662182,134.3633061313747,22.069583075375117
268,8.933103092783504,965.1931870141746,257.8190443529949,1458.0,-6.149445017613095,21.158059306164834,134.14418247785835,22.03359134657432
269,8.96643556701031,966.1917145108634,257.4284588539908,1480.5,-5.985433829025082,21.222214166345786,134.2448117109426,22.050120005203727
270,8.999768041237113,969.4233445566778,256.7645342312009,1485.0,-5.454628731871228,21.33126581177137,134.04698569417096,22.017626478233325
271,9.033100515463918,970.1607508532423,256.60204778157,1465.0,-5.333507497280405,21.357954706991364,134.02384724089376,22.013825916669756
272,9.066432989690721,972.1259005145797,256.2077758719268,1457.5,-5.010725668259133,21.422715071369787,133.945220168213,22.00091118003173
273,9.099765463917526,974.1949664047374,255.5166837490035,1463.5,-4.670875281527705,21.53622906160072,134.1645024395702,22.036928962296948
274,9.13309793814433,975.4278489548213,255.5708024275118,1483.0,-4.468370560226393,21.527339903499023,133.8556156672586,21.98619336729938
275,9.166430412371133,977.1514330850823,255.177048070413,1477.0,-4.185266606882165,21.592015258292587,133.90252694423822,21.9938986877048
276,9.199762886597938,979.147025431426,254.64180290644865,1468.0,-3.857484473945131,21.67993090990847,134.06408902422578,22.020435752389925
277,9.233095360824741,981.8736338797814,254.07354280510015,1464.0,-3.4096307153738423,21.773269365743054,134.1748072878291,22.0386215650713
278,9.266427835051546,983.0229258880943,254.00397230734308,1468.5,-3.22085599565591,21.784696532311457,134.0706311125881,22.02151031036826
279,9.29976030927835,985.3849287169043,253.64120841819417,1473.0,-2.832889822780379,21.844281608169073,134.10532118057165,22.027208259899993
280,9.333092783505155,987.4092331768387,253.53632908562483,1491.0,-2.500391637563844,21.861508358609154,133.96423155724474,22.004033858698207
281,9.366425257731958,989.1961898395722,253.29188948306592,1496.0,-2.2068785523638472,21.901658309298153,134.01616113330468,22.012563450042165
282,9.399757731958763,990.1990505256019,253.38634565389395,1474.5,-2.042155624202785,21.886143594982972,133.82528828049882,21.981212001472468
283,9.433090206185566,993.0705816554809,253.19194630872482,1490.0,-1.5704978729233945,21.918074280685314,133.783010600498,21.974267763511396
284,9.466422680412371,995.0327999092043,253.12280104414936,1468.5,-1.2481975365486326,21.929431601405938,133.72613545137418,21.96492584669904
285,9.499755154639175,996.5581368469717,253.1190476190476,1442.0,-0.9976562895724586,21.93004811293342,133.65188147522164,21.95272940451137
286,9.53308762886598,998.1082339579783,252.73242475865985,1467.5,-0.7430481085798726,21.993552097628644,133.97681294314515,22.0061003897276
287,9.566420103092783,999.9731109598366,252.82108009984114,1469.0,-0.43673636988518244,21.97899018728563,133.83817614375445,21.983328872342746
288,9.599752577319586,1002.1342403628117,252.55861678004533,1470.0,-0.08176427021861946,22.022100588534677,134.07514893413614,22.022252376344788
289,9.633085051546391,1003.8102355072463,252.6370018115942,1472.0,0.19352304697389766,22.00922560789121,134.00101954291972,22.01007639761308
290,9.666417525773195,1005.5642745361055,252.49239883746924,1491.0,0.4816293103536389,22.03297708768344,134.17248754912106,22.038240540909236
291,9.69975,1007.8487013723487,252.516955880685,1469.5,0.856853389707506,22.028943518393284,134.21730295574307,22.045601608212344
292,9.733082474226803,1009.7556844020008,252.57730786721237,1466.0,1.1700811719644235,22.019030520426952,134.2446740396114,22.05009739226744
293,9.766414948453608,1010.2074841681059,252.83937823834196,1447.5,1.2442906623273773,21.97598466219551,134.00775451935334,22.01118263804577
294,9.799747422680412,1013.8412698412698,253.17210884353742,1470.0,1.8411510485520601,21.921332644881343,133.93063181113243,21.998514997861214
295,9.833079896907217,1015.2588604755495,253.28802153432034,1486.0,2.0739946363655335,21.902293631683627,133.9413220927732,22.000270909244783
296,9.86641237113402,1017.7173839376483,253.6657630181859,1475.5,2.4778146178156537,21.840248440185917,133.82007227509752,21.980355256667355
297,9.899744845360825,1018.0917317045582,253.68465105757267,1473.5,2.5393023809466304,21.837146022075057,133.84402711867327,21.984289912828878
298,9.933077319587628,1021.0636842695368,254.01681802892702,1486.5,3.027454659402308,21.78258658333936,133.89075923263562,21.99196580516195
299,9.966409793814433,1023.2315188172043,254.05667562724014,1488.0,3.3835280995470325,21.77603985118098,134.1669800038073,22.0373359097838
300,9.999742268041237,1024.212212885154,254.46173669467785,1487.5,3.544610093041454,21.709507334708988,133.9212643885606,21.996976370116755
301,10.033074742268042,1027.15898976413,254.7027147307521,1498.0,4.028627188241287,21.669925956878934,134.19064755923327,22.041223377989986
302,10.066407216494845,1028.4232732221844,255.1866848134286,1469.5,4.236289604504505,21.59043239384334,133.95252931503796,22.00211172970342
303,10.099739690721648,1031.2942234209934,255.7525286581254,1483.0,4.707851936082796,21.49749081553761,133.98200389743843,22.00695301981177
304,10.133072164948453,1031.808206857785,255.88499156829678,1482.5,4.792275284125082,21.4757333782982,133.96361184974586,22.003932069850325
305,10.166404639175257,1035.0864493996569,257.0,1457.5,5.33073662600609,21.292589840663325,133.63368828131797,21.9497411168916
306,10.199737113402062,1036.2617771824068,257.27539629381556,1493.0,5.523787801130006,21.24735515896332,133.65742861512416,21.95364053916885
307,10.233069587628865,1038.862498584211,257.7968059802922,1471.5,5.950964228129363,21.161712026747217,133.8333686899745,21.982539233388238
308,10.26640206185567,1040.8427253528953,258.2805379570968,1499.5,6.276222518043951,21.08225757332773,133.91926940247853,21.996648687564576
309,10.299734536082473,1042.3605257194652,259.09245411284843,1471.0,6.525525860201195,20.948897866979927,133.58481734521635,21.941713916495004
310,10.333067010309279,1045.698330454807,259.6611398963731,1447.5,7.073770474128629,20.855489491548838,134.07654100692142,22.02248102854803
311,10.366399484536082,1045.9090808047126,259.92597532510837,1499.5,7.108386862258116,20.811989464167393,133.8937364684978,21.992454825238095
312,10.399731958762887,1047.3649817850637,260.9005009107468,1464.0,7.347523041327436,20.65192066271726,133.45283074665136,21.920034714890527
313,10.43306443298969,1049.340401660496,261.55435880175025,1485.5,7.671991784355914,20.54452250870875,133.5151616358715,21.93027275366326
314,10.466396907216495,1050.9465761177137,261.9015280135823,1472.5,7.935810840597758,20.48749890619149,133.76171157774735,21.970769334025295
315,10.499729381443299,1052.9493756328045,262.544493193835,1481.5,8.264776772995999,20.381889913165626,133.9020275827161,21.993816666050865
316,10.533061855670102,1055.698321505013,263.7237805564943,1479.5,8.71629952160338,20.18818836495795,133.87556932785637,21.98947081694616
317,10.566394329896907,1057.7166221628838,264.6574321317312,1498.0,9.04781156400887,20.034833244453562,133.83688681048395,21.983117095418343
318,10.59972680412371,1058.7813016187645,265.34731857724915,1513.5,9.222688413773408,19.921517290415878,133.6522287514146,21.952786445685867
319,10.633059278350515,1060.0871262829094,266.012271307452,1494.0,9.437174099910377,19.812296775210182,133.60542468702926,21.945098735276243
320,10.666391752577319,1063.5439298011772,267.6432300344329,1500.5,10.004964627088,19.544406827024332,133.67418076545198,21.956392130983577
321,10.699724226804124,1065.1565759637188,268.8823129251701,1470.0,10.2698466806793,19.34088368084883,133.32106075481767,21.898391091602694
322,10.733056701030927,1067.174810352521,269.5238732708612,1494.0,10.601347838188033,19.23550543618691,133.71716542248336,21.963452492079433
323,10.766389175257732,1069.315339631129,270.4785200179937,1482.0,10.95293630456086,19.07870179462664,133.93464657984921,21.99917443587502
324,10.799721649484535,1071.5014024458656,271.70212049814876,1485.5,11.31200379319978,18.8777216816377,133.98529934892176,22.007494307774802
325,10.83305412371134,1073.5055018339447,272.80871401578304,1499.5,11.641183233703236,18.695960319318864,134.08572011230868,22.023988724620228
326,10.866386597938144,1073.5333107879608,273.0712433772968,1478.5,11.645750939266373,18.652839070516094,133.87765876323368,21.98981401308332
327,10.899719072164949,1076.4619626378571,275.10600945307226,1481.0,12.12679094312682,18.318622532971435,133.75011222812444,21.968864105451413
328,10.933051546391752,1077.3382011284434,275.5583582254674,1506.5,12.270715789266934,18.244322866649913,133.86019621984096,21.986945737039736
329,10.966384020618555,1080.143033569103,277.54249466711576,1484.5,12.731418077294279,17.918422401019637,133.82323681334307,21.98087504173157
330,10.99971649484536,1081.5736842105264,278.60570175438596,1520.0,12.966406811136995,17.743787392292663,133.79703637110342,21.97657153913649
331,11.033048969072164,1083.3968516072214,280.1215323645971,1514.0,13.2658676198963,17.494807588628547,133.6697969453601,21.95567207515516
332,11.066381443298969,1085.5750083528233,281.91090321862123,1496.5,13.623636512552512,17.20089796514155,133.58974970483143,21.942524071614113
333,11.099713917525772,1087.462397699624,283.6134704711347,1507.0,13.933645972606064,16.921246098105623,133.45104451886274,21.919741321525127
334,11.133046391752577,1089.5383929566476,285.5911066532932,1495.5,14.274634528991907,16.59641331993373,133.27470605635222,21.890777190916765
335,11.16637886597938,1090.9603333333334,286.64366666666666,1500.0,14.508192575269916,16.423527125586514,133.41560407498062,21.91392012046209
336,11.199711340206186,1093.170397594387,288.70475554070606,1496.5,14.871202374712835,16.084986988096382,133.36830643506553,21.90615133876544
337,11.233043814432989,1095.0405480057452,290.2006408131698,1508.5,15.178380287011027,15.839283267025474,133.56085746119925,21.937778432425606
338,11.266376288659794,1096.0062726972599,291.0989325409926,1514.5,15.337003514743191,15.691736109368279,133.58696069261268,21.942065967845814
339,11.299708762886597,1097.6653351087439,292.8387705281846,1502.0,15.609509578874109,15.405962410420413,133.5239900526607,21.931722848063014
340,11.333041237113402,1099.4749419183538,294.7198805177564,1506.5,15.906743019821162,15.096984353954756,133.51607040908465,21.930422022436872
341,11.366373711340206,1100.910265049416,295.6627358490566,1484.0,16.14249922434632,14.942117488429394,133.91852248465008,21.996526004031846
342,11.39970618556701,1102.9702639492148,298.2630582470208,1496.5,16.480860330241097,14.515006599028402,133.70481973898663,21.96142467588915
343,11.433038659793814,1103.7505874454514,299.6035582410205,1489.5,16.60903084585064,14.294825384142325,133.41310967711453,21.913510408000306
344,11.466371134020617,1105.6773037733735,301.7912887694547,1488.5,16.92549988256951,13.935483968439108,133.47814999750202,21.924193479110784
345,11.499703608247422,1105.74339329336,302.2226293582056,1501.0,16.93635528791602,13.86463496039288,133.25552957869186,21.887627395939226
346,11.533036082474226,1108.4868097473732,305.1881287726358,1491.0,17.386969812710426,13.377542631608174,133.5607525001886,21.937761192259295
347,11.56636855670103,1110.021174863388,306.8337887067395,1464.0,17.6389939655155,13.107237965287995,133.7920633955915,21.975754712732375
348,11.599701030927834,1110.8129916835244,308.3789615643965,1483.0,17.769052294650326,12.853438607935674,133.5169994949686,21.930574627628644
349,11.63303350515464,1112.1278246205734,310.3180438448567,1482.5,17.9850176171028,12.534938425774623,133.4663865018568,21.922261289051804
350,11.666365979381442,1113.9410460992908,312.8652482269503,1504.0,18.282844778481827,12.116552332583304,133.534092310357,21.933382174719203
351,11.699698453608248,1115.0917874396134,315.2022244691608,1483.5,18.471857555405364,11.73269685293164,133.22735833116494,21.883000182561307
352,11.73303092783505,1116.4385784481772,317.10661638669865,1458.5,18.693072088632192,11.419894668746918,133.36350831370748,21.90536323268971
353,11.766363402061856,1116.644332774986,318.1082077051926,1492.5,18.726867864721424,11.255380238077398,133.0204101636032,21.849008314485104
354,11.79969587628866,1117.157561625583,319.6127026426826,1501.0,18.81116726967842,11.008262353251377,132.69436800621204,21.795454895134263
355,11.833028350515464,1117.0911335578003,319.4003367003367,1485.0,18.80025625682322,11.04314410736958,132.7444725161,21.803684713789828
356,11.866360824742268,1117.0480339588917,319.48078641644327,1492.0,18.793177016173257,11.02992999598661,132.6665721233365,21.790889336545852
357,11.899693298969071,1117.0247823174816,319.1519312346506,1493.0,18.78935786311344,11.083945463180047,132.81330478681477,21.81499062431365
358,11.933025773195876,1116.9183923402359,318.8425740369628,1497.0,18.771882984675155,11.134758326981274,132.8792379424474,21.825820346337853
359,11.96635824742268,1117.4917959091931,319.73319847156665,1483.0,18.866066270761056,10.988470545633959,132.9222590567284,21.83288669564822
360,11.999690721649484,1117.6551226551226,320.5887445887446,1501.5,18.892893187212458,10.847944484974127,132.63534019895826,21.785759397654687
361,12.033023195876288,1117.604615214751,320.52103345478633,1509.5,18.884597185995318,10.859066245364263,132.6252819163815,21.784107294046084
362,12.066355670103093,1117.555740064209,320.5523082032547,1505.5,18.87656929336402,10.8539292724856,132.5673221635158,21.77458722775918
363,12.099688144329896,1118.2392143505904,319.96003633060855,1468.0,18.988832030695214,10.95121173503376,133.45517189666162,21.92041925592432
364,12.133020618556701,1118.6221532091097,320.00161030595814,1449.0,19.05173090684089,10.944383082709187,133.766320619523,21.97152638320259
365,12.166353092783504,1118.5394721939065,319.9074640389625,1471.5,19.03815029777193,10.95984689437415,133.74157930003196,21.967462545971856
366,12.19968556701031,1118.4057632398753,319.76279483756116,1498.0,19.01618819402594,10.983609252198635,133.6980154328684,21.960307047844182
367,12.233018041237113,1118.4887135656365,319.86467236467234,1521.0,19.02981303817592,10.96687555746582,133.71895309727844,21.96374612312006
368,12.266350515463918,1118.476735316552,319.9031273836766,1529.5,19.02784557420917,10.960559203239248,133.68937645510408,21.95888806938239
369,12.299682989690721,1118.210455764075,319.8240616621984,1492.0,18.98410834509604,10.973545989280899,133.49825635253762,21.927496009284965
370,12.333015463917524,1118.4405158994884,319.7802979764287,1499.0,19.02189642442384,10.980734308224427,133.71935859595058,21.96381272751444
371,12.36634793814433,1118.1344444444444,319.7091111111111,1500.0,18.971623253879116,10.9924269680974,133.4900457565227,21.926147393832824
372,12.399680412371133,1118.5408410391897,319.7137824746807,1514.0,19.03837513478707,10.991659682375252,133.83950021497733,21.98354635508184
373,12.433012886597938,1117.4560278902384,318.23796671165087,1482.0,18.860191264492666,11.23406692527451,133.6503209130893,21.952473077418688
374,12.466345360824741,1116.656531907785,315.89876378215837,1496.5,18.728871609512364,11.61828814510754,134.18232255249183,22.03985597022686
375,12.499677835051546,1113.448455949137,311.0522252497729,1468.0,18.201935343056796,12.414346889478608,134.13690299452367,22.03239566922143
376,12.53301030927835,1111.8132435465768,308.8691358024691,1485.0,17.93334671567589,12.772925993442737,134.0437624950224,22.017097057936773
377,12.566342783505155,1110.782657280143,307.388982009163,1491.5,17.7640697763219,13.016045771053454,134.07515208638483,22.022252894111258
378,12.599675257731958,1108.6093213771726,305.0393003431861,1505.5,17.407092721779918,13.401988155332537,133.74861205557502,21.968617697532018
379,12.633007731958763,1107.3437182526245,303.35128118297774,1476.5,17.19921354626783,13.679250453810202,133.79220806506325,21.975778475134607
380,12.666340206185566,1106.1250286763018,301.618719889883,1453.0,16.999040064220207,13.963828933545939,133.93356806195555,21.99899728601962
381,12.699672680412371,1105.5507699432674,300.1405580641426,1439.5,16.90471631482489,14.206621524404996,134.4365320031643,22.081610648283654
382,12.733005154639175,1102.6954610396747,297.93197054621385,1516.5,16.4357231137192,14.569388764283026,133.71811313116035,21.963608156121797
383,12.76633762886598,1101.5111185983828,296.5472821203953,1484.0,16.241191253419284,14.79682806394742,133.76277966094088,21.97094476994936
384,12.799670103092783,1100.4382323401405,295.1042294386787,1493.5,16.06496641132173,15.033853870756223,133.95349605256783,22.002270519292942
385,12.833002577319586,1097.8866356382978,292.1992464539007,1504.0,15.645858866207355,15.51100619128951,134.13106596472488,22.031436919263818
386,12.866335051546391,1096.9811043222448,291.26623670513686,1473.0,15.497122584089947,15.664255889837007,134.15116933076047,22.034738958485622
387,12.899667525773195,1094.442088091354,289.6589450788472,1532.5,15.080081419721878,15.928258444508232,133.54034025811083,21.934408419204946
