Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold
0,0.0,61.68396759033203,62.841983795166016,False,74.0473763458252
1,0.033319047619047616,64.0,61.68396759033203,False,74.0473763458252
2,0.06663809523809523,61.38755416870117,63.19365310668945,False,74.0473763458252
3,0.09995714285714286,63.19365310668945,62.096099853515625,False,74.0473763458252
4,0.13327619047619046,62.096099853515625,62.096099853515625,False,74.0473763458252
5,0.1665952380952381,61.83048629760742,61.98463821411133,False,74.0473763458252
6,0.1999142857142857,61.98463821411133,61.83048629760742,False,74.0473763458252
7,0.23323333333333335,61.14643096923828,61.98463821411133,False,74.0473763458252
8,0.26655238095238093,63.39378356933594,63.06625747680664,False,74.0473763458252
9,0.29987142857142857,63.06625747680664,63.06625747680664,False,74.0473763458252
10,0.3331904761904762,62.69778060913086,63.06625747680664,False,74.0473763458252
11,0.36650952380952384,63.27766799926758,63.27766799926758,False,74.0473763458252
12,0.3998285714285714,63.382843017578125,63.382843017578125,False,74.0473763458252
13,0.43314761904761906,63.77927017211914,63.622901916503906,False,74.0473763458252
14,0.4664666666666667,63.622901916503906,63.77927017211914,False,74.0473763458252
15,0.4997857142857143,64.68448638916016,64.6556396484375,False,74.0473763458252
16,0.5331047619047619,64.6556396484375,64.68448638916016,False,74.0473763458252
17,0.5664238095238096,64.84733581542969,64.84733581542969,False,74.0473763458252
18,0.5997428571428571,65.30195617675781,64.84733581542969,False,74.0473763458252
19,0.6330619047619047,63.95339584350586,63.95339584350586,False,74.0473763458252
20,0.6663809523809524,63.88581085205078,63.95339584350586,False,74.0473763458252
21,0.6997,66.20587921142578,64.88211059570312,False,74.0473763458252
22,0.7330190476190477,64.88211059570312,64.88211059570312,False,74.0473763458252
23,0.7663380952380953,64.84285736083984,64.84285736083984,False,74.0473763458252
24,0.7996571428571428,64.71395111083984,64.84285736083984,False,74.0473763458252
25,0.8329761904761905,66.73896789550781,65.32901763916016,False,74.0473763458252
26,0.8662952380952381,65.32901763916016,66.08234405517578,False,74.0473763458252
27,0.8996142857142857,66.08234405517578,66.06494903564453,False,74.0473763458252
28,0.9329333333333334,66.06494903564453,66.06494903564453,False,74.0473763458252
29,0.966252380952381,63.86530303955078,65.60122680664062,False,74.0473763458252
30,0.9995714285714286,65.60122680664062,65.40148162841797,False,74.0473763458252
31,1.0328904761904762,65.40148162841797,65.40148162841797,False,74.0473763458252
32,1.0662095238095237,65.22816467285156,65.40148162841797,False,74.0473763458252
33,1.0995285714285714,66.13127899169922,66.13127899169922,False,74.0473763458252
34,1.132847619047619,67.59211730957031,67.59211730957031,False,74.0473763458252
35,1.1661666666666666,67.71479797363281,67.71479797363281,False,74.0473763458252
36,1.1994857142857143,166.18719482421875,165.4923553466797,True,74.0473763458252
37,1.232804761904762,165.4923553466797,166.18203735351562,True,74.0473763458252
38,1.2661238095238094,166.18203735351562,166.18203735351562,True,74.0473763458252
39,1.2994428571428571,167.24728393554688,166.18203735351562,True,74.0473763458252
40,1.3327619047619048,67.76551818847656,67.76551818847656,False,74.0473763458252
41,1.3660809523809523,66.70707702636719,66.70707702636719,False,74.0473763458252
42,1.3994,66.28823852539062,66.60784149169922,False,74.0473763458252
43,1.4327190476190477,66.60784149169922,66.28823852539062,False,74.0473763458252
44,1.4660380952380954,64.86742401123047,66.5613784790039,False,74.0473763458252
45,1.4993571428571428,66.5613784790039,66.5613784790039,False,74.0473763458252
46,1.5326761904761905,66.79634094238281,66.79634094238281,False,74.0473763458252
47,1.5659952380952382,67.35121154785156,67.27536010742188,False,74.0473763458252
48,1.5993142857142857,67.27536010742188,67.35121154785156,False,74.0473763458252
49,1.6326333333333334,67.41886901855469,67.27536010742188,False,74.0473763458252
50,1.665952380952381,66.86231231689453,67.41886901855469,False,74.0473763458252
51,1.6992714285714285,67.55443572998047,66.86231231689453,False,74.0473763458252
52,1.7325904761904762,66.11077880859375,67.15196990966797,False,74.0473763458252
53,1.765909523809524,67.15196990966797,66.45911407470703,False,74.0473763458252
54,1.7992285714285714,66.45911407470703,67.15196990966797,False,74.0473763458252
55,1.832547619047619,67.6921157836914,67.6921157836914,False,74.0473763458252
56,1.8658666666666668,68.08480072021484,67.6921157836914,False,74.0473763458252
57,1.8991857142857143,67.31536865234375,67.31536865234375,False,74.0473763458252
58,1.932504761904762,65.65840911865234,67.31536865234375,False,74.0473763458252
59,1.9658238095238096,67.36380004882812,66.19097900390625,False,74.0473763458252
60,1.999142857142857,66.19097900390625,66.67438507080078,False,74.0473763458252
61,2.0324619047619046,66.67438507080078,66.19097900390625,False,74.0473763458252
62,2.0657809523809525,65.34758758544922,65.45294952392578,False,74.0473763458252
63,2.0991,65.45294952392578,65.34758758544922,False,74.0473763458252
64,2.1324190476190474,64.90756225585938,65.13078308105469,False,74.0473763458252
65,2.1657380952380954,65.13078308105469,64.90756225585938,False,74.0473763458252
66,2.199057142857143,64.40513610839844,64.40513610839844,False,74.0473763458252
67,2.2323761904761903,63.87364959716797,63.87364959716797,False,74.0473763458252
68,2.265695238095238,63.835960388183594,63.835960388183594,False,74.0473763458252
69,2.2990142857142857,63.55147171020508,63.55147171020508,False,74.0473763458252
70,2.332333333333333,63.36960983276367,63.36960983276367,False,74.0473763458252
71,2.365652380952381,63.27241897583008,63.27241897583008,False,74.0473763458252
72,2.3989714285714285,62.97769546508789,63.27241897583008,False,74.0473763458252
73,2.432290476190476,64.26593017578125,63.33847427368164,False,74.0473763458252
74,2.465609523809524,63.33847427368164,63.33847427368164,False,74.0473763458252
75,2.4989285714285714,62.19136047363281,62.555885314941406,False,74.0473763458252
76,2.532247619047619,62.555885314941406,62.19136047363281,False,74.0473763458252
77,2.5655666666666668,61.09514236450195,61.313663482666016,False,74.0473763458252
78,2.5988857142857142,61.313663482666016,61.09514236450195,False,74.0473763458252
79,2.6322047619047617,60.90461349487305,61.313663482666016,False,74.0473763458252
80,2.6655238095238096,62.07121658325195,61.75804138183594,False,74.0473763458252
81,2.698842857142857,61.75804138183594,61.75804138183594,False,74.0473763458252
82,2.7321619047619046,60.69319534301758,61.75804138183594,False,74.0473763458252
83,2.7654809523809525,61.943416595458984,60.81097412109375,False,74.0473763458252
84,2.7988,60.81097412109375,60.85862350463867,False,74.0473763458252
85,2.8321190476190474,60.85862350463867,60.81097412109375,False,74.0473763458252
86,2.8654380952380953,60.69684982299805,60.69684982299805,False,74.0473763458252
87,2.898757142857143,59.74592971801758,60.319576263427734,False,74.0473763458252
88,2.9320761904761907,60.319576263427734,60.319576263427734,False,74.0473763458252
89,2.965395238095238,60.962196350097656,60.74390411376953,False,74.0473763458252
90,2.9987142857142857,60.74390411376953,60.74390411376953,False,74.0473763458252
91,3.0320333333333336,60.083168029785156,60.27402877807617,False,74.0473763458252
92,3.065352380952381,60.27402877807617,60.09877395629883,False,74.0473763458252
93,3.0986714285714285,60.09877395629883,60.09877395629883,False,74.0473763458252
