frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity,nearest_commanded_x_mm,nearest_commanded_y_mm,x_path_deviation_mm,y_path_deviation_mm,path_deviation_mm
195,6.497216820197885,-0.0027831798021153986,1006.0901493355253,390.255651459104,25.93781280517578,-23.85531234741211,7.195739140051522,0.8284430622207266,25.59443450010776,-22.962210141515147,0.3433783050680219,-0.8931022058969624,0.9568386544080499
196,6.530535880814284,0.030535880814284155,1011.0007080147267,388.7537524780515,26.832674026489258,-23.57854461669922,7.077951553652566,0.8226918624672428,26.56138495436893,-22.835825271940156,0.2712890721203287,-0.7427193447590632,0.7907147309436199
197,6.563854941430684,0.06385494143068371,1011.4768595041322,387.3641873278237,26.92086410522461,-23.321603775024414,7.176489263230958,0.8210806664965431,26.656389909651423,-22.78867737476078,0.26447419557318597,-0.5329264002636336,0.5949429789669246
198,6.597174002047083,0.09717400204708326,1016.2703455964324,386.9181995540691,27.793411254882812,-23.24007225036621,7.13485159324551,0.8215527566836242,27.543032744729594,-22.716148568061165,0.25037851015321877,-0.5239236823050462,0.5806766942340845
199,6.630493062663483,0.13049306266348282,1024.3111863450415,385.67484835660883,29.257877349853516,-23.01165008544922,7.091469139225763,0.78533355071657,28.982688386186858,-22.401214948370917,0.27518896366665757,-0.6104351370783014,0.6695969103152535
200,6.663812123279882,0.16381212327988237,1030.2085621743415,384.9774679622588,30.331892013549805,-22.8837947845459,7.097468691178073,0.7827511106746453,30.381863539712093,-22.44312972136532,-0.04997152616228817,-0.4406650631805782,0.44348940385868435
201,6.697131183896281,0.19713118389628104,1035.1915789473685,384.98694736842106,31.238672256469727,-22.88654327392578,7.109452606324639,0.8330433556935821,30.96920168836129,-22.238040932400757,0.26947056810843506,-0.648502341525024,0.7022604032978945
202,6.730450244512681,0.2304502445126806,1037.4245864872441,382.9231847490888,31.647830963134766,-22.505046844482422,7.113941369861182,0.8167443375391548,31.70754934205083,-22.053479008501927,-0.05971837891606313,-0.45156783598049444,0.455499500847662
203,6.76376930512908,0.26376930512908014,1037.909000142633,381.3190700328056,31.738174438476562,-22.208213806152344,7.052347644564254,0.7997903970983193,31.757759477397375,-22.06011913574115,-0.019585038920812536,-0.14809467041119362,0.14938408601229855
204,6.79708836574548,0.2970883657454797,1043.7281079529141,382.3811369509044,32.79593276977539,-22.405960083007812,7.02967851601764,0.8362700109172001,32.850171699616304,-22.02824721475289,-0.054238929840913386,-0.3777128682549211,0.38158730633453586
205,6.830407426361879,0.33040742636187925,1051.0908336789714,381.58855246785566,34.1373405456543,-22.260692596435547,7.1631321213928905,0.8395712444426877,34.19922364157907,-21.870978051350924,-0.06188309592477026,-0.38971454508462244,0.39459719235157836
206,6.863726486978279,0.3637264869782788,1052.739837398374,378.8395760743322,34.44157791137695,-21.752038955688477,6.990211211813242,0.841772844769777,34.41719541832982,-21.90558997061257,0.0243824930471348,0.15355101492409418,0.15547482159955345
207,6.8970455475946775,0.3970455475946775,1058.1953103060937,377.0501263689975,35.43760681152344,-21.421703338623047,7.107955721876776,0.8400297031654949,35.48511520138866,-21.565277800450826,-0.047508389865221545,0.14357446182777878,0.15123052997567055
208,6.930364608211077,0.430364608211077,1063.8398415393322,376.01061120543295,36.467132568359375,-21.230241775512695,7.0809576916320855,0.8336604849540579,36.56326146495124,-21.544023870154764,-0.09612889659186408,0.3137820946420682,0.3281767323835331
209,6.963683668827477,0.4636836688274766,1067.3508036338224,375.73361285814116,37.10701370239258,-21.179595947265625,7.12440415303134,0.8120989427338469,37.16172398718105,-21.36303329780611,-0.054710284788470176,0.18343735054048338,0.1914222474921546
210,6.997002729443876,0.49700272944387613,1070.8803094233472,373.9545710267229,37.752708435058594,-20.850683212280273,7.101965029095763,0.804116184280773,37.63957055124264,-21.424688785445326,0.11313788381595202,0.5740055731650529,0.5850492105617208
211,7.030321790060276,0.5303217900602757,1076.3973021832846,373.77513558614936,38.75800323486328,-20.818479537963867,7.142304694194656,0.7926719132985725,38.85963281548329,-21.200291017510622,-0.10162958062000627,0.3818114795467551,0.39510578022939696
212,7.063640850676675,0.5636408506766752,1077.9783071033603,373.04607968240464,39.04721450805664,-20.683687210083008,7.07343995122646,0.810375902785839,38.948960547670794,-21.17651399548203,0.098253960385847,0.49282678539902136,0.5025257019678064
213,7.096959911293074,0.5969599112930739,1083.3766360345307,372.15608465608466,40.03221893310547,-20.519775390625,7.137833767500389,0.7984518346015813,40.18996262886565,-21.170381423010802,-0.15774369576018188,0.6506060323858023,0.6694559604102994
214,7.1302789719094735,0.6302789719094735,1086.9264810849393,370.69521770164164,40.681556701660156,-20.24968910217285,7.049329306037573,0.8440502078924863,40.855051995626816,-21.014706812637577,-0.17349529396665986,0.7650177104647256,0.7844442072915501
215,7.163598032525873,0.663598032525873,1092.1263452131375,370.43577917540176,41.629539489746094,-20.202560424804688,7.12440415303134,0.8365509081551233,41.42296201839008,-21.063649376620347,0.20657747135601312,0.8610889518156597,0.8855215607825909
216,7.196917093142273,0.6969170931422726,1097.5307552192799,370.10508617065994,42.61502456665039,-20.14225196838379,7.115436995100005,0.8344463775685695,42.76525240609378,-20.90968901288793,-0.1502278394433887,0.7674370445041419,0.7820025709811195
217,7.230236153758672,0.7302361537586721,1100.4261125104954,367.6182479708928,43.14728927612305,-19.6817569732666,7.119921985772316,0.8428604718198743,43.370379947363105,-18.611028864058927,-0.2230906712400582,-1.0707281092076748,1.0937221454472714
218,7.263555214375072,0.7635552143750717,1108.0542731519647,367.8946139049189,44.537227630615234,-19.734378814697266,7.1853802300060385,0.8091245408285032,44.6643154665188,-20.582439638508138,-0.12708783590356632,0.8480608238108722,0.8575304536384857
219,7.29687427499147,0.7968742749914703,1108.2163454967883,366.2315156484898,44.569923400878906,-19.426023483276367,7.204606351228485,0.8204485254435994,44.803074975612894,-18.567436184210568,-0.23315157473398784,-0.8585872990657997,0.8896807331386036
