frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity
195,6.497216820197885,-0.0027831798021153986,1006.0901493355253,390.255651459104,25.93781280517578,-23.85531234741211,7.195739140051522,0.8284430622207266
196,6.530535880814284,0.030535880814284155,1011.0007080147267,388.7537524780515,26.832674026489258,-23.57854461669922,7.077951553652566,0.8226918624672428
197,6.563854941430684,0.06385494143068371,1011.4768595041322,387.3641873278237,26.92086410522461,-23.321603775024414,7.176489263230958,0.8210806664965431
198,6.597174002047083,0.09717400204708326,1016.2703455964324,386.9181995540691,27.793411254882812,-23.24007225036621,7.13485159324551,0.8215527566836242
199,6.630493062663483,0.13049306266348282,1024.3111863450415,385.67484835660883,29.257877349853516,-23.01165008544922,7.091469139225763,0.78533355071657
200,6.663812123279882,0.16381212327988237,1030.2085621743415,384.9774679622588,30.331892013549805,-22.8837947845459,7.097468691178073,0.7827511106746453
201,6.697131183896281,0.19713118389628104,1035.1915789473685,384.98694736842106,31.238672256469727,-22.88654327392578,7.109452606324639,0.8330433556935821
202,6.730450244512681,0.2304502445126806,1037.4245864872441,382.9231847490888,31.647830963134766,-22.505046844482422,7.113941369861182,0.8167443375391548
203,6.76376930512908,0.26376930512908014,1037.909000142633,381.3190700328056,31.738174438476562,-22.208213806152344,7.052347644564254,0.7997903970983193
204,6.79708836574548,0.2970883657454797,1043.7281079529141,382.3811369509044,32.79593276977539,-22.405960083007812,7.02967851601764,0.8362700109172001
205,6.830407426361879,0.33040742636187925,1051.0908336789714,381.58855246785566,34.1373405456543,-22.260692596435547,7.1631321213928905,0.8395712444426877
206,6.863726486978279,0.3637264869782788,1052.739837398374,378.8395760743322,34.44157791137695,-21.752038955688477,6.990211211813242,0.841772844769777
207,6.8970455475946775,0.3970455475946775,1058.1953103060937,377.0501263689975,35.43760681152344,-21.421703338623047,7.107955721876776,0.8400297031654949
208,6.930364608211077,0.430364608211077,1063.8398415393322,376.01061120543295,36.467132568359375,-21.230241775512695,7.0809576916320855,0.8336604849540579
209,6.963683668827477,0.4636836688274766,1067.3508036338224,375.73361285814116,37.10701370239258,-21.179595947265625,7.12440415303134,0.8120989427338469
210,6.997002729443876,0.49700272944387613,1070.8803094233472,373.9545710267229,37.752708435058594,-20.850683212280273,7.101965029095763,0.804116184280773
211,7.030321790060276,0.5303217900602757,1076.3973021832846,373.77513558614936,38.75800323486328,-20.818479537963867,7.142304694194656,0.7926719132985725
212,7.063640850676675,0.5636408506766752,1077.9783071033603,373.04607968240464,39.04721450805664,-20.683687210083008,7.07343995122646,0.810375902785839
213,7.096959911293074,0.5969599112930739,1083.3766360345307,372.15608465608466,40.03221893310547,-20.519775390625,7.137833767500389,0.7984518346015813
214,7.1302789719094735,0.6302789719094735,1086.9264810849393,370.69521770164164,40.681556701660156,-20.24968910217285,7.049329306037573,0.8440502078924863
215,7.163598032525873,0.663598032525873,1092.1263452131375,370.43577917540176,41.629539489746094,-20.202560424804688,7.12440415303134,0.8365509081551233
216,7.196917093142273,0.6969170931422726,1097.5307552192799,370.10508617065994,42.61502456665039,-20.14225196838379,7.115436995100005,0.8344463775685695
217,7.230236153758672,0.7302361537586721,1100.4261125104954,367.6182479708928,43.14728927612305,-19.6817569732666,7.119921985772316,0.8428604718198743
218,7.263555214375072,0.7635552143750717,1108.0542731519647,367.8946139049189,44.537227630615234,-19.734378814697266,7.1853802300060385,0.8091245408285032
219,7.29687427499147,0.7968742749914703,1108.2163454967883,366.2315156484898,44.569923400878906,-19.426023483276367,7.204606351228485,0.8204485254435994
220,7.33019333560787,0.8301933356078699,1114.9531141628518,365.1778332639756,45.80016326904297,-19.23181915283203,7.1512381619693945,0.8141097633140065
221,7.3635123962242695,0.8635123962242695,1121.641315652626,365.4607384295372,47.01906967163086,-19.285476684570312,7.386919510397206,0.8348728055376009
222,7.396831456840669,0.896831456840669,1123.7007328990228,363.68512486427795,47.39816665649414,-18.956499099731445,7.2296710556029895,0.8375134900220712
223,7.430150517457069,0.9301505174570686,1129.412176059235,363.77115041820923,48.43955612182617,-18.973464965820312,7.192780973784662,0.7810847327369477
224,7.463469578073468,0.9634695780734681,1127.2970324361627,360.1699102829537,48.061222076416016,-18.30495834350586,7.169071701286869,0.8470735595789478
225,7.496788638689868,0.9967886386898677,1141.8643236616265,363.0171638741316,50.712242126464844,-18.83577537536621,7.2164123507103595,0.8132506144459016
226,7.530107699306266,1.0301076993062663,1137.7828594973219,357.9144348303804,49.97870635986328,-17.888168334960938,7.186860988441129,0.8512826237774421
227,7.563426759922666,1.0634267599226659,1135.2320480581168,356.5523889354568,49.51625442504883,-17.634923934936523,7.125897582280116,0.8548720597744219
228,7.596745820539065,1.0967458205390654,1134.1884057971015,356.29151138716355,49.32639694213867,-17.586318969726562,7.169071701286869,0.812375229803107
229,7.630064881155465,1.130064881155465,1126.14881685132,355.38530980713995,47.861610412597656,-17.416757583618164,7.201651827277615,0.8298050788350954
230,7.6633839417718645,1.1633839417718645,1118.5636509207366,354.4650386976248,46.479759216308594,-17.244657516479492,7.291226227711665,0.7998339257319249
231,7.696703002388264,1.196703002388264,1116.623651452282,355.6640387275242,46.12351989746094,-17.466907501220703,7.161646456724545,0.8277350098693704
232,7.730022063004663,1.2300220630046628,1111.6043940666107,356.21774419255524,45.20694351196289,-17.5688419342041,7.119921985772316,0.8240205787182291
233,7.763341123621062,1.2633411236210623,1102.5114289720937,354.87911933810125,43.55110168457031,-17.318864822387695,7.112445430118041,0.8441626781251749
234,7.796660184237462,1.2966601842374619,1097.8577758719266,356.0267295597484,42.7003059387207,-17.531089782714844,7.0447993734892105,0.8050248134238289
235,7.829979244853861,1.3299792448538614,1097.2083682008367,358.0055788005578,42.578277587890625,-17.89820671081543,7.131868172001443,0.8208658425569253
236,7.863298305470261,1.363298305470261,1090.6733163554045,357.3593661573288,41.38787078857422,-17.777189254760742,7.0809576916320855,0.8050979524953017
237,7.8966173660866605,1.3966173660866605,1086.7959069245865,358.22231567143257,40.679412841796875,-17.936655044555664,7.113941369861182,0.7758957034976413
238,7.929936426703059,1.4299364267030592,1081.7860286028601,358.32205720572057,39.76589584350586,-17.954307556152344,7.182417797297148,0.7815454185375669
239,7.963255487319459,1.4632554873194588,1076.5285032294298,357.9379387812412,38.8080940246582,-17.88214683532715,7.107955721876776,0.801426512462071
240,7.996574547935858,1.4965745479358583,1076.3581665957145,359.45764154959556,38.7745361328125,-18.164060592651367,7.070430616926793,0.7958151604979766
241,8.029893608552257,1.529893608552257,1073.2503446374412,360.63978494623655,38.20612716674805,-18.3828125,7.173523158841715,0.7889469348432703
242,8.063212669168657,1.5632126691686565,1069.058647260274,360.8714326484018,37.44176483154297,-18.42505645751953,7.050838636813041,0.7713743262317214
243,8.096531729785056,1.596531729785056,1063.605854900297,360.4685334464715,36.448638916015625,-18.349388122558594,7.082460282140592,0.8475849032465895
244,8.129850790401456,1.6298507904014556,1056.945884686216,359.1939368182462,35.23686981201172,-18.11182403564453,7.0764480057750285,0.8211109530272823
245,8.163169851017855,1.6631698510178552,1051.938856015779,359.51253874330797,34.32394790649414,-18.17006492614746,7.095969278741107,0.7891132152822954
246,8.196488911634255,1.6964889116342547,1048.1277899343545,360.3257476294675,33.62833023071289,-18.32023811340332,6.97344626380602,0.8114899926802877
247,8.229807972250654,1.7298079722506543,1042.2880728721889,360.1367776828921,32.5645751953125,-18.28418731689453,7.059887845204623,0.7866615277203424
248,8.263127032867054,1.7631270328670539,1040.2597513930561,360.9437062437491,32.19391632080078,-18.433483123779297,7.046309674583524,0.8328281392886556
249,8.296446093483453,1.7964460934834534,1030.2706964520369,360.48007008322384,30.374752044677734,-18.345783233642578,6.970393759276398,0.7475108111088913
250,8.329765154099853,1.829765154099853,1028.8040701754385,360.16491228070174,30.107975006103516,-18.287086486816406,7.109452606324639,0.7684157563669387
251,8.363084214716253,1.8630842147162525,1024.7970037453183,359.601947565543,29.378734588623047,-18.1820011138916,6.8812821297535915,0.7285201716402676
252,8.396403275332652,1.896403275332652,1020.8615585546365,360.56276302423447,28.660694122314453,-18.3594970703125,6.991733304637338,0.7688160341883727
253,8.42972233594905,1.9297223359490498,1014.921808898614,360.78774617067836,27.57856559753418,-18.400190353393555,6.97344626380602,0.7973814397226265
254,8.46304139656545,1.9630413965654494,1010.8072306579899,360.5155459146782,26.82950210571289,-18.34900665283203,7.003898139072137,0.7584671121631359
255,8.496360457181849,1.996360457181849,1004.7095681625741,359.9458086367485,25.719633102416992,-18.24231719970703,7.089968457981741,0.7706752096353003
256,8.529679517798249,2.0296795177982485,998.2200407213495,359.9608784176847,24.537818908691406,-18.243999481201172,6.984119523325611,0.8027246492421384
257,8.562998578414648,2.062998578414648,995.8421484214842,360.150061500615,24.104623794555664,-18.278667449951172,7.204606351228485,0.7580391662388046
258,8.596317639031048,2.0963176390310476,988.5060567193957,360.5394043038335,22.76845359802246,-18.34958839416504,7.055364691822937,0.7884489141748605
259,8.629636699647447,2.129636699647447,987.8050314465407,360.90408805031444,22.640474319458008,-18.417076110839844,7.0447993734892105,0.7833025972006142
260,8.662955760263847,2.1629557602638467,983.2460658082974,361.39370529327607,21.81000328063965,-18.507055282592773,7.041777799525001,0.7512379641883379
261,8.696274820880246,2.1962748208802463,979.0144182726623,361.45852962169874,21.039567947387695,-18.51833724975586,7.049329306037573,0.7950738048751282
262,8.729593881496646,2.229593881496646,973.8105325095615,361.60150044130626,20.092144012451172,-18.54393768310547,6.944393296991288,0.7743429346090525
263,8.762912942113045,2.2629129421130454,965.3963414634146,361.58057491289196,18.560592651367188,-18.538597106933594,6.990211211813242,0.784594607673613
264,8.796232002729445,2.296232002729445,963.9737923218585,361.55659441847286,18.30169105529785,-18.533905029296875,7.0764480057750285,0.7688519780392665
265,8.829551063345844,2.3295510633458445,956.5308588692275,361.41778161415624,16.94716453552246,-18.50689125061035,7.022105877262387,0.7662164468555662
266,8.862870123962242,2.3628701239622423,955.2225130890052,361.8964514252472,16.708723068237305,-18.595378875732422,6.984119523325611,0.796939412981918
267,8.896189184578642,2.396189184578642,950.8,362.0178999295278,15.903817176818848,-18.61712074279785,7.094469549404113,0.7386007996143555
268,8.929508245195041,2.4295082451950414,943.9131690997566,363.0615875912409,14.649995803833008,-18.809326171875,6.830061769454058,0.7716504981758673
269,8.962827305811441,2.462827305811441,942.6850166160958,362.5957231613928,14.426811218261719,-18.722787857055664,7.006936047755035,0.7254425650323245
270,8.99614636642784,2.4961463664278405,937.1156759906759,362.5571095571095,13.413508415222168,-18.714656829833984,6.978022516905226,0.7413364149709082
271,9.02946542704424,2.52946542704424,931.0881507046303,362.745757837216,12.316800117492676,-18.74856185913086,7.023621058179204,0.7961368283233795
272,9.06278448766064,2.5627844876606396,930.7320924985899,362.67738296672303,12.252065658569336,-18.735828399658203,7.092969502966074,0.8020804471053786
273,9.09610354827704,2.596103548277039,924.032876308418,363.4922600619195,11.032990455627441,-18.885637283325195,6.936727555282861,0.7833301816383622
274,9.129422608893439,2.6294226088934387,921.4454327262458,363.5108005082592,10.5623197555542,-18.888620376586914,7.088467459032353,0.7585936025107642
