Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold
0,0.0,61.28163528442383,61.90054512023926,False,76.50076446304321
1,0.03331905846621109,62.51945495605469,62.51945495605469,False,76.50076446304321
2,0.06663811693242218,62.52598571777344,62.52598571777344,False,76.50076446304321
3,0.09995717539863326,63.0431022644043,62.532928466796875,False,76.50076446304321
4,0.13327623386484436,62.532928466796875,63.0431022644043,False,76.50076446304321
5,0.16659529233105544,63.254188537597656,62.532928466796875,False,76.50076446304321
6,0.19991435079726652,62.28260040283203,62.28260040283203,False,76.50076446304321
7,0.2332334092634776,61.40679168701172,62.17475509643555,False,76.50076446304321
8,0.2665524677296887,62.17475509643555,62.17475509643555,False,76.50076446304321
9,0.2998715261958998,62.589900970458984,62.589900970458984,False,76.50076446304321
10,0.3331905846621109,63.07304000854492,62.7524528503418,False,76.50076446304321
11,0.36650964312832196,62.7524528503418,62.7524528503418,False,76.50076446304321
12,0.39982870159453304,62.73073196411133,62.7524528503418,False,76.50076446304321
13,0.4331477600607441,62.89950942993164,62.73073196411133,False,76.50076446304321
14,0.4664668185269552,62.37029266357422,62.89950942993164,False,76.50076446304321
15,0.4997858769931663,63.95853042602539,63.95853042602539,False,76.50076446304321
16,0.5331049354593774,64.77621459960938,64.70886993408203,False,76.50076446304321
17,0.5664239939255885,64.70886993408203,64.77621459960938,False,76.50076446304321
18,0.5997430523917996,65.08897399902344,64.73065948486328,False,76.50076446304321
19,0.6330621108580107,64.73065948486328,65.08897399902344,False,76.50076446304321
20,0.6663811693242218,65.62731170654297,65.62731170654297,False,76.50076446304321
21,0.6997002277904328,66.21107482910156,65.6683578491211,False,76.50076446304321
22,0.7330192862566439,65.6683578491211,65.6683578491211,False,76.50076446304321
23,0.766338344722855,64.68317413330078,65.6683578491211,False,76.50076446304321
24,0.7996574031890661,66.62142944335938,65.66279602050781,False,76.50076446304321
25,0.8329764616552772,65.66279602050781,66.62142944335938,False,76.50076446304321
26,0.8662955201214882,66.8748779296875,66.8748779296875,False,76.50076446304321
27,0.8996145785876993,67.95563507080078,67.92731475830078,False,76.50076446304321
28,0.9329336370539104,67.92731475830078,67.95563507080078,False,76.50076446304321
29,0.9662526955201215,69.56764221191406,68.32535552978516,False,76.50076446304321
30,0.9995717539863326,68.32535552978516,69.09292602539062,False,76.50076446304321
31,1.0328908124525438,69.09292602539062,69.09292602539062,False,76.50076446304321
32,1.0662098709187549,69.5523910522461,69.5523910522461,False,76.50076446304321
33,1.099528929384966,70.56214141845703,70.56214141845703,False,76.50076446304321
34,1.132847987851177,71.778076171875,71.23341369628906,False,76.50076446304321
35,1.166167046317388,71.23341369628906,71.23341369628906,False,76.50076446304321
36,1.1994861047835992,71.05270385742188,71.23341369628906,False,76.50076446304321
37,1.2328051632498103,111.67242431640625,111.67242431640625,True,76.50076446304321
38,1.2661242217160213,160.15492248535156,160.15492248535156,True,76.50076446304321
39,1.2994432801822324,162.4815216064453,162.4815216064453,True,76.50076446304321
40,1.3327623386484435,162.51797485351562,162.51797485351562,True,76.50076446304321
41,1.3660813971146546,163.2278289794922,162.51797485351562,True,76.50076446304321
42,1.3994004555808657,70.09014892578125,70.62905883789062,False,76.50076446304321
43,1.4327195140470768,70.62905883789062,70.62905883789062,False,76.50076446304321
44,1.4660385725132878,71.25739288330078,71.06305694580078,False,76.50076446304321
45,1.499357630979499,71.06305694580078,71.06305694580078,False,76.50076446304321
46,1.53267668944571,69.95848846435547,70.29679870605469,False,76.50076446304321
47,1.565995747911921,70.29679870605469,69.95848846435547,False,76.50076446304321
48,1.5993148063781322,69.41609954833984,69.41609954833984,False,76.50076446304321
49,1.6326338648443433,68.23561096191406,68.53792572021484,False,76.50076446304321
50,1.6659529233105543,68.53792572021484,68.23561096191406,False,76.50076446304321
51,1.6992719817767654,67.99409484863281,68.0311279296875,False,76.50076446304321
52,1.7325910402429765,68.0311279296875,68.0311279296875,False,76.50076446304321
53,1.7659100987091876,68.1038818359375,68.0311279296875,False,76.50076446304321
54,1.7992291571753987,67.22560119628906,67.67511749267578,False,76.50076446304321
55,1.8325482156416097,67.67511749267578,67.67511749267578,False,76.50076446304321
56,1.8658672741078208,67.7539291381836,67.7539291381836,False,76.50076446304321
57,1.899186332574032,68.04236602783203,67.7539291381836,False,76.50076446304321
58,1.932505391040243,65.1558609008789,65.68461608886719,False,76.50076446304321
59,1.965824449506454,65.68461608886719,65.31414031982422,False,76.50076446304321
60,1.9991435079726652,65.31414031982422,65.44556427001953,False,76.50076446304321
61,2.0324625664388765,65.44556427001953,65.44556427001953,False,76.50076446304321
62,2.0657816249050875,66.06617736816406,65.44556427001953,False,76.50076446304321
63,2.0991006833712986,64.73634338378906,64.8551025390625,False,76.50076446304321
64,2.1324197418375097,64.8551025390625,64.73634338378906,False,76.50076446304321
65,2.165738800303721,64.4068603515625,64.4068603515625,False,76.50076446304321
66,2.199057858769932,63.29363250732422,63.29363250732422,False,76.50076446304321
67,2.232376917236143,61.4586181640625,62.94556427001953,False,76.50076446304321
68,2.265695975702354,62.94556427001953,62.94556427001953,False,76.50076446304321
69,2.299015034168565,63.85221862792969,63.80759811401367,False,76.50076446304321
70,2.332334092634776,63.80759811401367,63.85221862792969,False,76.50076446304321
71,2.3656531511009873,64.84432983398438,64.27049255371094,False,76.50076446304321
72,2.3989722095671984,64.27049255371094,64.27049255371094,False,76.50076446304321
73,2.4322912680334094,63.36576461791992,63.93300247192383,False,76.50076446304321
74,2.4656103264996205,63.93300247192383,63.848323822021484,False,76.50076446304321
75,2.4989293849658316,63.848323822021484,63.848323822021484,False,76.50076446304321
76,2.5322484434320427,63.05315017700195,63.848323822021484,False,76.50076446304321
77,2.5655675018982538,64.06477355957031,64.06477355957031,False,76.50076446304321
78,2.598886560364465,64.63103485107422,64.63103485107422,False,76.50076446304321
79,2.632205618830676,65.7181396484375,65.01966094970703,False,76.50076446304321
80,2.665524677296887,65.01966094970703,65.01966094970703,False,76.50076446304321
81,2.698843735763098,64.54015350341797,64.54015350341797,False,76.50076446304321
82,2.732162794229309,64.12596893310547,64.54015350341797,False,76.50076446304321
83,2.7654818526955203,64.56526947021484,64.44068908691406,False,76.50076446304321
84,2.7988009111617314,64.44068908691406,64.44068908691406,False,76.50076446304321
85,2.8321199696279424,63.26896286010742,63.537376403808594,False,76.50076446304321
86,2.8654390280941535,63.537376403808594,63.537376403808594,False,76.50076446304321
87,2.8987580865603646,64.18714141845703,64.18714141845703,False,76.50076446304321
88,2.9320771450265757,64.73259735107422,64.73259735107422,False,76.50076446304321
89,2.9653962034927868,66.08504486083984,65.83277130126953,False,76.50076446304321
90,2.998715261958998,65.83277130126953,65.97783660888672,False,76.50076446304321
91,3.032034320425209,65.97783660888672,65.97783660888672,False,76.50076446304321
92,3.06535337889142,67.59583282470703,67.59583282470703,False,76.50076446304321
93,3.098672437357631,67.72063446044922,67.65216827392578,False,76.50076446304321
94,3.131991495823842,67.65216827392578,67.72063446044922,False,76.50076446304321
95,3.1653105542900533,68.77941131591797,68.61822509765625,False,76.50076446304321
96,3.1986296127562643,68.61822509765625,68.61822509765625,False,76.50076446304321
97,3.2319486712224754,67.71389770507812,67.71389770507812,False,76.50076446304321
98,3.2652677296886865,66.70289611816406,67.71389770507812,False,76.50076446304321
99,3.2985867881548976,67.9683837890625,67.67794799804688,False,76.50076446304321
100,3.3319058466211087,67.67794799804688,67.67794799804688,False,76.50076446304321
101,3.3652249050873198,67.58550262451172,67.58550262451172,False,76.50076446304321
102,3.398543963553531,67.24175262451172,67.58550262451172,False,76.50076446304321
103,3.431863022019742,67.75585174560547,67.75585174560547,False,76.50076446304321
104,3.465182080485953,68.97955322265625,68.97955322265625,False,76.50076446304321
105,3.498501138952164,69.0362777709961,68.97955322265625,False,76.50076446304321
106,3.531820197418375,68.3071060180664,68.43622589111328,False,76.50076446304321
107,3.5651392558845862,68.43622589111328,68.3071060180664,False,76.50076446304321
108,3.5984583143507973,67.97053527832031,67.98372650146484,False,76.50076446304321
109,3.6317773728170084,67.98372650146484,67.98372650146484,False,76.50076446304321
110,3.6650964312832195,68.41699981689453,68.41699981689453,False,76.50076446304321
111,3.6984154897494306,68.44122314453125,68.44122314453125,False,76.50076446304321
112,3.7317345482156417,69.8724136352539,69.45689392089844,False,76.50076446304321
113,3.7650536066818527,69.45689392089844,69.45689392089844,False,76.50076446304321
114,3.798372665148064,68.92709350585938,69.45689392089844,False,76.50076446304321
115,3.831691723614275,69.6655502319336,69.6655502319336,False,76.50076446304321
116,3.865010782080486,69.83718872070312,69.83718872070312,False,76.50076446304321
117,3.898329840546697,70.76420593261719,70.50167846679688,False,76.50076446304321
118,3.931648899012908,70.50167846679688,70.50167846679688,False,76.50076446304321
119,3.9649679574791192,70.3075942993164,70.50167846679688,False,76.50076446304321
120,3.9982870159453303,70.56634521484375,70.3075942993164,False,76.50076446304321
121,4.031606074411541,69.97314453125,69.97314453125,False,76.50076446304321
122,4.064925132877753,69.63546752929688,69.7759780883789,False,76.50076446304321
123,4.098244191343964,69.7759780883789,69.7759780883789,False,76.50076446304321
124,4.131563249810175,69.94482421875,69.7759780883789,False,76.50076446304321
125,4.164882308276386,68.86280822753906,69.2524642944336,False,76.50076446304321
126,4.198201366742597,69.2524642944336,69.2524642944336,False,76.50076446304321
127,4.231520425208808,70.3700942993164,70.3700942993164,False,76.50076446304321
128,4.264839483675019,161.2815399169922,161.2815399169922,True,76.50076446304321
129,4.2981585421412305,163.15170288085938,162.91944885253906,True,76.50076446304321
130,4.331477600607442,162.91944885253906,163.15170288085938,True,76.50076446304321
131,4.364796659073653,163.82142639160156,162.91944885253906,True,76.50076446304321
132,4.398115717539864,132.49630737304688,132.49630737304688,True,76.50076446304321
133,4.431434776006075,71.60664367675781,71.60664367675781,False,76.50076446304321
134,4.464753834472286,70.38177490234375,70.38177490234375,False,76.50076446304321
135,4.498072892938497,69.45984649658203,69.45984649658203,False,76.50076446304321
136,4.531391951404708,68.88005065917969,68.88005065917969,False,76.50076446304321
137,4.564711009870919,68.48381805419922,68.48381805419922,False,76.50076446304321
138,4.59803006833713,67.87377166748047,67.87377166748047,False,76.50076446304321
139,4.631349126803341,67.63374328613281,67.63374328613281,False,76.50076446304321
140,4.664668185269552,67.14561462402344,67.14561462402344,False,76.50076446304321
141,4.6979872437357635,66.81324005126953,66.81324005126953,False,76.50076446304321
142,4.731306302201975,66.62853240966797,66.62853240966797,False,76.50076446304321
143,4.764625360668186,66.0027084350586,66.0027084350586,False,76.50076446304321
144,4.797944419134397,64.92083740234375,64.92083740234375,False,76.50076446304321
145,4.831263477600608,64.56327056884766,64.83970642089844,False,76.50076446304321
146,4.864582536066819,64.83970642089844,64.56327056884766,False,76.50076446304321
147,4.89790159453303,64.21543884277344,64.69485473632812,False,76.50076446304321
148,4.931220652999241,64.69485473632812,64.69485473632812,False,76.50076446304321
149,4.964539711465452,64.92376708984375,64.69485473632812,False,76.50076446304321
150,4.997858769931663,64.4058837890625,64.4058837890625,False,76.50076446304321
151,5.031177828397874,64.0372543334961,64.0372543334961,False,76.50076446304321
