Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase288_rep2,1,1.2328051632498103,4.264839483675019,3.032034320425209,4.602624999152289,-123.75145382351343,128.3540788226657,128.1895804590649,0.0,0.0,2.8964029947916856,0.7917303400522243,1.4043096162359232
phase288_rep2,2,4.264839483675019,7.263554745634017,2.998715261958998,-126.48829142252605,-260.44038184483844,133.95209042231238,133.8111989021301,0.0,0.0,2.1257222493489962,0.3662234186535458,2.23386707871207
phase288_rep2,3,7.263554745634017,10.262270007593015,2.998715261958998,-263.8346697489421,-390.8587188720703,127.02404912312824,128.46478271484375,1.502247365315725,0.6032933553059934,2.5830281575520644,0.3373899571380786,1.891003156143951
