Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,67.00487518310547,67.27518463134766,False,78.18645858764648,93.18645858764648
1,0.0334056928189568,67.54549407958984,67.00487518310547,False,78.18645858764648,93.18645858764648
2,0.0668113856379136,66.70689392089844,67.54549407958984,False,78.18645858764648,93.18645858764648
3,0.10021707845687039,68.17980194091797,66.70689392089844,False,78.18645858764648,93.18645858764648
4,0.1336227712758272,66.45531463623047,67.75788116455078,False,78.18645858764648,93.18645858764648
5,0.167028464094784,67.75788116455078,67.34068298339844,False,78.18645858764648,93.18645858764648
6,0.20043415691374078,67.34068298339844,67.34068298339844,False,78.18645858764648,93.18645858764648
7,0.23383984973269759,66.05601501464844,66.84886169433594,False,78.18645858764648,93.18645858764648
8,0.2672455425516544,66.84886169433594,66.84886169433594,False,78.18645858764648,93.18645858764648
9,0.30065123537061117,68.1299057006836,68.1299057006836,False,78.18645858764648,93.18645858764648
10,0.334056928189568,68.94384002685547,68.4126205444336,False,78.18645858764648,93.18645858764648
11,0.3674626210085248,68.4126205444336,68.4126205444336,False,78.18645858764648,93.18645858764648
12,0.40086831382748156,67.5892333984375,67.5892333984375,False,78.18645858764648,93.18645858764648
13,0.4342740066464384,66.95000457763672,67.5892333984375,False,78.18645858764648,93.18645858764648
14,0.46767969946539517,68.33658599853516,67.0865478515625,False,78.18645858764648,93.18645858764648
15,0.501085392284352,67.0865478515625,68.2176513671875,False,78.18645858764648,93.18645858764648
16,0.5344910851033088,68.2176513671875,68.2176513671875,False,78.18645858764648,93.18645858764648
17,0.5678967779222656,68.374267578125,68.374267578125,False,78.18645858764648,93.18645858764648
18,0.6013024707412223,68.90443420410156,68.90443420410156,False,78.18645858764648,93.18645858764648
19,0.6347081635601792,69.39606475830078,69.39606475830078,False,78.18645858764648,93.18645858764648
20,0.668113856379136,69.59236145019531,69.39606475830078,False,78.18645858764648,93.18645858764648
21,0.7015195491980928,68.15526580810547,68.15526580810547,False,78.18645858764648,93.18645858764648
22,0.7349252420170496,67.81071472167969,68.15526580810547,False,78.18645858764648,93.18645858764648
23,0.7683309348360063,69.000732421875,68.51249694824219,False,78.18645858764648,93.18645858764648
24,0.8017366276549631,68.51249694824219,69.000732421875,False,78.18645858764648,93.18645858764648
25,0.83514232047392,69.17487335205078,69.17487335205078,False,78.18645858764648,93.18645858764648
26,0.8685480132928768,69.18675994873047,69.17487335205078,False,78.18645858764648,93.18645858764648
27,0.9019537061118336,68.48246002197266,68.7743911743164,False,78.18645858764648,93.18645858764648
28,0.9353593989307903,68.7743911743164,68.6299057006836,False,78.18645858764648,93.18645858764648
29,0.9687650917497471,68.6299057006836,68.6299057006836,False,78.18645858764648,93.18645858764648
30,1.002170784568704,66.89454650878906,67.4521255493164,False,78.18645858764648,93.18645858764648
31,1.0355764773876608,67.4521255493164,67.4521255493164,False,78.18645858764648,93.18645858764648
32,1.0689821702066176,68.40861511230469,67.4521255493164,False,78.18645858764648,93.18645858764648
33,1.1023878630255743,67.28482055664062,68.4004898071289,False,78.18645858764648,93.18645858764648
34,1.1357935558445311,68.4004898071289,68.4004898071289,False,78.18645858764648,93.18645858764648
35,1.169199248663488,68.67610931396484,68.4004898071289,False,78.18645858764648,93.18645858764648
36,1.2026049414824447,67.01777648925781,67.46195983886719,False,78.18645858764648,93.18645858764648
37,1.2360106343014015,67.46195983886719,67.46195983886719,False,78.18645858764648,93.18645858764648
38,1.2694163271203585,68.02191925048828,67.46195983886719,False,78.18645858764648,93.18645858764648
39,1.3028220199393152,66.40821838378906,67.45756530761719,False,78.18645858764648,93.18645858764648
40,1.336227712758272,67.45756530761719,67.45756530761719,False,78.18645858764648,93.18645858764648
41,1.3696334055772288,68.51970672607422,68.51970672607422,False,78.18645858764648,93.18645858764648
42,1.4030390983961856,68.57487487792969,68.57487487792969,False,78.18645858764648,93.18645858764648
43,1.4364447912151423,68.65369415283203,68.65369415283203,False,78.18645858764648,93.18645858764648
44,1.4698504840340991,161.56796264648438,161.56796264648438,True,78.18645858764648,93.18645858764648
45,1.503256176853056,163.04827880859375,163.04827880859375,True,78.18645858764648,93.18645858764648
46,1.5366618696720127,165.09974670410156,164.63546752929688,True,78.18645858764648,93.18645858764648
47,1.5700675624909695,164.63546752929688,164.63546752929688,True,78.18645858764648,93.18645858764648
48,1.6034732553099262,67.85195922851562,67.85195922851562,False,78.18645858764648,93.18645858764648
49,1.6368789481288832,67.46463775634766,67.46463775634766,False,78.18645858764648,93.18645858764648
50,1.67028464094784,67.18511962890625,67.46463775634766,False,78.18645858764648,93.18645858764648
51,1.7036903337667968,68.36715698242188,68.36715698242188,False,78.18645858764648,93.18645858764648
52,1.7370960265857536,68.41098022460938,68.3819580078125,False,78.18645858764648,93.18645858764648
53,1.7705017194047104,68.3819580078125,68.41098022460938,False,78.18645858764648,93.18645858764648
54,1.8039074122236671,68.65615844726562,68.3819580078125,False,78.18645858764648,93.18645858764648
55,1.837313105042624,66.91912078857422,67.81049346923828,False,78.18645858764648,93.18645858764648
56,1.8707187978615807,67.81049346923828,67.13533782958984,False,78.18645858764648,93.18645858764648
57,1.9041244906805375,67.13533782958984,67.28840637207031,False,78.18645858764648,93.18645858764648
58,1.9375301834994942,67.28840637207031,67.23799133300781,False,78.18645858764648,93.18645858764648
59,1.9709358763184512,67.23799133300781,67.23799133300781,False,78.18645858764648,93.18645858764648
60,2.004341569137408,63.49821853637695,67.23799133300781,False,78.18645858764648,93.18645858764648
61,2.0377472619563646,67.36170959472656,67.12393188476562,False,78.18645858764648,93.18645858764648
62,2.0711529547753216,67.12393188476562,67.36170959472656,False,78.18645858764648,93.18645858764648
63,2.104558647594278,67.82537078857422,67.12393188476562,False,78.18645858764648,93.18645858764648
64,2.137964340413235,66.9009780883789,66.9009780883789,False,78.18645858764648,93.18645858764648
65,2.171370033232192,66.88134765625,66.9009780883789,False,78.18645858764648,93.18645858764648
66,2.2047757260511487,68.22108459472656,67.17190551757812,False,78.18645858764648,93.18645858764648
67,2.2381814188701057,67.17190551757812,67.17190551757812,False,78.18645858764648,93.18645858764648
68,2.2715871116890622,66.94880676269531,67.17190551757812,False,78.18645858764648,93.18645858764648
69,2.3049928045080192,67.19660186767578,67.1832504272461,False,78.18645858764648,93.18645858764648
70,2.338398497326976,67.1832504272461,67.19660186767578,False,78.18645858764648,93.18645858764648
71,2.371804190145933,67.51600646972656,67.35247039794922,False,78.18645858764648,93.18645858764648
72,2.4052098829648894,67.35247039794922,67.35247039794922,False,78.18645858764648,93.18645858764648
73,2.4386155757838464,66.93244171142578,66.93244171142578,False,78.18645858764648,93.18645858764648
74,2.472021268602803,66.73536682128906,66.93244171142578,False,78.18645858764648,93.18645858764648
75,2.50542696142176,67.68023681640625,67.68023681640625,False,78.18645858764648,93.18645858764648
76,2.538832654240717,67.86779022216797,67.68023681640625,False,78.18645858764648,93.18645858764648
77,2.5722383470596735,66.48851013183594,67.86779022216797,False,78.18645858764648,93.18645858764648
