Test ID,Friction Level,Cycle Duration Setting (s),Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
high_6p0s_rep1,High,6.0,1,1.4698504840340991,7.449469498627366,5.979619014593267,18.851591534084744,-119.89603593614366,138.7476274702284,140.919554011027,2.205857287512906,0.4976198832194143,3.4355367024739962,0.6035108405262493,0.5339534354343514
high_6p0s_rep1,High,6.0,2,7.449469498627366,13.429088513220632,5.979619014593267,-121.33377668592665,-263.769154548645,142.43537786271838,145.36137432522247,2.7009354909260708,0.6658313751220248,4.162007649739564,0.6228628618716072,0.45415132879883624
high_6p0s_rep1,High,6.0,3,13.429088513220632,19.44211322063286,6.013024707412224,-264.80961958567303,-410.40145534939234,145.5918357637193,152.40053103764853,6.640972646077444,0.9791982014974678,5.49298095703125,0.4125119577949715,0.5566475121097897
