Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold
0,0.0,60.385711669921875,59.44679641723633,False,80.39120125808716
1,0.033319047619047616,58.50788116455078,59.22836685180664,False,80.39120125808716
2,0.06663809523809523,59.22836685180664,59.22836685180664,False,80.39120125808716
3,0.09995714285714286,59.78422546386719,59.78422546386719,False,80.39120125808716
4,0.13327619047619046,59.81507110595703,59.79335021972656,False,80.39120125808716
5,0.1665952380952381,59.79335021972656,59.81507110595703,False,80.39120125808716
6,0.1999142857142857,60.67980194091797,60.1234245300293,False,80.39120125808716
7,0.23323333333333335,60.1234245300293,60.1234245300293,False,80.39120125808716
8,0.26655238095238093,60.07537078857422,60.1234245300293,False,80.39120125808716
9,0.29987142857142857,60.241790771484375,60.241790771484375,False,80.39120125808716
10,0.3331904761904762,61.25048828125,61.25048828125,False,80.39120125808716
11,0.36650952380952384,61.66488265991211,61.66488265991211,False,80.39120125808716
12,0.3998285714285714,61.89827346801758,61.66488265991211,False,80.39120125808716
13,0.43314761904761906,61.20972442626953,61.76512145996094,False,80.39120125808716
14,0.4664666666666667,61.76512145996094,61.76512145996094,False,80.39120125808716
15,0.4997857142857143,62.2833366394043,62.27464294433594,False,80.39120125808716
16,0.5331047619047619,62.27464294433594,62.2833366394043,False,80.39120125808716
17,0.5664238095238096,62.471675872802734,62.471675872802734,False,80.39120125808716
18,0.5997428571428571,63.03853988647461,63.03853988647461,False,80.39120125808716
19,0.6330619047619047,63.511573791503906,63.511573791503906,False,80.39120125808716
20,0.6663809523809524,63.7470588684082,63.511573791503906,False,80.39120125808716
21,0.6997,62.87697982788086,62.87697982788086,False,80.39120125808716
22,0.7330190476190477,62.77770233154297,62.87697982788086,False,80.39120125808716
23,0.7663380952380953,64.82832336425781,64.82832336425781,False,80.39120125808716
24,0.7996571428571428,65.09706115722656,64.82832336425781,False,80.39120125808716
25,0.8329761904761905,64.3310317993164,64.3310317993164,False,80.39120125808716
26,0.8662952380952381,63.98750305175781,63.98750305175781,False,80.39120125808716
27,0.8996142857142857,63.67806625366211,63.78215789794922,False,80.39120125808716
28,0.9329333333333334,63.78215789794922,63.78215789794922,False,80.39120125808716
29,0.966252380952381,64.07914733886719,64.07914733886719,False,80.39120125808716
30,0.9995714285714286,64.84371948242188,64.84371948242188,False,80.39120125808716
31,1.0328904761904762,65.31781005859375,65.31781005859375,False,80.39120125808716
32,1.0662095238095237,139.7806396484375,139.7806396484375,True,80.39120125808716
33,1.0995285714285714,165.17660522460938,165.17660522460938,True,80.39120125808716
34,1.132847619047619,166.41824340820312,166.41824340820312,True,80.39120125808716
35,1.1661666666666666,166.79434204101562,166.79434204101562,True,80.39120125808716
36,1.1994857142857143,168.0675048828125,166.79434204101562,True,80.39120125808716
37,1.232804761904762,65.7802963256836,65.7802963256836,False,80.39120125808716
38,1.2661238095238094,65.04879760742188,65.04879760742188,False,80.39120125808716
39,1.2994428571428571,63.18914794921875,63.520240783691406,False,80.39120125808716
40,1.3327619047619048,63.520240783691406,63.18914794921875,False,80.39120125808716
41,1.3660809523809523,62.61576461791992,62.61576461791992,False,80.39120125808716
42,1.3994,61.96358871459961,61.96358871459961,False,80.39120125808716
43,1.4327190476190477,61.59853744506836,61.59853744506836,False,80.39120125808716
44,1.4660380952380954,60.897796630859375,60.897796630859375,False,80.39120125808716
45,1.4993571428571428,60.01792526245117,60.01792526245117,False,80.39120125808716
46,1.5326761904761905,59.513832092285156,59.513832092285156,False,80.39120125808716
47,1.5659952380952382,57.891441345214844,57.89344024658203,False,80.39120125808716
48,1.5993142857142857,57.89344024658203,57.89344024658203,False,80.39120125808716
49,1.6326333333333334,58.769134521484375,58.769134521484375,False,80.39120125808716
50,1.665952380952381,58.974266052246094,58.974266052246094,False,80.39120125808716
51,1.6992714285714285,59.06797409057617,59.06797409057617,False,80.39120125808716
52,1.7325904761904762,59.18275833129883,59.06797409057617,False,80.39120125808716
53,1.765909523809524,58.529510498046875,58.79166793823242,False,80.39120125808716
54,1.7992285714285714,58.79166793823242,58.79166793823242,False,80.39120125808716
55,1.832547619047619,59.0152702331543,58.79166793823242,False,80.39120125808716
56,1.8658666666666668,58.302696228027344,58.302696228027344,False,80.39120125808716
57,1.8991857142857143,57.94950866699219,57.94950866699219,False,80.39120125808716
58,1.932504761904762,57.669471740722656,57.916996002197266,False,80.39120125808716
59,1.9658238095238096,57.916996002197266,57.669471740722656,False,80.39120125808716
60,1.999142857142857,56.72111892700195,56.72111892700195,False,80.39120125808716
61,2.0324619047619046,55.599605560302734,56.37860107421875,False,80.39120125808716
62,2.0657809523809525,56.37860107421875,56.37860107421875,False,80.39120125808716
63,2.0991,58.409271240234375,57.74950408935547,False,80.39120125808716
64,2.1324190476190474,57.74950408935547,58.076683044433594,False,80.39120125808716
65,2.1657380952380954,58.076683044433594,58.0009880065918,False,80.39120125808716
66,2.199057142857143,58.0009880065918,58.076683044433594,False,80.39120125808716
67,2.2323761904761903,58.08127975463867,58.0009880065918,False,80.39120125808716
