video,source_file,frame,time_s,x_px,y_px,area_px2
5,20260609_155505.mp4,0,0.0,1005.1939503932243,583.0996975196612,1377.5
5,20260609_155505.mp4,1,0.033576190476190475,1000.1206694756554,583.7732911985019,1424.0
5,20260609_155505.mp4,2,0.06715238095238095,994.7095085088657,584.2372962037367,1400.5
5,20260609_155505.mp4,3,0.10072857142857143,990.4789174821794,584.5648181708348,1379.5
5,20260609_155505.mp4,4,0.1343047619047619,985.8645418326694,584.6107690450319,1380.5
5,20260609_155505.mp4,5,0.16788095238095238,980.7181795448862,584.496624156039,1333.0
5,20260609_155505.mp4,6,0.20145714285714286,975.8600991325898,584.2472118959108,1345.0
5,20260609_155505.mp4,7,0.23503333333333334,971.1053902873124,583.7789219425375,1311.0
5,20260609_155505.mp4,8,0.2686095238095238,966.7637503197748,582.8809158352519,1303.0
5,20260609_155505.mp4,9,0.3021857142857143,960.6100439422473,582.5704959196484,1327.5
5,20260609_155505.mp4,10,0.33576190476190476,956.3363853503184,581.635483014862,1256.0
5,20260609_155505.mp4,11,0.36933809523809524,952.3648665900675,580.656964126133,1305.5
5,20260609_155505.mp4,12,0.4029142857142857,948.0908511722731,579.802242609582,1308.0
5,20260609_155505.mp4,13,0.4364904761904762,939.5223328228687,576.3612812659519,1306.0
5,20260609_155505.mp4,14,0.4700666666666667,935.3654163717857,575.4032790752535,1413.0
5,20260609_155505.mp4,15,0.5036428571428572,930.942034181905,573.3290307159077,1394.5
5,20260609_155505.mp4,16,0.5372190476190476,927.2541526164605,572.1190208567502,1334.5
5,20260609_155505.mp4,17,0.5707952380952381,922.8032473734479,569.8519579751671,1396.0
5,20260609_155505.mp4,18,0.6043714285714286,919.2298567066008,568.0368804322292,1419.0
5,20260609_155505.mp4,19,0.6379476190476191,916.4925844882081,566.0019450522733,1371.0
5,20260609_155505.mp4,20,0.6715238095238095,912.5048613611812,563.7702556715881,1388.5
5,20260609_155505.mp4,21,0.7051000000000001,908.0097968936677,560.763440860215,1395.0
5,20260609_155505.mp4,22,0.7386761904761905,904.107907542579,557.795498783455,1370.0
5,20260609_155505.mp4,23,0.772252380952381,900.290150412421,554.4535419699175,1374.0
5,20260609_155505.mp4,24,0.8058285714285714,896.6797122653011,551.7527432333577,1367.0
5,20260609_155505.mp4,25,0.839404761904762,893.1790404040404,549.0193181818182,1320.0
5,20260609_155505.mp4,26,0.8729809523809524,889.8585743277523,545.6575342465753,1314.0
5,20260609_155505.mp4,27,0.9065571428571428,886.0917725580797,542.6132717237838,1298.5
5,20260609_155505.mp4,28,0.9401333333333334,882.2606294155426,538.8778420038535,1297.5
5,20260609_155505.mp4,29,0.9737095238095238,878.4007404570406,534.7006255585344,1305.5
5,20260609_155505.mp4,30,1.0072857142857143,873.2852311161217,526.7234122510334,1330.5
5,20260609_155505.mp4,31,1.0408619047619048,870.4422246886174,523.1220865704772,1351.5
5,20260609_155505.mp4,32,1.0744380952380952,867.5771072796935,519.2820881226054,1392.0
5,20260609_155505.mp4,33,1.1080142857142858,864.7138888888887,515.2786231884058,1380.0
5,20260609_155505.mp4,34,1.1415904761904763,862.3165715644317,511.6406324298621,1402.0
5,20260609_155505.mp4,35,1.1751666666666667,861.0417126732915,507.88075082811923,1358.5
5,20260609_155505.mp4,36,1.2087428571428571,858.2694885361552,502.99247501469716,1417.5
5,20260609_155505.mp4,37,1.2423190476190478,856.6397869441347,498.74866840084223,1345.5
5,20260609_155505.mp4,38,1.2758952380952382,854.2337278106509,494.3647682445759,1352.0
5,20260609_155505.mp4,39,1.3094714285714286,851.8796798347533,489.2326361993286,1291.0
5,20260609_155505.mp4,40,1.343047619047619,850.3137628669463,484.13356207904434,1311.5
5,20260609_155505.mp4,41,1.3766238095238095,848.8847531337938,479.75952929137884,1303.0
5,20260609_155505.mp4,42,1.4102000000000001,847.4731057667442,474.84122058443234,1289.0
5,20260609_155505.mp4,43,1.4437761904761905,846.3058745874587,469.8681188118812,1262.5
5,20260609_155505.mp4,44,1.477352380952381,845.3422757905649,465.1783307413167,1286.0
5,20260609_155505.mp4,45,1.5109285714285714,844.8554169914263,460.22005715770325,1283.0
5,20260609_155505.mp4,46,1.544504761904762,844.3812176681257,454.9859397798116,1256.5
5,20260609_155505.mp4,47,1.5780809523809525,844.2247535305088,450.5424993338662,1251.0
5,20260609_155505.mp4,48,1.611657142857143,843.9279137069191,445.36082609839514,1267.0
5,20260609_155505.mp4,49,1.6452333333333333,844.2805672671522,439.83403602912995,1304.5
5,20260609_155505.mp4,50,1.678809523809524,844.4443129520051,434.9276791584483,1267.5
5,20260609_155505.mp4,51,1.7123857142857144,844.857622739018,429.9413436692506,1290.0
5,20260609_155505.mp4,52,1.7459619047619048,845.084911738178,425.02113129751314,1293.5
5,20260609_155505.mp4,53,1.7795380952380953,846.0680377700166,419.8168412883198,1288.5
5,20260609_155505.mp4,54,1.8131142857142857,846.6909617321248,415.5387713997985,1324.0
5,20260609_155505.mp4,55,1.8466904761904763,847.1395800933126,411.1014774494557,1286.0
5,20260609_155505.mp4,56,1.8802666666666668,848.6363279717536,406.7724597881522,1274.5
5,20260609_155505.mp4,57,1.9138428571428572,849.8549506271684,401.8501467840939,1249.0
5,20260609_155505.mp4,58,1.9474190476190476,851.4291765951813,397.10722795869737,1259.0
5,20260609_155505.mp4,59,1.9809952380952383,853.1813450760609,392.55617827595404,1249.0
5,20260609_155505.mp4,60,2.0145714285714287,855.2911676646706,388.0162175648702,1336.0
5,20260609_155505.mp4,61,2.048147619047619,856.5807635829663,384.20582476749877,1362.0
5,20260609_155505.mp4,62,2.0817238095238095,858.9482485048211,379.71243744660075,1365.5
5,20260609_155505.mp4,63,2.1153,860.8588498879761,375.9061488673139,1339.0
5,20260609_155505.mp4,64,2.1488761904761904,863.3435606060606,371.30593434343433,1320.0
5,20260609_155505.mp4,65,2.1824523809523813,866.2096153846154,367.2682051282051,1300.0
5,20260609_155505.mp4,66,2.2160285714285717,868.9230672215916,363.0253499810821,1321.5
5,20260609_155505.mp4,67,2.249604761904762,871.6705645668301,359.21501320256505,1325.5
