video,source_file,frame,time_s,x_px,y_px,area_px2
2,20260609_140511.mp4,0,0.0,1151.986303075582,434.7322873863778,1338.5
2,20260609_140511.mp4,1,0.03331897968006917,1151.7364639466255,439.51039260969975,1299.0
2,20260609_140511.mp4,2,0.06663795936013835,1151.4877356054737,444.78040278853604,1291.0
2,20260609_140511.mp4,3,0.09995693904020751,1151.0537804076264,449.5376725838264,1267.5
2,20260609_140511.mp4,4,0.1332759187202767,1150.703342806875,454.2586276898092,1231.5
2,20260609_140511.mp4,5,0.16659489840034586,1149.7794599018002,458.8694762684124,1222.0
2,20260609_140511.mp4,6,0.19991387808041503,1148.8277322404372,463.60806010928957,1220.0
2,20260609_140511.mp4,7,0.23323285776048422,1147.8245903896461,467.57882417733714,1210.5
2,20260609_140511.mp4,8,0.2665518374405534,1147.123544093178,472.7567942318358,1202.0
2,20260609_140511.mp4,9,0.2998708171206226,1145.2323189630881,477.1576500422654,1183.0
2,20260609_140511.mp4,10,0.3331897968006917,1143.4607209536118,482.1911532385465,1160.5
2,20260609_140511.mp4,11,0.3665087764807609,1141.6416666666667,486.750730994152,1140.0
2,20260609_140511.mp4,12,0.39982775616083005,1139.5216431095407,492.0133981154299,1132.0
2,20260609_140511.mp4,13,0.43314673584089924,1137.5489759572574,496.35173642030276,1123.0
2,20260609_140511.mp4,14,0.46646571552096844,1135.4463626973586,500.3888151099306,1129.5
2,20260609_140511.mp4,15,0.4997846952010376,1133.3478325196033,504.45346944814315,1126.5
2,20260609_140511.mp4,16,0.5331036748811068,1131.3197640117994,508.491592920354,1130.0
2,20260609_140511.mp4,17,0.5664226545611759,1129.5481882423694,511.52728912945423,1108.5
2,20260609_140511.mp4,18,0.5997416342412452,1126.8930134299078,514.8361249434133,1104.5
2,20260609_140511.mp4,19,0.6330606139213143,1124.6089285714286,518.6377976190475,1120.0
2,20260609_140511.mp4,20,0.6663795936013834,1121.0416284052646,523.153045607591,1089.0
2,20260609_140511.mp4,21,0.6996985732814527,1117.314875645237,527.92351008916,1065.5
2,20260609_140511.mp4,22,0.7330175529615218,1113.7715572715572,531.8000321750321,1036.0
2,20260609_140511.mp4,23,0.766336532641591,1109.8015016424215,534.7808540591271,1065.5
2,20260609_140511.mp4,24,0.7996555123216601,1106.0316626889419,538.3696101829753,1047.5
2,20260609_140511.mp4,25,0.8329744920017293,1102.2971867844292,541.1833496892377,1019.0
2,20260609_140511.mp4,26,0.8662934716817985,1098.6833171677984,544.5591658583899,1031.0
