video,source_file,frame,time_s,x_px,y_px,area_px2
1,20260609_152051.mp4,0,0.0,1007.2537963654468,304.0286283295992,1339.0
1,20260609_152051.mp4,1,0.03369062370921107,1011.7084133691894,304.2477910103726,1301.5
1,20260609_152051.mp4,2,0.06738124741842214,1016.0036867531146,304.5035596236969,1311.0
1,20260609_152051.mp4,3,0.1010718711276332,1021.4839533187454,303.3637247751033,1371.0
1,20260609_152051.mp4,4,0.13476249483684427,1026.5779312108425,303.6191024165708,1303.5
1,20260609_152051.mp4,5,0.16845311854605535,1030.266791044776,306.5993781094527,1340.0
1,20260609_152051.mp4,6,0.2021437422552664,1034.5318645755538,309.04456061737613,1339.0
1,20260609_152051.mp4,7,0.2358343659644775,1039.5516246393174,308.33684606699285,1328.5
1,20260609_152051.mp4,8,0.26952498967368854,1045.0889714993802,309.3762081784387,1345.0
1,20260609_152051.mp4,9,0.3032156133828996,1049.9022945032777,311.30963187090265,1322.0
1,20260609_152051.mp4,10,0.3369062370921107,1054.5915893630179,312.58800247371676,1347.5
1,20260609_152051.mp4,11,0.37059686080132176,1059.1488649050987,314.3083984617293,1343.5
1,20260609_152051.mp4,12,0.4042874845105328,1063.6282338308456,316.2342039800995,1340.0
1,20260609_152051.mp4,13,0.43797810821974387,1068.4887447539106,318.6149052524482,1310.5
1,20260609_152051.mp4,14,0.471668731928955,1072.4619860356866,321.07719162141194,1289.0
1,20260609_152051.mp4,15,0.505359355638166,1082.3115313895455,326.40241660099815,1269.0
1,20260609_152051.mp4,16,0.5390499793473771,1085.3888232979143,329.865144956054,1270.5
1,20260609_152051.mp4,17,0.5727406030565881,1090.4243445692885,332.814606741573,1335.0
1,20260609_152051.mp4,18,0.6064312267657992,1094.1887595443734,335.56615346100887,1331.5
1,20260609_152051.mp4,19,0.6401218504750102,1101.3536078579525,340.2730134743735,1323.5
1,20260609_152051.mp4,20,0.6738124741842214,1104.9312429165093,344.3529782143307,1323.5
1,20260609_152051.mp4,21,0.7075030978934325,1108.5807985980723,347.98510451871323,1331.5
1,20260609_152051.mp4,22,0.7411937216026435,1111.9903327055868,351.72379158819837,1327.5
1,20260609_152051.mp4,23,0.7748843453118546,1115.3422493949815,355.7266590243281,1308.5
1,20260609_152051.mp4,24,0.8085749690210656,1122.4093889325989,363.3459218463152,1271.0
1,20260609_152051.mp4,25,0.8422655927302767,1123.7111723775763,366.6510437179992,1269.5
1,20260609_152051.mp4,26,0.8759562164394877,1126.299908244855,370.32455105518414,1271.5
1,20260609_152051.mp4,27,0.9096468401486989,1129.3672876205574,374.9647245342846,1261.5
1,20260609_152051.mp4,28,0.94333746385791,1131.947235513025,379.69510898458265,1254.0
1,20260609_152051.mp4,29,0.977028087567121,1133.5025513722244,384.0503378844297,1208.5
1,20260609_152051.mp4,30,1.010718711276332,1135.5178227360307,389.5161368015414,1384.0
1,20260609_152051.mp4,31,1.0444093349855432,1136.9071310116085,394.03036101543563,1306.5
1,20260609_152051.mp4,32,1.0780999586947542,1138.7768372450942,398.3883544953187,1299.5
1,20260609_152051.mp4,33,1.1117905824039653,1139.566210045662,402.4328767123288,1277.5
1,20260609_152051.mp4,34,1.1454812061131763,1141.1450488145047,407.28020793711164,1314.5
1,20260609_152051.mp4,35,1.1791718298223874,1141.9965156794426,411.70718802426114,1291.5
1,20260609_152051.mp4,36,1.2128624535315984,1142.98695976155,417.12046696472925,1342.0
1,20260609_152051.mp4,37,1.2465530772408095,1143.4591459528363,422.0471637985978,1307.5
1,20260609_152051.mp4,38,1.2802437009500205,1143.692030384962,425.74842281447144,1294.5
1,20260609_152051.mp4,39,1.3139343246592317,1144.5265923362808,430.2861719851339,1300.5
1,20260609_152051.mp4,40,1.3476249483684428,1145.0125533211456,434.490310786106,1367.5
1,20260609_152051.mp4,41,1.3813155720776538,1144.552402572834,439.1043006684323,1321.5
1,20260609_152051.mp4,42,1.415006195786865,1144.6717654557042,443.7527087316762,1307.5
1,20260609_152051.mp4,43,1.4486968194960759,1144.2906207068813,450.0829274384913,1334.5
1,20260609_152051.mp4,44,1.482387443205287,1144.320302033857,454.7119717452198,1368.5
1,20260609_152051.mp4,45,1.516078066914498,1143.6416913946587,459.5615727002967,1348.0
1,20260609_152051.mp4,46,1.5497686906237091,1142.8512518409425,464.4239077074128,1358.0
1,20260609_152051.mp4,47,1.5834593143329203,1141.8752015878922,468.6960674854236,1343.5
1,20260609_152051.mp4,48,1.6171499380421313,1140.7960592369477,473.16352911646584,1328.0
1,20260609_152051.mp4,49,1.6508405617513424,1139.9896867838045,477.94843391902214,1309.0
1,20260609_152051.mp4,50,1.6845311854605534,1138.1788743253662,482.9989719866358,1297.0
1,20260609_152051.mp4,51,1.7182218091697645,1136.593517806815,487.3917499359467,1301.0
1,20260609_152051.mp4,52,1.7519124328789755,1134.5876814437033,491.69399764613576,1274.5
1,20260609_152051.mp4,53,1.7856030565881866,1132.3246127814655,496.802551086815,1280.5
1,20260609_152051.mp4,54,1.8192936802973978,1130.3981592637056,501.1895424836601,1249.5
1,20260609_152051.mp4,55,1.8529843040066087,1128.41987309302,505.16106385851214,1234.5
1,20260609_152051.mp4,56,1.88667492771582,1126.0107227958697,509.0796928779454,1259.0
1,20260609_152051.mp4,57,1.9203655514250308,1123.5994186814637,513.2729554762848,1261.5
1,20260609_152051.mp4,58,1.954056175134242,1121.354843073593,516.576433982684,1232.0
1,20260609_152051.mp4,59,1.987746798843453,1119.2978665579562,519.8616659872265,1226.5
1,20260609_152051.mp4,60,2.021437422552664,1116.9769001490313,524.7714853452558,1342.0
1,20260609_152051.mp4,61,2.055128046261875,1113.5778357559943,528.7786060380172,1341.5
1,20260609_152051.mp4,62,2.0888186699710865,1110.0558591378262,533.4841530054645,1372.5
1,20260609_152051.mp4,63,2.1225092936802974,1106.2911549435553,536.7661580449076,1343.5
1,20260609_152051.mp4,64,2.1561999173895083,1103.0089017201972,540.1595092024539,1385.5
1,20260609_152051.mp4,65,2.1898905410987193,1099.1520742884707,543.7409551374819,1382.0
1,20260609_152051.mp4,66,2.2235811648079307,1095.6191867543218,546.5616021426831,1369.0
1,20260609_152051.mp4,67,2.2572717885171416,1091.5145317545748,550.5038870948451,1393.5
1,20260609_152051.mp4,68,2.2909624122263526,1087.3998977897022,553.4834547080618,1304.5
1,20260609_152051.mp4,69,2.3246530359355635,1083.753846153846,555.4651282051282,1300.0
1,20260609_152051.mp4,70,2.358343659644775,1080.1086797957696,558.6222951616825,1371.0
1,20260609_152051.mp4,71,2.392034283353986,1075.9102658788775,561.1133677991137,1354.0
1,20260609_152051.mp4,72,2.4257249070631968,1070.6997679247588,563.9604250641261,1364.5
1,20260609_152051.mp4,73,2.459415530772408,1066.7188322565207,565.4986838956688,1393.0
1,20260609_152051.mp4,74,2.493106154481619,1061.8957588753872,567.596497498213,1399.0
1,20260609_152051.mp4,75,2.52679677819083,1057.6160142348754,569.9491103202847,1405.0
1,20260609_152051.mp4,76,2.560487401900041,1052.3565121412803,571.5597252882021,1359.0
1,20260609_152051.mp4,77,2.5941780256092524,1048.3841506751955,572.8098791755508,1407.0
1,20260609_152051.mp4,78,2.6278686493184633,1044.3080351764847,574.2234670521624,1383.5
1,20260609_152051.mp4,79,2.6615592730276743,1039.6623821765209,575.6924960215448,1361.5
1,20260609_152051.mp4,80,2.6952498967368856,1035.1850170261066,576.0026485054861,1321.5
1,20260609_152051.mp4,81,2.7289405204460966,1029.7773371785627,577.3404229752463,1387.0
1,20260609_152051.mp4,82,2.7626311441553075,1025.594317096466,578.4280085959886,1396.0
1,20260609_152051.mp4,83,2.7963217678645185,1020.1115989754849,578.8470545188437,1366.5
1,20260609_152051.mp4,84,2.83001239157373,1015.279569892473,579.420683822641,1379.5
1,20260609_152051.mp4,85,2.863703015282941,1011.0730411686586,579.598213207775,1380.5
1,20260609_152051.mp4,86,2.8973936389921517,1005.6684613543908,579.7696817420435,1393.0
1,20260609_152051.mp4,87,2.931084262701363,1001.0286170474085,579.4927536231884,1357.0
1,20260609_152051.mp4,88,2.964774886410574,996.859681372549,579.220955882353,1360.0
1,20260609_152051.mp4,89,2.998465510119785,991.56018177352,578.76504544338,1357.0
1,20260609_152051.mp4,90,3.032156133828996,987.6879816955683,577.7555394990366,1384.0
1,20260609_152051.mp4,91,3.0658467575382073,982.7775730778677,577.0347580447065,1357.0
