video,source_file,frame,time_s,x_px,y_px,area_px2
3,20260609_152034.mp4,0,0.0,1103.940816103271,346.25019144513726,1523.5
3,20260609_152034.mp4,1,0.03370867446393762,1107.5944947969117,349.61161463578384,1489.5
3,20260609_152034.mp4,2,0.06741734892787524,1111.3393289519197,353.3603136169722,1445.5
3,20260609_152034.mp4,3,0.10112602339181287,1114.312407596952,357.6491527351302,1465.5
3,20260609_152034.mp4,4,0.13483469785575047,1116.7900315741992,361.58852052322953,1478.0
3,20260609_152034.mp4,5,0.1685433723196881,1118.9411475611253,366.01609534340827,1356.5
3,20260609_152034.mp4,6,0.20225204678362574,1117.059758423395,370.1048951048951,786.5
3,20260609_152034.mp4,7,0.23596072124756334,1115.5482093663911,376.09779614325066,484.0
3,20260609_152034.mp4,8,0.26966939571150095,1118.692619626926,379.03041362530416,411.0
3,20260609_152034.mp4,9,0.3033780701754386,1120.7169934640522,370.9843137254902,255.0
3,20260609_152034.mp4,10,0.3370867446393762,1121.2723214285713,372.3824404761904,112.0
3,20260609_152034.mp4,11,0.3707954191033138,1128.873015873016,377.7261904761905,42.0
3,20260609_152034.mp4,12,0.4045040935672515,,,
3,20260609_152034.mp4,13,0.4382127680311891,,,
3,20260609_152034.mp4,14,0.4719214424951267,1131.8997821350763,392.11328976034855,76.5
3,20260609_152034.mp4,15,0.5056301169590643,,,
3,20260609_152034.mp4,16,0.5393387914230019,1134.3973333333333,400.0773333333333,62.5
3,20260609_152034.mp4,17,0.5730474658869396,1139.5,402.5,35.0
3,20260609_152034.mp4,18,0.6067561403508772,1124.6309523809523,431.98214285714283,56.0
3,20260609_152034.mp4,19,0.6404648148148148,,,
3,20260609_152034.mp4,20,0.6741734892787524,1142.3709273182956,419.4761904761904,66.5
3,20260609_152034.mp4,21,0.7078821637426901,1142.5,430.5,65.0
3,20260609_152034.mp4,22,0.7415908382066276,1133.5361552028219,442.6296296296296,189.0
3,20260609_152034.mp4,23,0.7752995126705653,1135.6868131868132,447.78693528693526,273.0
3,20260609_152034.mp4,24,0.809008187134503,1133.4701754385965,456.6261208576998,427.5
3,20260609_152034.mp4,25,0.8427168615984405,1135.84061302682,459.61149425287357,435.0
3,20260609_152034.mp4,26,0.8764255360623782,1134.893137254902,463.35130718954247,510.0
3,20260609_152034.mp4,27,0.9101342105263158,1134.1585760517798,467.6012225818051,463.5
3,20260609_152034.mp4,28,0.9438428849902534,1140.7485214099834,477.147149278448,704.5
3,20260609_152034.mp4,29,0.977551559454191,1139.148540489642,482.48187382297544,708.0
3,20260609_152034.mp4,30,1.0112602339181287,1137.435558354324,487.801637279597,794.0
3,20260609_152034.mp4,31,1.0449689083820664,1134.607336702227,493.84465655998497,890.5
3,20260609_152034.mp4,32,1.0786775828460038,1132.909411172622,498.2304982385506,993.5
3,20260609_152034.mp4,33,1.1123862573099415,1130.536344755971,502.97455867082033,963.0
3,20260609_152034.mp4,34,1.146094931773879,1130.7665270018622,509.35567970204835,716.0
3,20260609_152034.mp4,35,1.1798036062378168,1127.1756487025948,512.1003992015968,835.0
3,20260609_152034.mp4,36,1.2135122807017544,1123.3285741481059,515.1130782410052,875.5
3,20260609_152034.mp4,37,1.247220955165692,1120.8776014109346,518.3292768959435,945.0
3,20260609_152034.mp4,38,1.2809296296296295,1117.806898774984,524.3563829787234,1034.0
3,20260609_152034.mp4,39,1.3146383040935672,1115.1441539578793,527.8420479302832,918.0
3,20260609_152034.mp4,40,1.3483469785575048,1111.8737940539477,533.2845048237842,846.5
3,20260609_152034.mp4,41,1.3820556530214425,1105.644,539.6493333333333,875.0
3,20260609_152034.mp4,42,1.4157643274853802,1101.7940835266822,544.1113689095127,862.0
3,20260609_152034.mp4,43,1.4494730019493178,1098.5248226950355,546.572695035461,846.0
3,20260609_152034.mp4,44,1.4831816764132553,1094.1779641276496,552.0246913580246,715.5
3,20260609_152034.mp4,45,1.516890350877193,1091.2934978154715,555.2855307118992,648.5
3,20260609_152034.mp4,46,1.5505990253411306,1086.645239834429,557.7579741904066,684.5
3,20260609_152034.mp4,47,1.5843076998050682,1082.9465667915106,560.7570536828963,667.5
3,20260609_152034.mp4,48,1.618016374269006,1079.5352641458835,563.2654867256637,621.5
3,20260609_152034.mp4,49,1.6517250487329436,1073.428642343013,565.0771903698188,671.5
3,20260609_152034.mp4,50,1.685433723196881,1070.2285471537807,568.9662984990088,588.5
3,20260609_152034.mp4,51,1.7191423976608187,1065.6884353741495,570.3657142857143,612.5
3,20260609_152034.mp4,52,1.7528510721247563,1060.2252819302387,571.9210595331759,635.5
3,20260609_152034.mp4,53,1.786559746588694,1055.852652825836,573.4786620530565,578.0
3,20260609_152034.mp4,54,1.8202684210526316,1050.9315654405475,575.7311092101511,584.5
3,20260609_152034.mp4,55,1.8539770955165693,1047.0252976190475,576.95,560.0
3,20260609_152034.mp4,56,1.8876857699805067,1042.4358974358975,578.351598173516,474.5
3,20260609_152034.mp4,57,1.9213944444444444,1039.1280512204883,581.1348539415766,416.5
3,20260609_152034.mp4,58,1.955103118908382,1032.6920345002536,578.5520040588533,328.5
3,20260609_152034.mp4,59,1.9888117933723197,1026.641955835962,576.9905362776025,317.0
3,20260609_152034.mp4,60,2.0225204678362574,1024.2937853107344,582.361581920904,147.5
3,20260609_152034.mp4,61,2.056229142300195,,,
3,20260609_152034.mp4,62,2.0899378167641327,,,
3,20260609_152034.mp4,63,2.12364649122807,,,
3,20260609_152034.mp4,64,2.1573551656920076,,,
3,20260609_152034.mp4,65,2.1910638401559455,,,
3,20260609_152034.mp4,66,2.224772514619883,,,
3,20260609_152034.mp4,67,2.258481189083821,,,
3,20260609_152034.mp4,68,2.292189863547758,,,
3,20260609_152034.mp4,69,2.325898538011696,,,
3,20260609_152034.mp4,70,2.3596072124756335,,,
3,20260609_152034.mp4,71,2.393315886939571,,,
3,20260609_152034.mp4,72,2.427024561403509,,,
3,20260609_152034.mp4,73,2.4607332358674463,,,
3,20260609_152034.mp4,74,2.494441910331384,,,
3,20260609_152034.mp4,75,2.5281505847953216,,,
3,20260609_152034.mp4,76,2.561859259259259,,,
3,20260609_152034.mp4,77,2.595567933723197,,,
3,20260609_152034.mp4,78,2.6292766081871344,,,
3,20260609_152034.mp4,79,2.6629852826510723,,,
3,20260609_152034.mp4,80,2.6966939571150097,,,
3,20260609_152034.mp4,81,2.7304026315789476,,,
3,20260609_152034.mp4,82,2.764111306042885,,,
3,20260609_152034.mp4,83,2.7978199805068225,,,
3,20260609_152034.mp4,84,2.8315286549707603,,,
3,20260609_152034.mp4,85,2.8652373294346978,,,
3,20260609_152034.mp4,86,2.8989460038986357,914.7122040072859,530.8342440801457,91.5
3,20260609_152034.mp4,87,2.932654678362573,907.9155844155844,538.273593073593,385.0
3,20260609_152034.mp4,88,2.9663633528265105,904.4294003868472,533.5419084461637,517.0
3,20260609_152034.mp4,89,3.0000720272904484,900.809451604751,529.7030578721253,659.5
3,20260609_152034.mp4,90,3.033780701754386,897.7731879900554,526.2461273666092,871.5
3,20260609_152034.mp4,91,3.0674893762183237,895.3721064814815,520.632137345679,864.0
3,20260609_152034.mp4,92,3.101198050682261,892.9188422247446,516.9360575104048,881.0
3,20260609_152034.mp4,93,3.1349067251461986,889.4356486210419,513.7012257405515,979.0
3,20260609_152034.mp4,94,3.1686153996101365,887.4851161269218,509.75924108603203,1019.0
3,20260609_152034.mp4,95,3.202324074074074,886.0509112818195,506.02530501581566,1106.5
3,20260609_152034.mp4,96,3.236032748538012,884.0094299185598,502.37076725246465,1166.5
3,20260609_152034.mp4,97,3.2697414230019493,882.4462095875137,498.09880156075803,1196.0
3,20260609_152034.mp4,98,3.303450097465887,880.3092105263158,493.6602247807017,1216.0
3,20260609_152034.mp4,99,3.3371587719298246,877.7682657843948,488.98745519713253,1209.0
3,20260609_152034.mp4,100,3.370867446393762,875.7893795570229,484.13729536387393,1211.5
3,20260609_152034.mp4,101,3.4045761208577,874.4224743381955,479.6283090221501,1234.0
3,20260609_152034.mp4,102,3.4382847953216373,873.2747237941255,474.68323901913226,1237.0
3,20260609_152034.mp4,103,3.471993469785575,872.291984477452,470.0120433560819,1245.5
3,20260609_152034.mp4,104,3.5057021442495127,870.8547581493165,465.06585173501577,1268.0
3,20260609_152034.mp4,105,3.53941081871345,870.567472698908,460.221268850754,1282.0
3,20260609_152034.mp4,106,3.573119493177388,869.8033955417313,455.39657853810263,1286.0
3,20260609_152034.mp4,107,3.6068281676413254,869.8058004343936,450.86482688130826,1304.5
3,20260609_152034.mp4,108,3.6405368421052633,869.6292092319334,446.44242653550253,1321.5
3,20260609_152034.mp4,109,3.6742455165692007,869.3537878787879,440.9641414141414,1320.0
3,20260609_152034.mp4,110,3.7079541910331386,869.6079370930089,435.51922840643806,1356.5
3,20260609_152034.mp4,111,3.741662865497076,869.7556874381798,430.09322453016813,1348.0
3,20260609_152034.mp4,112,3.7753715399610135,870.1792263250439,425.11303692539565,1327.0
3,20260609_152034.mp4,113,3.8090802144249514,870.7787281517293,420.6406346845171,1344.5
3,20260609_152034.mp4,114,3.842788888888889,871.8776960784313,416.19644607843134,1360.0
3,20260609_152034.mp4,115,3.8764975633528267,872.4074748210168,412.53694939934473,1373.5
3,20260609_152034.mp4,116,3.910206237816764,873.7581794035976,407.8267535916938,1380.5
3,20260609_152034.mp4,117,3.9439149122807016,875.3212577714012,403.44392635102815,1394.0
3,20260609_152034.mp4,118,3.9776235867446395,876.7516883743367,398.6150506512301,1382.0
3,20260609_152034.mp4,119,4.011332261208577,878.1473087818697,394.12523607176576,1412.0
3,20260609_152034.mp4,120,4.045040935672515,880.141456582633,389.4461951447245,1428.0
3,20260609_152034.mp4,121,4.078749610136453,881.7831196581196,385.1565764482431,1404.0
3,20260609_152034.mp4,122,4.11245828460039,884.0911126826968,380.81989627534176,1414.0
3,20260609_152034.mp4,123,4.1461669590643275,885.9034602076125,377.1846597462514,1445.0
3,20260609_152034.mp4,124,4.179875633528265,888.1984072022161,373.23118651892884,1444.0
3,20260609_152034.mp4,125,4.213584307992202,890.7366856871135,369.1161436043747,1402.0
3,20260609_152034.mp4,126,4.24729298245614,893.5904496340188,365.1056117113977,1434.5
3,20260609_152034.mp4,127,4.281001656920078,896.3094223484848,361.3380681818182,1408.0
3,20260609_152034.mp4,128,4.314710331384015,899.3630065812262,357.7918254243159,1443.5
3,20260609_152034.mp4,129,4.348419005847953,901.7728752666442,353.83395082519365,1484.5
3,20260609_152034.mp4,130,4.382127680311891,904.4395847912292,350.97364124096106,1429.0
