Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase288_rep3,1,0.9995715390564578,4.031605207527713,3.0320336684712554,-1.8329523007074993,-129.9761708577474,128.14321855703992,127.87661764820419,0.0,0.0,3.0361429850260606,0.7369115030813201,1.130666627049765
phase288_rep3,2,4.031605207527713,7.030319824697087,2.9987146171693735,-131.47085401746963,-270.2273659176297,138.75651190016006,138.75651190016006,0.0,0.0,2.0093180338541856,0.38513985393370337,2.2225470555153373
phase288_rep3,3,7.030319824697087,10.029034441866461,2.9987146171693735,-273.1341722276475,-402.46753099229596,129.33335876464844,129.94647572835288,0.7706395467121752,0.39531097412105964,2.3926188151041856,0.3329184772511469,1.9696860449430071
