Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
phase120_rep2,26,0.8662942601369142,0.0,True,-234.73709106445312,-328.8087158203125,19.344087600708008,-332.4997863769531,271.36846923828125,-335.95452880859375,18.658488591512043,-332.42101033528644,0.8089176531432819,-17.556967443910494,3,False,False,364.61623459413516
phase120_rep2,27,0.8996132701421802,0.03331901000526594,True,-234.02035522460938,-328.5432434082031,20.01368522644043,-332.39508056640625,271.9055480957031,-335.872802734375,19.299626032511394,-332.27037556966144,0.8300097610964323,-10.261023845383976,3,False,False,364.61623459413516
phase120_rep2,28,0.9329322801474461,0.06663802001053187,True,-234.05206298828125,-328.52447509765625,20.029592514038086,-332.3338623046875,271.97772216796875,-335.775634765625,19.318417231241863,-332.21132405598956,0.820964348414072,4.013412795265952,3,False,False,364.61623459413516
phase120_rep2,29,0.966251290152712,0.09995703001579781,True,-233.59815979003906,-328.0517578125,20.574079513549805,-331.870361328125,272.35552978515625,-335.227294921875,19.777149836222332,-331.7164713541667,0.8125258098703023,18.494325678561125,3,False,False,364.61623459413516
phase120_rep2,30,0.999570300157978,0.13327604002106375,True,-235.0918731689453,-328.0697326660156,19.121238708496094,-331.9048767089844,271.0182189941406,-335.1786193847656,18.3491948445638,-331.7177429199219,0.8047308856040214,31.2351891813939,3,False,False,364.61623459413516
phase120_rep2,31,1.032889310163244,0.16659505002632968,False,-236.7542724609375,-328.14324951171875,17.43193817138672,-331.9010314941406,269.5970153808594,-335.1526794433594,16.7582270304362,-331.73232014973956,0.7930958427991089,41.29951710215123,3,False,False,364.61623459413516
phase120_rep2,32,1.0662083201685097,0.1999140600315955,False,-238.40858459472656,-328.2456359863281,15.699084281921387,-331.9388732910156,267.8227844238281,-335.25384521484375,15.037761370340982,-331.8127848307292,0.7931455576851003,46.139280425359885,3,False,False,364.61623459413516
phase120_rep2,33,1.0995273301737758,0.23323307003686156,False,-240.27723693847656,-328.0795593261719,13.818501472473145,-332.041259765625,265.9778137207031,-335.22076416015625,13.173026084899902,-331.78052775065106,0.8081573949295212,46.83926726000718,3,False,False,364.61623459413516
phase120_rep2,34,1.1328463401790416,0.2665520800421274,False,-241.24819946289062,-328.0411376953125,12.811841011047363,-331.82427978515625,264.9222106933594,-335.1309509277344,12.161950747172037,-331.6654561360677,0.8024764102787424,47.19145697935785,3,False,False,364.61623459413516
phase120_rep2,35,1.1661653501843077,0.29987109004739343,False,-242.8873291015625,-328.1232604980469,11.284866333007812,-331.9157409667969,263.3761901855469,-334.9564208984375,10.591242472330729,-331.66514078776044,0.7732879513860654,45.11526891653485,3,False,False,364.61623459413516
phase120_rep2,36,1.1994843601895735,0.33319010005265925,False,-244.6004180908203,-328.1475830078125,9.591320991516113,-331.7619323730469,261.7384948730469,-334.80389404296875,8.909799257914225,-331.5711364746094,0.7531646343666217,45.327380935059146,3,False,False,364.61623459413516
phase120_rep2,37,1.2328033701948395,0.3665091100579253,False,-246.3235626220703,-328.28717041015625,7.795539855957031,-331.86273193359375,260.0154113769531,-334.848876953125,7.162462870279948,-331.666259765625,0.7424612103046484,47.66493037022172,3,False,False,364.61623459413516
phase120_rep2,38,1.2661223802001054,0.39982812006319113,False,-247.46217346191406,-328.1290283203125,6.633426189422607,-331.7184143066406,258.8778381347656,-334.5750427246094,6.016363620758057,-331.4741617838542,0.7293705046660554,45.50954090854232,3,False,False,364.61623459413516
phase120_rep2,39,1.2994413902053714,0.4331471300684572,False,-249.22991943359375,-328.2699890136719,4.82817268371582,-331.71099853515625,257.0496826171875,-334.4482727050781,4.215978622436523,-331.47642008463544,0.6991630872988399,43.55516785273459,3,False,False,364.61623459413516
phase120_rep2,40,1.3327604002106372,0.466466140073723,False,-250.85440063476562,-328.30804443359375,3.2244887351989746,-331.6492919921875,255.59710693359375,-334.2186584472656,2.655731678009033,-331.3919982910156,0.6686481493603013,46.09919543871101,3,False,False,364.61623459413516
phase120_rep2,41,1.3660794102159033,0.49978515007898905,False,-251.843994140625,-328.3280334472656,2.2682042121887207,-331.6900634765625,254.62173461914062,-334.1535339355469,1.6819815635681152,-331.3905436197917,0.6590018909020223,48.252818264258686,3,False,False,364.61623459413516
phase120_rep2,42,1.3993984202211691,0.5331041600842549,False,-253.68821716308594,-328.5384826660156,0.4900108277797699,-331.7999572753906,252.8325958251953,-334.3344421386719,-0.1218701700369517,-331.55762736002606,0.6555890988435482,48.45325181407684,3,False,False,364.61623459413516
phase120_rep2,43,1.432717430226435,0.5664231700895207,False,-255.68466186523438,-328.65386962890625,-1.4470109939575195,-331.88983154296875,250.95437622070312,-334.4730224609375,-2.0590988794962564,-331.6722412109375,0.6580587204046612,50.71751207218396,3,False,False,364.61623459413516
phase120_rep2,44,1.466036440231701,0.5997421800947867,False,-257.45269775390625,-328.7651672363281,-3.151324510574341,-331.8822326660156,249.2462615966797,-334.6116943359375,-3.7859202226003013,-331.75303141276044,0.6610758845738904,51.27886387089114,3,False,False,364.61623459413516
phase120_rep2,45,1.4993554502369668,0.6330611901000526,False,-259.1021728515625,-328.8116455078125,-4.882879734039307,-331.8599548339844,247.5255126953125,-334.2336730957031,-5.4865132967631025,-331.6350911458333,0.6131671170188018,50.78426943913991,3,False,False,364.61623459413516
phase120_rep2,46,1.5326744602422329,0.6663802001053186,False,-260.7499084472656,-328.85589599609375,-6.39926290512085,-331.8368225097656,245.92613220214844,-334.19232177734375,-7.074346383412679,-331.6283467610677,0.6034296979020187,54.01878753089587,3,False,False,364.61623459413516
phase120_rep2,47,1.5659934702474987,0.6996992101105844,False,-262.1281433105469,-328.84600830078125,-7.8097243309021,-331.85595703125,244.58441162109375,-334.30535888671875,-8.451152006785074,-331.6691080729167,0.617284182191883,58.54278377942462,3,False,False,364.61623459413516
phase120_rep2,48,1.5993124802527647,0.7330182201158505,False,-264.32208251953125,-328.91009521484375,-10.024408340454102,-331.88299560546875,242.39459228515625,-334.2330322265625,-10.650632858276367,-331.6753743489583,0.6018562700734561,60.52081875164968,3,False,False,364.61623459413516
phase120_rep2,49,1.6326314902580306,0.7663372301211163,False,-266.8291015625,-328.9300537109375,-12.597716331481934,-331.8795471191406,239.84808349609375,-334.1287536621094,-13.192911465962728,-331.6461181640625,0.5878557847761059,59.7234313603853,3,False,False,364.61623459413516
phase120_rep2,50,1.6659505002632966,0.7996562401263824,False,-269.22332763671875,-329.02239990234375,-15.061049461364746,-331.8649597167969,237.52818298339844,-334.03082275390625,-15.585398038228353,-331.63939412434894,0.5662581015453143,56.41288816543765,3,False,False,364.61623459413516
phase120_rep2,51,1.6992695102685624,0.8329752501316482,False,-270.8984680175781,-328.9024963378906,-16.525400161743164,-331.78271484375,236.00267028808594,-333.8841552734375,-17.14039929707845,-331.5231221516927,0.5630660927015088,51.75067563452507,3,False,False,364.61623459413516
phase120_rep2,52,1.7325885202738285,0.8662942601369142,False,-271.9631042480469,-328.8570251464844,-17.77594757080078,-331.66748046875,234.885986328125,-333.86444091796875,-18.28435516357422,-331.4629821777344,0.5660352587871327,48.08652542801944,3,False,False,364.61623459413516
phase120_rep2,53,1.7659075302790943,0.8996132701421801,False,-273.277099609375,-328.7145080566406,-19.054529190063477,-331.45843505859375,233.49069213867188,-333.6060485839844,-19.613645553588867,-331.25966389973956,0.5530263141323191,46.33107044858656,3,False,False,364.61623459413516
phase120_rep2,54,1.7992265402843604,0.9329322801474461,False,-275.2248229980469,-328.5780944824219,-20.889265060424805,-331.2280578613281,231.69595336914062,-333.2732849121094,-21.47271156311035,-331.02647908528644,0.530668530138112,42.778675950869335,3,False,False,364.61623459413516
phase120_rep2,55,1.8325455502896262,0.9662512901527119,False,-277.06060791015625,-328.6369934082031,-22.77535057067871,-331.2032775878906,229.85330200195312,-333.2717590332031,-23.327552159627277,-331.03734334309894,0.5238465640543446,36.719107280901525,3,False,False,364.61623459413516
phase120_rep2,56,1.8658645602948922,0.999570300157978,False,-278.62353515625,-328.25091552734375,-24.25330352783203,-331.55206298828125,228.37094116210938,-334.4422912597656,-24.835299173990887,-331.4150899251302,0.6996566684020513,31.475273043023105,3,False,False,364.61623459413516
phase120_rep2,57,1.899183570300158,1.032889310163244,False,-278.5234069824219,-328.0857849121094,-24.323917388916016,-332.0335388183594,228.31866455078125,-335.6248779296875,-24.842886606852215,-331.91473388671875,0.8521912093105125,28.64651235898847,3,False,False,364.61623459413516
phase120_rep2,58,1.932502580305424,1.06620832016851,False,-279.0111083984375,-328.2509765625,-24.686420440673828,-332.3876953125,227.828857421875,-336.1424255371094,-25.289557139078777,-332.26036580403644,0.8920176377928383,29.053225133046833,3,False,False,364.61623459413516
phase120_rep2,59,1.96582159031069,1.0995273301737756,False,-280.065185546875,-328.3189697265625,-25.70516014099121,-332.3681945800781,226.91819763183594,-336.0287170410156,-26.28404935201009,-332.23862711588544,0.8712355281410286,32.77343065362373,3,False,False,364.61623459413516
phase120_rep2,60,1.999140600315956,1.1328463401790416,False,-281.8708190917969,-328.3896179199219,-27.44158935546875,-332.4032287597656,225.1295623779297,-335.9607849121094,-28.060948689778645,-332.25121053059894,0.8555490074548417,39.65383429027537,3,False,False,364.61623459413516
phase120_rep2,61,2.032459610321222,1.1661653501843077,False,-283.6222839355469,-328.3864440917969,-29.191831588745117,-332.4095458984375,223.46766662597656,-335.8471374511719,-29.78214963277181,-332.21437581380206,0.8429183054998521,44.68353575911126,3,False,False,364.61623459413516
phase120_rep2,62,2.065778620326488,1.1994843601895737,False,-284.6406555175781,-328.59686279296875,-30.21233367919922,-332.1752624511719,222.40553283691406,-335.40850830078125,-30.815818786621094,-332.0602111816406,0.769663735906145,45.049969002771604,3,False,False,364.61623459413516
phase120_rep2,63,2.0990976303317535,1.2328033701948393,False,-286.398681640625,-328.5884094238281,-31.998687744140625,-331.98870849609375,220.81069946289062,-334.99932861328125,-32.528889973958336,-331.8588155110677,0.7241566640199549,44.47328992945071,3,False,False,364.61623459413516
phase120_rep2,64,2.1324166403370195,1.2661223802001054,False,-287.79852294921875,-328.52886962890625,-33.400840759277344,-331.8712463378906,219.40087890625,-334.7605285644531,-33.93282826741537,-331.72021484375,0.7039239213337993,46.615003069928605,3,False,False,364.61623459413516
phase120_rep2,65,2.1657356503422855,1.2994413902053714,False,-289.31158447265625,-328.6861267089844,-34.88719177246094,-331.90533447265625,217.93165588378906,-334.7388916015625,-35.42237345377604,-331.7767842610677,0.6836590348172353,48.380202112177365,3,False,False,364.61623459413516
phase120_rep2,66,2.1990546603475516,1.3327604002106375,False,-291.1636657714844,-328.75018310546875,-36.74400329589844,-331.8011169433594,216.19131469726562,-334.6732482910156,-37.23878479003906,-331.74151611328125,0.668863485384006,49.50172819069164,3,False,False,364.61623459413516
phase120_rep2,67,2.232373670352817,1.366079410215903,False,-292.80267333984375,-328.7328796386719,-38.37639617919922,-331.8327331542969,214.5065460205078,-334.59210205078125,-38.89084116617838,-331.71923828125,0.6617143483952851,48.95583550912025,3,False,False,364.61623459413516
phase120_rep2,68,2.2656926803580832,1.3993984202211691,False,-294.49700927734375,-328.791015625,-40.061317443847656,-331.785888671875,212.83731079101562,-334.4271545410156,-40.57367197672526,-331.6680196126302,0.6364909211886017,44.775374004339135,3,False,False,364.61623459413516
phase120_rep2,69,2.2990116903633493,1.4327174302264352,False,-296.2423400878906,-328.5306701660156,-41.89346694946289,-331.65087890625,210.9912109375,-334.4120788574219,-42.38153203328451,-331.5312093098958,0.6643188218097764,38.61392058160889,3,False,False,364.61623459413516
phase120_rep2,70,2.3323307003686153,1.4660364402317012,False,-297.1868896484375,-327.97772216796875,-42.795413970947266,-331.3101806640625,210.12649536132812,-334.3817138671875,-43.28526941935221,-331.22320556640625,0.7232259577456713,36.31008943920763,3,False,False,364.61623459413516
phase120_rep2,71,2.365649710373881,1.4993554502369668,False,-298.1099853515625,-327.36065673828125,-43.81454086303711,-331.08367919921875,209.0407257080078,-334.36871337890625,-44.29460016886393,-330.93768310546875,0.7916907236172691,41.23425582880143,3,False,False,364.61623459413516
phase120_rep2,72,2.398968720379147,1.5326744602422329,False,-298.5456237792969,-327.043701171875,-44.21402359008789,-330.9627990722656,208.65724182128906,-334.3453674316406,-44.700801849365234,-330.78395589192706,0.8247701100648324,48.49289091539757,3,False,False,364.61623459413516
phase120_rep2,73,2.432287730384413,1.565993470247499,False,-300.7207336425781,-327.42547607421875,-46.39665603637695,-330.9864807128906,206.53176879882812,-334.159912109375,-46.861873626708984,-330.85728963216144,0.7606312289958812,51.199009788937616,3,False,False,364.61623459413516
phase120_rep2,74,2.465606740389679,1.599312480252765,False,-303.7262878417969,-327.67633056640625,-49.39928436279297,-331.1311950683594,203.62904357910156,-334.0296325683594,-49.832176208496094,-330.9457194010417,0.7174426732266274,52.69942563555396,3,False,False,364.61623459413516
phase120_rep2,75,2.4989257503949447,1.6326314902580306,False,-305.9019775390625,-327.8975524902344,-51.52057647705078,-331.2129821777344,201.44662475585938,-334.0941162109375,-51.99197642008463,-331.06821695963544,0.6997541625862401,54.720103643475085,3,False,False,364.61623459413516
