Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase120_rep2,1,0.8662942601369142,3.865005160610848,2.9987109004739336,19.092177285088436,-113.00192175971138,132.0940990447998,132.08249706692166,0.0,0.0,2.7359517415364394,0.6298804380536854,0.4871437052052609
phase120_rep2,2,3.865005160610848,6.863716061084782,2.9987109004739336,-113.66261121961804,-250.78434638182327,137.12173516220523,137.15145758787796,0.0,0.0,2.0223897298176894,0.5492156537376793,0.4640208685276486
phase120_rep2,3,6.863716061084782,9.862426961558716,2.9987109004739336,-253.83763063285087,-393.9891594780816,140.15152884523073,140.15152884523073,0.0,0.0,3.0172627766927462,0.5199350289341668,0.807166117577166
