Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,66.26255798339844,66.96773147583008,False,77.63201904296875,92.63201904296875
1,0.03331903133903134,67.67290496826172,67.67290496826172,False,77.63201904296875,92.63201904296875
2,0.06663806267806267,68.16847229003906,67.67290496826172,False,77.63201904296875,92.63201904296875
3,0.09995709401709402,67.37142944335938,67.37142944335938,False,77.63201904296875,92.63201904296875
4,0.13327612535612535,66.71995544433594,67.32832336425781,False,77.63201904296875,92.63201904296875
5,0.1665951566951567,67.32832336425781,66.84219360351562,False,77.63201904296875,92.63201904296875
6,0.19991418803418803,66.84219360351562,67.12045288085938,False,77.63201904296875,92.63201904296875
7,0.2332332193732194,67.12045288085938,67.12045288085938,False,77.63201904296875,92.63201904296875
8,0.2665522507122507,67.31519317626953,67.31519317626953,False,77.63201904296875,92.63201904296875
9,0.29987128205128205,68.03768157958984,67.59113311767578,False,77.63201904296875,92.63201904296875
10,0.3331903133903134,67.59113311767578,68.03768157958984,False,77.63201904296875,92.63201904296875
11,0.36650934472934477,68.14142608642578,67.59113311767578,False,77.63201904296875,92.63201904296875
12,0.39982837606837607,66.51029205322266,66.95024871826172,False,77.63201904296875,92.63201904296875
13,0.4331474074074074,66.95024871826172,66.95024871826172,False,77.63201904296875,92.63201904296875
14,0.4664664387464388,67.12142944335938,67.12142944335938,False,77.63201904296875,92.63201904296875
15,0.4997854700854701,67.17438507080078,67.13202667236328,False,77.63201904296875,92.63201904296875
16,0.5331045014245014,67.13202667236328,67.17438507080078,False,77.63201904296875,92.63201904296875
17,0.5664235327635327,67.40788269042969,67.40788269042969,False,77.63201904296875,92.63201904296875
18,0.5997425641025641,68.62388610839844,67.9305419921875,False,77.63201904296875,92.63201904296875
19,0.6330615954415955,67.9305419921875,68.16773223876953,False,77.63201904296875,92.63201904296875
20,0.6663806267806268,68.16773223876953,67.9305419921875,False,77.63201904296875,92.63201904296875
21,0.6996996581196582,67.66421508789062,68.16773223876953,False,77.63201904296875,92.63201904296875
22,0.7330186894586895,68.64507293701172,68.45809173583984,False,77.63201904296875,92.63201904296875
23,0.7663377207977208,68.45809173583984,68.56404113769531,False,77.63201904296875,92.63201904296875
24,0.7996567521367521,68.56404113769531,68.56404113769531,False,77.63201904296875,92.63201904296875
25,0.8329757834757835,69.51740264892578,68.59113311767578,False,77.63201904296875,92.63201904296875
