Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase180_rep3,1,0.9995698143664246,4.031598251277913,3.032028436911488,19.916855706108944,-123.87169053819444,143.78854624430338,143.89965430365666,0.20537116792466747,0.20537116792466747,4.955362955729186,0.6048018067916339,0.49850036547931764
phase180_rep3,2,4.031598251277913,7.0303076943771865,2.9987094430992736,-123.03883022732207,-263.79821183946405,140.75938161214196,141.11804512871637,0.6717922263674154,0.4418520662518972,2.2998555501301894,0.6690637412960064,0.34587797649845714
phase180_rep3,3,7.0303076943771865,10.02901713747646,2.9987094430992736,-262.7770523495144,-409.4297214084201,146.6526690589057,148.49049830966533,1.7161114162869353,0.7904781765408302,3.4351094563802462,0.4803793575011441,0.9533655576798158
