Test ID,Friction Level,Cycle Duration Setting (s),Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
high_3p0s_rep2,High,3.0,1,1.3660806417395917,4.364794245558207,2.9987136038186155,18.978195826212566,-121.779906378852,140.75810220506457,140.64517165289985,0.0,0.0,4.077850341796875,0.5664871775846704,0.6022631428135565
high_3p0s_rep2,High,3.0,2,4.364794245558207,7.363507849376823,2.9987136038186155,-122.4395268758138,-265.02007473839654,142.58054786258276,142.398117462794,0.0,0.0,3.0655110677083144,0.6108774570956461,0.5311404995832941
high_3p0s_rep2,High,3.0,3,7.363507849376823,10.362221453195438,2.9987136038186155,-263.89263195461695,-412.05398220486114,148.1613502502442,148.98427870008692,0.6869126213920822,0.3978826734754648,4.202117919921875,0.3933043530089692,0.9015024119710209
