Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,66.49409484863281,66.51982879638672,False,76.50696182250977,91.50696182250977
1,0.03331904004242906,66.54556274414062,66.49409484863281,False,76.50696182250977,91.50696182250977
2,0.06663808008485812,66.24556732177734,66.54556274414062,False,76.50696182250977,91.50696182250977
3,0.09995712012728719,66.6198501586914,66.6198501586914,False,76.50696182250977,91.50696182250977
4,0.13327616016971625,66.78202056884766,66.6198501586914,False,76.50696182250977,91.50696182250977
5,0.16659520021214533,65.84757232666016,65.84757232666016,False,76.50696182250977,91.50696182250977
6,0.19991424025457438,65.24285125732422,65.84757232666016,False,76.50696182250977,91.50696182250977
7,0.23323328029700344,65.89191436767578,65.89191436767578,False,76.50696182250977,91.50696182250977
8,0.2665523203394325,66.5296630859375,66.5296630859375,False,76.50696182250977,91.50696182250977
9,0.2998713603818616,67.55615997314453,67.38603210449219,False,76.50696182250977,91.50696182250977
10,0.33319040042429066,67.38603210449219,67.38603210449219,False,76.50696182250977,91.50696182250977
11,0.3665094404667197,65.93568420410156,66.35428619384766,False,76.50696182250977,91.50696182250977
12,0.39982848050914876,66.35428619384766,66.35428619384766,False,76.50696182250977,91.50696182250977
13,0.43314752055157785,66.95319366455078,66.45294189453125,False,76.50696182250977,91.50696182250977
14,0.4664665605940069,66.45294189453125,66.45294189453125,False,76.50696182250977,91.50696182250977
15,0.49978560063643596,66.02584838867188,66.02584838867188,False,76.50696182250977,91.50696182250977
16,0.533104640678865,65.2389144897461,65.91796112060547,False,76.50696182250977,91.50696182250977
17,0.5664236807212941,65.91796112060547,65.58244323730469,False,76.50696182250977,91.50696182250977
18,0.5997427207637231,65.58244323730469,65.58244323730469,False,76.50696182250977,91.50696182250977
19,0.6330617608061522,65.40245819091797,65.58244323730469,False,76.50696182250977,91.50696182250977
20,0.6663808008485813,66.66182708740234,66.66182708740234,False,76.50696182250977,91.50696182250977
21,0.6996998408910103,67.3305435180664,66.66182708740234,False,76.50696182250977,91.50696182250977
22,0.7330188809334394,66.26995086669922,66.61347961425781,False,76.50696182250977,91.50696182250977
23,0.7663379209758685,66.61347961425781,66.61347961425781,False,76.50696182250977,91.50696182250977
24,0.7996569610182975,66.72611236572266,66.64656829833984,False,76.50696182250977,91.50696182250977
25,0.8329760010607266,66.64656829833984,66.72611236572266,False,76.50696182250977,91.50696182250977
26,0.8662950411031557,66.96749114990234,66.73828887939453,False,76.50696182250977,91.50696182250977
27,0.8996140811455847,66.73828887939453,66.73828887939453,False,76.50696182250977,91.50696182250977
28,0.9329331211880137,66.2889175415039,66.2889175415039,False,76.50696182250977,91.50696182250977
29,0.9662521612304429,65.74166870117188,65.74166870117188,False,76.50696182250977,91.50696182250977
30,0.9995712012728719,64.51985931396484,65.65552520751953,False,76.50696182250977,91.50696182250977
31,1.032890241315301,65.65552520751953,64.51985931396484,False,76.50696182250977,91.50696182250977
32,1.06620928135773,63.905555725097656,64.7586669921875,False,76.50696182250977,91.50696182250977
33,1.099528321400159,64.7586669921875,64.7586669921875,False,76.50696182250977,91.50696182250977
34,1.1328473614425882,65.19805908203125,64.88308715820312,False,76.50696182250977,91.50696182250977
35,1.1661664014850173,64.88308715820312,65.19805908203125,False,76.50696182250977,91.50696182250977
36,1.1994854415274463,65.4418716430664,64.88660430908203,False,76.50696182250977,91.50696182250977
37,1.2328044815698753,64.88660430908203,65.4418716430664,False,76.50696182250977,91.50696182250977
38,1.2661235216123043,65.9147720336914,65.6928939819336,False,76.50696182250977,91.50696182250977
39,1.2994425616547334,65.6928939819336,65.6928939819336,False,76.50696182250977,91.50696182250977
40,1.3327616016971626,65.5817642211914,65.6928939819336,False,76.50696182250977,91.50696182250977
41,1.3660806417395917,163.57313537597656,163.0497589111328,True,76.50696182250977,91.50696182250977
42,1.3993996817820207,163.0497589111328,163.0497589111328,True,76.50696182250977,91.50696182250977
43,1.4327187218244497,162.71298217773438,163.0497589111328,True,76.50696182250977,91.50696182250977
44,1.4660377618668787,163.07781982421875,162.71298217773438,True,76.50696182250977,91.50696182250977
45,1.4993568019093078,66.5323486328125,66.5323486328125,False,76.50696182250977,91.50696182250977
46,1.532675841951737,65.79310607910156,66.37290954589844,False,76.50696182250977,91.50696182250977
47,1.565994881994166,66.37290954589844,65.79310607910156,False,76.50696182250977,91.50696182250977
48,1.599313922036595,64.44261169433594,64.54705047607422,False,76.50696182250977,91.50696182250977
49,1.632632962079024,64.54705047607422,64.54705047607422,False,76.50696182250977,91.50696182250977
50,1.6659520021214531,65.51058959960938,65.51058959960938,False,76.50696182250977,91.50696182250977
51,1.6992710421638821,65.64655303955078,65.51058959960938,False,76.50696182250977,91.50696182250977
52,1.7325900822063114,65.181640625,65.64655303955078,False,76.50696182250977,91.50696182250977
53,1.7659091222487404,65.78694915771484,65.250732421875,False,76.50696182250977,91.50696182250977
54,1.7992281622911694,65.250732421875,65.250732421875,False,76.50696182250977,91.50696182250977
55,1.8325472023335985,64.78009033203125,65.250732421875,False,76.50696182250977,91.50696182250977
56,1.8658662423760275,65.62985229492188,65.62985229492188,False,76.50696182250977,91.50696182250977
57,1.8991852824184565,66.3778305053711,65.62985229492188,False,76.50696182250977,91.50696182250977
58,1.9325043224608858,64.99729919433594,66.13463592529297,False,76.50696182250977,91.50696182250977
59,1.9658233625033148,66.13463592529297,65.62315368652344,False,76.50696182250977,91.50696182250977
60,1.9991424025457438,65.62315368652344,65.62315368652344,False,76.50696182250977,91.50696182250977
61,2.032461442588173,65.33966064453125,65.62315368652344,False,76.50696182250977,91.50696182250977
62,2.065780482630602,65.81932830810547,65.33966064453125,False,76.50696182250977,91.50696182250977
63,2.099099522673031,65.33956146240234,65.33956146240234,False,76.50696182250977,91.50696182250977
64,2.13241856271546,65.08423614501953,65.33956146240234,False,76.50696182250977,91.50696182250977
65,2.165737602757889,65.43866729736328,65.43866729736328,False,76.50696182250977,91.50696182250977
66,2.199056642800318,66.31207275390625,65.6058578491211,False,76.50696182250977,91.50696182250977
67,2.2323756828427475,65.6058578491211,66.03620147705078,False,76.50696182250977,91.50696182250977
68,2.2656947228851765,66.03620147705078,66.03620147705078,False,76.50696182250977,91.50696182250977
69,2.2990137629276055,66.84335327148438,66.84335327148438,False,76.50696182250977,91.50696182250977
70,2.3323328029700345,67.35514068603516,66.87117767333984,False,76.50696182250977,91.50696182250977
71,2.3656518430124636,66.87117767333984,67.35514068603516,False,76.50696182250977,91.50696182250977
72,2.3989708830548926,67.56034851074219,67.34088897705078,False,76.50696182250977,91.50696182250977
73,2.4322899230973216,67.34088897705078,67.56034851074219,False,76.50696182250977,91.50696182250977
74,2.4656089631397506,68.25980377197266,67.64408874511719,False,76.50696182250977,91.50696182250977
75,2.4989280031821797,67.64408874511719,68.25714874267578,False,76.50696182250977,91.50696182250977
76,2.5322470432246087,68.25714874267578,67.64408874511719,False,76.50696182250977,91.50696182250977
77,2.5655660832670377,67.54285430908203,67.57881927490234,False,76.50696182250977,91.50696182250977
78,2.5988851233094667,67.57881927490234,67.57881927490234,False,76.50696182250977,91.50696182250977
79,2.632204163351896,67.7848129272461,67.57881927490234,False,76.50696182250977,91.50696182250977
80,2.6655232033943252,66.50582885742188,66.50582885742188,False,76.50696182250977,91.50696182250977
81,2.6988422434367543,65.54375457763672,65.54375457763672,False,76.50696182250977,91.50696182250977
82,2.7321612834791833,65.3920669555664,65.3920669555664,False,76.50696182250977,91.50696182250977
83,2.7654803235216123,65.0983657836914,65.3920669555664,False,76.50696182250977,91.50696182250977
84,2.7987993635640414,65.4424057006836,65.4424057006836,False,76.50696182250977,91.50696182250977
85,2.8321184036064704,66.9404525756836,66.9404525756836,False,76.50696182250977,91.50696182250977
86,2.8654374436488994,67.72660064697266,67.72660064697266,False,76.50696182250977,91.50696182250977
87,2.8987564836913284,68.92192077636719,67.76667022705078,False,76.50696182250977,91.50696182250977
88,2.9320755237337575,67.76667022705078,67.76667022705078,False,76.50696182250977,91.50696182250977
89,2.9653945637761865,67.6004867553711,67.6004867553711,False,76.50696182250977,91.50696182250977
90,2.9987136038186155,67.13768768310547,67.51822662353516,False,76.50696182250977,91.50696182250977
91,3.032032643861045,67.51822662353516,67.13768768310547,False,76.50696182250977,91.50696182250977
92,3.065351683903474,67.11077880859375,67.14581298828125,False,76.50696182250977,91.50696182250977
93,3.098670723945903,67.14581298828125,67.11077880859375,False,76.50696182250977,91.50696182250977
94,3.131989763988332,65.6294937133789,67.14581298828125,False,76.50696182250977,91.50696182250977
95,3.165308804030761,67.26010131835938,67.26010131835938,False,76.50696182250977,91.50696182250977
96,3.19862784407319,67.79734802246094,67.26010131835938,False,76.50696182250977,91.50696182250977
97,3.231946884115619,66.20936584472656,66.69436645507812,False,76.50696182250977,91.50696182250977
98,3.265265924158048,66.69436645507812,66.69436645507812,False,76.50696182250977,91.50696182250977
99,3.298584964200477,67.58226013183594,66.69436645507812,False,76.50696182250977,91.50696182250977
100,3.3319040042429062,66.31507110595703,67.05906677246094,False,76.50696182250977,91.50696182250977
101,3.3652230442853353,67.05906677246094,67.05906677246094,False,76.50696182250977,91.50696182250977
102,3.3985420843277643,67.28990173339844,67.28990173339844,False,76.50696182250977,91.50696182250977
103,3.4318611243701937,68.42216491699219,67.28990173339844,False,76.50696182250977,91.50696182250977
104,3.4651801644126228,66.27758026123047,67.05585479736328,False,76.50696182250977,91.50696182250977
105,3.498499204455052,67.05585479736328,67.05393981933594,False,76.50696182250977,91.50696182250977
106,3.531818244497481,67.05393981933594,67.05393981933594,False,76.50696182250977,91.50696182250977
107,3.56513728453991,65.8594741821289,66.06009674072266,False,76.50696182250977,91.50696182250977
108,3.598456324582339,66.06009674072266,65.8594741821289,False,76.50696182250977,91.50696182250977
109,3.631775364624768,64.27877807617188,64.9140396118164,False,76.50696182250977,91.50696182250977
110,3.665094404667197,64.9140396118164,64.46551513671875,False,76.50696182250977,91.50696182250977
111,3.698413444709626,64.46551513671875,64.57965850830078,False,76.50696182250977,91.50696182250977
112,3.731732484752055,64.57965850830078,64.57965850830078,False,76.50696182250977,91.50696182250977
113,3.765051524794484,65.08995056152344,64.57965850830078,False,76.50696182250977,91.50696182250977
114,3.798370564836913,64.22364807128906,64.22364807128906,False,76.50696182250977,91.50696182250977
115,3.8316896048793425,63.58235549926758,64.12254333496094,False,76.50696182250977,91.50696182250977
116,3.8650086449217715,64.12254333496094,63.74162292480469,False,76.50696182250977,91.50696182250977
117,3.8983276849642006,63.74162292480469,63.74162292480469,False,76.50696182250977,91.50696182250977
118,3.9316467250066296,63.319610595703125,63.319610595703125,False,76.50696182250977,91.50696182250977
119,3.9649657650490586,62.259361267089844,62.259361267089844,False,76.50696182250977,91.50696182250977
120,3.9982848050914876,62.05024337768555,62.259361267089844,False,76.50696182250977,91.50696182250977
121,4.031603845133917,62.38373565673828,62.38373565673828,False,76.50696182250977,91.50696182250977
122,4.064922885176346,63.05344772338867,63.05344772338867,False,76.50696182250977,91.50696182250977
123,4.098241925218775,63.63406753540039,63.63406753540039,False,76.50696182250977,91.50696182250977
124,4.131560965261204,63.76970291137695,63.63406753540039,False,76.50696182250977,91.50696182250977
125,4.164880005303633,63.566993713378906,63.566993713378906,False,76.50696182250977,91.50696182250977
126,4.198199045346062,63.13261795043945,63.566993713378906,False,76.50696182250977,91.50696182250977
127,4.231518085388491,63.97290802001953,63.54728698730469,False,76.50696182250977,91.50696182250977
128,4.26483712543092,63.54728698730469,63.57024002075195,False,76.50696182250977,91.50696182250977
129,4.298156165473349,63.57024002075195,63.57024002075195,False,76.50696182250977,91.50696182250977
130,4.331475205515778,64.13762664794922,64.13762664794922,False,76.50696182250977,91.50696182250977
131,4.364794245558207,159.08941650390625,159.08941650390625,True,76.50696182250977,91.50696182250977
132,4.398113285600636,160.2965545654297,160.2965545654297,True,76.50696182250977,91.50696182250977
133,4.431432325643065,162.43177795410156,160.97561645507812,True,76.50696182250977,91.50696182250977
134,4.464751365685495,160.97561645507812,160.97561645507812,True,76.50696182250977,91.50696182250977
135,4.4980704057279235,158.7123260498047,158.7123260498047,True,76.50696182250977,91.50696182250977
136,4.531389445770353,62.5595588684082,63.58995056152344,False,76.50696182250977,91.50696182250977
137,4.5647084858127815,63.58995056152344,62.5595588684082,False,76.50696182250977,91.50696182250977
138,4.598027525855211,62.319210052490234,63.101226806640625,False,76.50696182250977,91.50696182250977
139,4.63134656589764,63.101226806640625,62.83048629760742,False,76.50696182250977,91.50696182250977
140,4.664665605940069,62.83048629760742,63.101226806640625,False,76.50696182250977,91.50696182250977
141,4.697984645982498,64.42216491699219,63.58137130737305,False,76.50696182250977,91.50696182250977
142,4.731303686024927,63.58137130737305,63.58137130737305,False,76.50696182250977,91.50696182250977
143,4.764622726067356,63.31797409057617,63.58137130737305,False,76.50696182250977,91.50696182250977
144,4.797941766109785,63.781612396240234,63.31797409057617,False,76.50696182250977,91.50696182250977
145,4.831260806152215,63.1068229675293,63.77009582519531,False,76.50696182250977,91.50696182250977
146,4.864579846194643,63.77009582519531,63.70588302612305,False,76.50696182250977,91.50696182250977
147,4.897898886237073,63.70588302612305,63.70588302612305,False,76.50696182250977,91.50696182250977
148,4.931217926279501,63.20606994628906,63.70588302612305,False,76.50696182250977,91.50696182250977
149,4.964536966321931,64.07708740234375,63.59258270263672,False,76.50696182250977,91.50696182250977
150,4.997856006364359,63.59258270263672,64.07708740234375,False,76.50696182250977,91.50696182250977
151,5.031175046406789,64.2765884399414,63.926979064941406,False,76.50696182250977,91.50696182250977
152,5.064494086449217,63.926979064941406,64.2765884399414,False,76.50696182250977,91.50696182250977
153,5.097813126491647,64.88610076904297,64.88610076904297,False,76.50696182250977,91.50696182250977
154,5.1311321665340754,65.12117767333984,65.12117767333984,False,76.50696182250977,91.50696182250977
155,5.164451206576505,66.59088134765625,65.79236602783203,False,76.50696182250977,91.50696182250977
156,5.1977702466189335,65.79236602783203,65.79236602783203,False,76.50696182250977,91.50696182250977
157,5.231089286661363,64.2364730834961,64.87559509277344,False,76.50696182250977,91.50696182250977
158,5.264408326703792,64.87559509277344,64.87559509277344,False,76.50696182250977,91.50696182250977
159,5.297727366746221,66.15662384033203,66.01200866699219,False,76.50696182250977,91.50696182250977
