Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase270_rep1,1,1.0662100052659294,4.0649256450763565,2.9987156398104267,16.24458842807346,-116.21432410346138,132.45891253153485,132.45891253153485,0.0,0.0,2.5441080729166856,0.6699976992158613,0.419888783013347
phase270_rep1,2,4.0649256450763565,7.063641284886782,2.9987156398104267,-118.80873701307509,-246.3918801943461,127.58314318127101,127.17850675582883,0.0,0.0,2.6322428385416856,0.70243918066383,1.8134758522395222
phase270_rep1,3,7.063641284886782,10.062356924697209,2.9987156398104267,-247.35271247227988,-383.614151848687,136.26143937640714,136.54656510882901,0.0,0.0,2.88494873046875,0.45047342446217525,0.49931453488003763
