Test ID,Frame Number,Video Time (s),Elapsed Experiment Time (s),LED Detected,Marker 1 X (mm),Marker 1 Y (mm),Marker 2 X (mm),Marker 2 Y (mm),Marker 3 X (mm),Marker 3 Y (mm),Object Centroid X (mm),Object Centroid Y (mm),Pitch Angle (deg),Forward Velocity (mm/s),Number of Markers Detected,Interpolated Frame,Finish Line Crossed,Finish Crossing Frame (interpolated)
low_3p0s_rep3,30,0.9995705782312925,0.0,True,-232.61778259277344,-326.0452880859375,19.96521759033203,-329.737060546875,271.2652893066406,-333.1318664550781,19.537574768066406,-329.63807169596356,0.805750951676267,-7.705041347981655,3,False,False,350.8766929505148
low_3p0s_rep3,31,1.0328895975056689,0.033319019274376416,True,-232.79067993164062,-326.0895080566406,19.99089813232422,-329.72943115234375,271.10308837890625,-333.09210205078125,19.43443552652995,-329.6370137532552,0.796186182818966,-7.469552421786423,3,False,False,350.8766929505148
low_3p0s_rep3,32,1.0662086167800453,0.06663803854875283,True,-232.60435485839844,-325.9718933105469,20.065641403198242,-329.5264587402344,271.1750793457031,-333.021728515625,19.54545529683431,-329.50669352213544,0.8017386427269694,0.8980983705102336,3,False,False,350.8766929505148
low_3p0s_rep3,33,1.0995276360544217,0.09995705782312925,True,-231.5158233642578,-325.12188720703125,21.051794052124023,-328.69244384765625,272.1536560058594,-332.1153259277344,20.563208897908527,-328.6432189941406,0.7954994139230579,12.224182435511192,3,False,False,350.8766929505148
low_3p0s_rep3,34,1.1328466553287981,0.13327607709750566,True,-232.28445434570312,-325.05255126953125,20.405519485473633,-328.6750793457031,271.6271667480469,-332.3552551269531,19.91607729593913,-328.6942952473958,0.830274208016784,22.25502588590136,3,False,False,350.8766929505148
low_3p0s_rep3,35,1.1661656746031746,0.16659509637188208,False,-233.7445526123047,-325.1814880371094,18.799903869628906,-328.77032470703125,270.0710754394531,-332.087890625,18.37547556559245,-328.6799011230469,0.7853724939222896,34.732312500884824,3,False,False,350.8766929505148
low_3p0s_rep3,36,1.199484693877551,0.1999141156462585,False,-235.77090454101562,-325.0162353515625,16.975242614746094,-328.5133972167969,268.3663330078125,-331.92828369140625,16.52355702718099,-328.48597208658856,0.7855130615325409,44.17253787083731,3,False,False,350.8766929505148
low_3p0s_rep3,37,1.2328037131519274,0.2332331349206349,False,-237.13372802734375,-324.5479736328125,15.3202486038208,-328.3981628417969,266.93701171875,-331.742431640625,15.04117743174235,-328.2295227050781,0.8177108092640976,46.8641023939005,3,False,False,350.8766929505148
low_3p0s_rep3,38,1.2661227324263038,0.2665521541950113,False,-238.77847290039062,-324.5569152832031,13.916581153869629,-328.3995666503906,265.3469543457031,-331.7932434082031,13.495020866394043,-328.2499084472656,0.8223798401179341,45.93898722617174,3,False,False,350.8766929505148
low_3p0s_rep3,39,1.2994417517006802,0.29987117346938774,False,-239.99537658691406,-324.32025146484375,12.581926345825195,-328.0712890625,264.2126770019531,-331.5462646484375,12.266408920288086,-327.97926839192706,0.8210731930334342,44.190519969420386,3,False,False,350.8766929505148
low_3p0s_rep3,40,1.3327607709750566,0.33319019274376416,False,-241.70635986328125,-324.3212585449219,10.706978797912598,-328.0375671386719,262.2308349609375,-331.5105285644531,10.410484631856283,-327.9564514160156,0.8173377409273214,44.942100133890165,3,False,False,350.8766929505148
low_3p0s_rep3,41,1.366079790249433,0.3665092120181406,False,-242.92506408691406,-324.23583984375,9.357251167297363,-327.8843688964844,261.11419677734375,-331.3386535644531,9.182127952575684,-327.8196207682292,0.807346462384387,46.098752411799786,3,False,False,350.8766929505148
low_3p0s_rep3,42,1.3993988095238095,0.399828231292517,False,-244.5666046142578,-324.2052917480469,7.915317058563232,-327.85546875,259.6275634765625,-331.2408142089844,7.658758640289307,-327.76719156901044,0.7994530853584194,43.87287152889538,3,False,False,350.8766929505148
low_3p0s_rep3,43,1.4327178287981859,0.4331472505668934,False,-246.39761352539062,-324.20477294921875,6.238967418670654,-327.6462707519531,257.8681640625,-331.05474853515625,5.903172651926677,-327.63526407877606,0.778261326227285,42.12766533132741,3,False,False,350.8766929505148
low_3p0s_rep3,44,1.4660368480725623,0.4664662698412698,False,-247.74131774902344,-324.0486145019531,4.777629375457764,-327.5773620605469,256.4595031738281,-330.9034118652344,4.498604933420817,-327.5097961425781,0.7789094083024999,44.78976747149041,3,False,False,350.8766929505148
low_3p0s_rep3,45,1.4993558673469387,0.49978528911564624,False,-248.72735595703125,-324.00665283203125,3.8047966957092285,-327.3956604003906,255.6033935546875,-330.655517578125,3.5602780977884927,-327.3526102701823,0.7553174590955056,45.770803650370496,3,False,False,350.8766929505148
low_3p0s_rep3,46,1.5326748866213151,0.5331043083900227,False,-250.29124450683594,-324.0262145996094,2.2941150665283203,-327.4541015625,253.98455810546875,-330.6979675292969,1.995809555053711,-327.39276123046875,0.7579998506230303,46.48963014021944,3,False,False,350.8766929505148
low_3p0s_rep3,47,1.5659939058956915,0.5664233276643991,False,-252.40065002441406,-324.096923828125,0.2654908001422882,-327.5870056152344,251.8998565673828,-330.70330810546875,-0.07843421896298726,-327.46241251627606,0.7505371924383251,50.46463397411845,3,False,False,350.8766929505148
low_3p0s_rep3,48,1.599312925170068,0.5997423469387755,False,-253.8749237060547,-323.8731384277344,-1.383061170578003,-327.3973388671875,250.4279327392578,-330.6200256347656,-1.6100173791249592,-327.2968343098958,0.7664939741184844,53.4266639050603,3,False,False,350.8766929505148
low_3p0s_rep3,49,1.6326319444444444,0.6330613662131519,False,-255.9387969970703,-324.0183410644531,-3.1579906940460205,-327.376708984375,248.66250610351562,-330.59619140625,-3.4780938625335693,-327.3304138183594,0.7468504634117481,52.89622303440627,3,False,False,350.8766929505148
low_3p0s_rep3,50,1.6659509637188208,0.6663803854875283,False,-257.66754150390625,-323.9362487792969,-4.962052822113037,-327.3575744628906,246.7975616455078,-330.5874938964844,-5.277344226837158,-327.2937723795573,0.7553866286468608,53.50435404260954,3,False,False,350.8766929505148
low_3p0s_rep3,51,1.6992699829931972,0.6996994047619047,False,-259.3420715332031,-323.869140625,-6.68154764175415,-327.35894775390625,245.1201934814453,-330.6309814453125,-6.967808564503987,-327.28635660807294,0.7679498892078893,53.93612139713781,3,False,False,350.8766929505148
low_3p0s_rep3,52,1.7325890022675736,0.7330184240362811,False,-261.05804443359375,-323.69732666015625,-8.457962036132812,-327.20367431640625,243.2980499267578,-330.3746337890625,-8.73931884765625,-327.0918782552083,0.7585100504997215,51.86771232039638,3,False,False,350.8766929505148
low_3p0s_rep3,53,1.76590802154195,0.7663374433106576,False,-263.10748291015625,-323.61187744140625,-10.510539054870605,-327.1723327636719,241.28924560546875,-330.3175354003906,-10.776258786519369,-327.03391520182294,0.7616688324092837,50.4268181383889,3,False,False,350.8766929505148
low_3p0s_rep3,54,1.7992270408163265,0.799656462585034,False,-264.58953857421875,-323.52191162109375,-12.083365440368652,-326.9871826171875,239.8243865966797,-330.16937255859375,-12.282839139302572,-326.892822265625,0.7550334957037257,48.26595569629564,3,False,False,350.8766929505148
low_3p0s_rep3,55,1.8325460600907029,0.8329754818594104,False,-266.0420837402344,-323.4151306152344,-13.553458213806152,-326.8379211425781,238.33230590820312,-330.0661926269531,-13.754412015279135,-326.77308146158856,0.7555016750847194,43.804757562478606,3,False,False,350.8766929505148
low_3p0s_rep3,56,1.8658650793650793,0.8662945011337868,False,-267.6189270019531,-323.22052001953125,-15.035375595092773,-326.72467041015625,236.77691650390625,-329.87103271484375,-15.292462031046549,-326.60540771484375,0.755407156884659,42.18951335093722,3,False,False,350.8766929505148
low_3p0s_rep3,57,1.8991840986394557,0.8996135204081632,False,-268.8828430175781,-323.1203918457031,-16.258283615112305,-326.6003723144531,235.6519012451172,-329.7112121582031,-16.496408462524414,-326.4773254394531,0.7484216176630948,45.91025784813576,3,False,False,350.8766929505148
low_3p0s_rep3,58,1.9325031179138321,0.9329325396825396,False,-270.01251220703125,-322.8839111328125,-17.40215492248535,-326.37286376953125,234.5712127685547,-329.4889221191406,-17.614484786987305,-326.2485656738281,0.7499600594128976,51.913115032259796,3,False,False,350.8766929505148
low_3p0s_rep3,59,1.9658221371882085,0.9662515589569161,False,-271.9117431640625,-323.0198974609375,-19.26317024230957,-326.279052734375,232.669677734375,-329.3174133300781,-19.501745223999023,-326.20545450846356,0.715052780043959,57.49264704449888,3,False,False,350.8766929505148
low_3p0s_rep3,60,1.999141156462585,0.9995705782312925,False,-274.3544006347656,-322.9504699707031,-21.493825912475586,-326.3367919921875,230.35116577148438,-329.4226379394531,-21.832353591918945,-326.23663330078125,0.7347008008982049,61.27099531854052,3,False,False,350.8766929505148
low_3p0s_rep3,61,2.0324601757369614,1.0328895975056689,False,-277.0877380371094,-322.85968017578125,-24.239431381225586,-326.1622009277344,227.79278564453125,-329.24774169921875,-24.51146125793457,-326.0898742675781,0.7249030571789346,62.16221665142847,3,False,False,350.8766929505148
low_3p0s_rep3,62,2.0657791950113378,1.0662086167800453,False,-278.9057922363281,-323.02301025390625,-26.271575927734375,-326.2158203125,225.87718200683594,-329.1097412109375,-26.433395385742188,-326.11619059244794,0.6908455948329474,60.13503616895915,3,False,False,350.8766929505148
low_3p0s_rep3,63,2.099098214285714,1.0995276360544217,False,-280.71600341796875,-323.0727233886719,-27.78923225402832,-326.1860046386719,224.22805786132812,-329.0942077636719,-28.092392603556316,-326.1176452636719,0.683222786212722,55.79829304820044,3,False,False,350.8766929505148
low_3p0s_rep3,64,2.1324172335600906,1.1328466553287981,False,-282.34197998046875,-323.0503234863281,-29.515262603759766,-326.09234619140625,222.65020751953125,-329.05572509765625,-29.73567835489909,-326.0661315917969,0.6813332091614298,51.40773577232939,3,False,False,350.8766929505148
low_3p0s_rep3,65,2.165736252834467,1.1661656746031746,False,-284.255615234375,-322.947998046875,-31.4086856842041,-325.7908020019531,220.75982666015625,-328.817138671875,-31.634824752807617,-325.8519795735677,0.6658446868565006,48.80817357139725,3,False,False,350.8766929505148
low_3p0s_rep3,66,2.1990552721088434,1.199484693877551,False,-285.9135437011719,-322.891357421875,-33.0611686706543,-325.67864990234375,219.0734100341797,-328.7059020996094,-33.30043411254883,-325.7586364746094,0.6596886232533656,46.440007276210814,3,False,False,350.8766929505148
low_3p0s_rep3,67,2.23237429138322,1.2328037131519274,False,-287.32421875,-322.9799499511719,-34.63583755493164,-325.8976135253906,217.64112854003906,-328.7000427246094,-34.77297592163086,-325.8592020670573,0.6490012812450999,45.535692094220614,3,False,False,350.8766929505148
low_3p0s_rep3,68,2.2656933106575963,1.2661227324263038,False,-288.5926818847656,-323.0374450683594,-35.844295501708984,-325.8701477050781,216.39132690429688,-328.77288818359375,-36.01521682739258,-325.89349365234375,0.6507187343665889,46.8367917388035,3,False,False,350.8766929505148
low_3p0s_rep3,69,2.2990123299319727,1.2994417517006802,False,-289.86065673828125,-323.1686706542969,-37.1527099609375,-325.98486328125,215.1547393798828,-328.61181640625,-37.28620910644531,-325.9217834472656,0.6175201896297864,49.31501925846757,3,False,False,350.8766929505148
low_3p0s_rep3,70,2.332331349206349,1.3327607709750566,False,-291.8667907714844,-323.15533447265625,-39.123863220214844,-325.8473205566406,213.2216339111328,-328.2781677246094,-39.25634002685547,-325.76027425130206,0.5810995583117419,53.28915702259671,3,False,False,350.8766929505148
