Frame Number,Video Time (s),LED Score,LED Score Smoothed,LED Detected,Detection Threshold,Required Peak Threshold
0,0.0,67.35098266601562,67.85086059570312,False,77.65480422973633,92.65480422973633
1,0.033319019274376416,68.35073852539062,68.35073852539062,False,77.65480422973633,92.65480422973633
2,0.06663803854875283,68.9472885131836,68.35073852539062,False,77.65480422973633,92.65480422973633
3,0.09995705782312925,67.6556625366211,67.83128356933594,False,77.65480422973633,92.65480422973633
4,0.13327607709750566,67.83128356933594,67.6556625366211,False,77.65480422973633,92.65480422973633
5,0.16659509637188208,67.41175842285156,67.41175842285156,False,77.65480422973633,92.65480422973633
6,0.1999141156462585,66.00465393066406,67.41175842285156,False,77.65480422973633,92.65480422973633
7,0.2332331349206349,67.82769775390625,67.43940734863281,False,77.65480422973633,92.65480422973633
8,0.2665521541950113,67.43940734863281,67.43940734863281,False,77.65480422973633,92.65480422973633
9,0.29987117346938774,67.19828033447266,67.43940734863281,False,77.65480422973633,92.65480422973633
10,0.33319019274376416,67.98768615722656,67.66329956054688,False,77.65480422973633,92.65480422973633
11,0.3665092120181406,67.66329956054688,67.87377166748047,False,77.65480422973633,92.65480422973633
12,0.399828231292517,67.87377166748047,67.87377166748047,False,77.65480422973633,92.65480422973633
13,0.4331472505668934,68.20985412597656,67.87377166748047,False,77.65480422973633,92.65480422973633
14,0.4664662698412698,67.5810317993164,67.5810317993164,False,77.65480422973633,92.65480422973633
15,0.49978528911564624,67.40837860107422,67.5810317993164,False,77.65480422973633,92.65480422973633
16,0.5331043083900227,67.6943359375,67.5328369140625,False,77.65480422973633,92.65480422973633
17,0.5664233276643991,67.5328369140625,67.5328369140625,False,77.65480422973633,92.65480422973633
18,0.5997423469387755,67.03522491455078,67.03522491455078,False,77.65480422973633,92.65480422973633
19,0.6330613662131519,66.72352600097656,67.03522491455078,False,77.65480422973633,92.65480422973633
20,0.6663803854875283,67.92906188964844,67.79830169677734,False,77.65480422973633,92.65480422973633
21,0.6996994047619047,67.79830169677734,67.79830169677734,False,77.65480422973633,92.65480422973633
22,0.7330184240362811,67.65394592285156,67.65394592285156,False,77.65480422973633,92.65480422973633
23,0.7663374433106576,67.3438720703125,67.65394592285156,False,77.65480422973633,92.65480422973633
24,0.799656462585034,68.94656372070312,68.94656372070312,False,77.65480422973633,92.65480422973633
25,0.8329754818594104,69.08817291259766,68.94656372070312,False,77.65480422973633,92.65480422973633
26,0.8662945011337868,67.88325500488281,67.9145278930664,False,77.65480422973633,92.65480422973633
27,0.8996135204081632,67.9145278930664,67.88325500488281,False,77.65480422973633,92.65480422973633
28,0.9329325396825396,66.74877166748047,67.02734375,False,77.65480422973633,92.65480422973633
29,0.9662515589569161,67.02734375,67.02734375,False,77.65480422973633,92.65480422973633
30,0.9995705782312925,158.50050354003906,158.50050354003906,True,77.65480422973633,92.65480422973633
31,1.0328895975056689,161.18399047851562,161.18399047851562,True,77.65480422973633,92.65480422973633
32,1.0662086167800453,163.32510375976562,162.83261108398438,True,77.65480422973633,92.65480422973633
33,1.0995276360544217,162.83261108398438,163.1640167236328,True,77.65480422973633,92.65480422973633
34,1.1328466553287981,163.1640167236328,162.83261108398438,True,77.65480422973633,92.65480422973633
35,1.1661656746031746,68.04684448242188,68.04684448242188,False,77.65480422973633,92.65480422973633
36,1.199484693877551,67.89852142333984,68.04684448242188,False,77.65480422973633,92.65480422973633
37,1.2328037131519274,68.40419006347656,68.40419006347656,False,77.65480422973633,92.65480422973633
38,1.2661227324263038,69.3375015258789,69.04014587402344,False,77.65480422973633,92.65480422973633
