frame,video_time_s,tracking_time_s,x_px,y_px,x_measured_mm,y_measured_mm,dot_diameter_mm,dot_circularity,nearest_commanded_x_mm,nearest_commanded_y_mm,x_path_deviation_mm,y_path_deviation_mm,path_deviation_mm
180,6.002884440400364,0.0028844404003640634,1119.215765600098,283.6487679293858,48.36310958862305,-36.061180114746094,7.508829208331589,0.843375914946181,48.015863420179336,-37.942636195751675,0.3472461684437107,1.881456081005581,1.9132320523793545
181,6.036233798402589,0.03623379840258867,1119.1155539251652,283.669601369528,48.345062255859375,-36.06487274169922,7.5184886452864435,0.8386296734591269,47.999069658722426,-37.9395366977732,0.34599259713694863,1.8746639560739808,1.9063252150345489
182,6.069583156404812,0.06958315640481239,1120.7669465741753,284.50602409638554,48.6418571472168,-36.217323303222656,7.536394753342012,0.8261964927843124,48.31329756103392,-37.997531373385,0.32855958618287673,1.7802080701623453,1.8102740606725283
183,6.102932514407037,0.10293251440703699,1120.9983097911384,284.58070747313775,48.68345260620117,-36.23099899291992,7.566600865404436,0.8102216831730007,48.35596368973294,-38.005405939186794,0.3274889164682335,1.774406946266872,1.8043749614117526
184,6.136281872409261,0.1362818724092607,1120.9938024061246,284.65876777251185,48.6826057434082,-36.245113372802734,7.541895772142603,0.814131898698713,48.35766389698139,-38.005719733624275,0.32494184642681034,1.7606063608215408,1.7903412974415058
185,6.169631230411485,0.1696312304114853,1123.0542015278284,286.13992967139563,49.0527229309082,-36.514469146728516,7.550139785285747,0.8159127168020532,49.0871808608581,-38.04554605206073,-0.034457929949894606,1.5310769053322133,1.5314646058522212
186,6.20298058841371,0.20298058841370992,1128.2967656287713,289.9409847936278,49.994503021240234,-37.20573425292969,7.567971005907365,0.8303399712373691,50.20147877519585,-37.8079983801314,-0.20697575395561785,0.602264127201714,0.6368367464582574
187,6.236329946415934,0.23632994641593363,1117.2048585931834,288.072878897752,47.999046325683594,-36.859928131103516,7.562488954477424,0.8252153617626085,47.806355587246394,-37.90396891407586,0.19269073843720008,1.0440407829723455,1.06167362084069
188,6.269679304418158,0.26967930441815824,1108.190321023413,286.67366642529566,46.37741470336914,-36.600440979003906,7.567971005907365,0.8680072407822182,46.47692578549802,-37.93393184329233,-0.0995110821288776,1.3334908642884216,1.3371986915216234
189,6.303028662420382,0.30302866242038196,1103.095220810647,287.0865093768905,45.460296630859375,-36.67148971557617,7.558374806586859,0.8446805739726674,45.57985659323137,-38.006197845399704,-0.11955996237199429,1.3347081298235324,1.3400523782372926
190,6.336378020422607,0.33637802042260656,1099.9349652027836,288.5124790016799,44.89085388183594,-36.927146911621094,7.589859615625343,0.8628947122647156,44.61266552007418,-37.95158345865738,0.27818836176175665,1.024436547036288,1.0615361527161111
