Test ID,Cycle Number,Cycle Start Time (s),Cycle End Time (s),Measured Cycle Duration (s),Centroid Start X (mm),Centroid End X (mm),Net Advance (mm),Total Forward Movement (mm),Total Backward Movement (mm),Maximum Backward Excursion (mm),Vertical Peak-to-Peak (mm),Mean Pitch Angle (deg),Pitch Peak-to-Peak (deg)
phase180_rep2,1,1.099527427184466,4.09823859223301,2.9987111650485434,17.807077619764538,-122.85788642035591,140.66496404012045,140.86071459452313,0.35122977362738794,0.35122977362738794,4.114613850911496,0.5765344256605338,0.43773395583372077
phase180_rep2,2,4.09823859223301,7.096949757281553,2.9987111650485434,-121.73380279541016,-263.11834298239813,141.38454018698798,141.61613687674208,0.21204480859967134,0.21204480859967134,3.6475728352864962,0.6485174514274371,0.35911191960004013
phase180_rep2,3,7.096949757281553,10.095660922330097,2.9987111650485434,-261.77897691726685,-411.19568718804254,149.4167102707757,149.75566511154182,0.35071767171228885,0.35071767171228885,4.187459309895814,0.45904833001291256,0.7638502001510008
